         5.2x6.0E                 (52x60E.dat)                                 02/27/17                                                                                   
                                                                                                                                                                          
                                                                                                                                                                          
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                    
                                                                                                                                                                          
         DEFINITIONS:                                                                                                                                                     
         J=V/nD (advance ratio)                                                                                                                                           
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                          
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                           
         Pe=Ct*J/Cp (efficiency)                                                                                                                                          
         V  (model speed in MPH)                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       5000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
        49.5        0.67      0.6702      0.1380      0.1380       0.142       0.599       0.723                                                                          
        53.0        0.72      0.6997      0.1348      0.1383       0.143       0.600       0.706                                                                          
        56.6        0.77      0.7263      0.1300      0.1371       0.142       0.595       0.681                                                                          
        60.1        0.81      0.7496      0.1234      0.1340       0.138       0.581       0.647                                                                          
        63.6        0.86      0.7689      0.1148      0.1286       0.133       0.558       0.601                                                                          
        67.2        0.91      0.7834      0.1056      0.1226       0.127       0.532       0.554                                                                          
        70.7        0.96      0.7934      0.0962      0.1161       0.120       0.503       0.504                                                                          
        74.3        1.01      0.7990      0.0864      0.1087       0.112       0.471       0.453                                                                          
        77.8        1.05      0.8003      0.0762      0.1003       0.104       0.435       0.399                                                                          
        81.3        1.10      0.7977      0.0658      0.0908       0.094       0.394       0.345                                                                          
        84.9        1.15      0.7910      0.0552      0.0802       0.083       0.348       0.289                                                                          
        88.4        1.20      0.7772      0.0444      0.0684       0.071       0.297       0.233                                                                          
        91.9        1.24      0.7507      0.0335      0.0556       0.057       0.241       0.176                                                                          
        95.5        1.29      0.6906      0.0225      0.0421       0.043       0.183       0.118                                                                          
        99.0        1.34      0.5416      0.0113      0.0280       0.029       0.121       0.059                                                                          
       102.5        1.39     -0.0037      0.0000      0.0133       0.014       0.057       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      16000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1383      0.0964       0.121       0.476       0.825                                                                          
         3.8        0.05      0.0671      0.1384      0.0988       0.124       0.487       0.825                                                                          
         7.6        0.10      0.1310      0.1385      0.1013       0.127       0.500       0.826                                                                          
        11.3        0.14      0.1918      0.1387      0.1040       0.130       0.513       0.827                                                                          
        15.1        0.19      0.2494      0.1389      0.1068       0.134       0.527       0.828                                                                          
        18.9        0.24      0.3039      0.1392      0.1098       0.137       0.542       0.830                                                                          
        22.7        0.29      0.3554      0.1395      0.1129       0.141       0.557       0.832                                                                          
        26.4        0.34      0.4039      0.1399      0.1162       0.146       0.573       0.834                                                                          
        30.2        0.38      0.4497      0.1403      0.1196       0.150       0.590       0.836                                                                          
        34.0        0.43      0.4928      0.1407      0.1231       0.154       0.608       0.839                                                                          
        37.8        0.48      0.5334      0.1410      0.1267       0.159       0.625       0.841                                                                          
        41.5        0.53      0.5716      0.1412      0.1302       0.163       0.642       0.842                                                                          
        45.3        0.58      0.6076      0.1410      0.1335       0.167       0.659       0.841                                                                          
        49.1        0.62      0.6415      0.1402      0.1362       0.171       0.672       0.836                                                                          
        52.9        0.67      0.6732      0.1384      0.1379       0.173       0.681       0.825                                                                          
        56.6        0.72      0.7024      0.1352      0.1383       0.173       0.683       0.806                                                                          
        60.4        0.77      0.7287      0.1304      0.1372       0.172       0.677       0.777                                                                          
        64.2        0.81      0.7520      0.1237      0.1341       0.168       0.662       0.738                                                                          
        68.0        0.86      0.7715      0.1150      0.1286       0.161       0.635       0.686                                                                          
        71.7        0.91      0.7864      0.1058      0.1225       0.154       0.605       0.631                                                                          
        75.5        0.96      0.7971      0.0963      0.1158       0.145       0.572       0.574                                                                          
        79.3        1.01      0.8035      0.0865      0.1083       0.136       0.535       0.516                                                                          
        83.1        1.05      0.8058      0.0763      0.0998       0.125       0.493       0.455                                                                          
        86.9        1.10      0.8041      0.0658      0.0903       0.113       0.445       0.393                                                                          
        90.6        1.15      0.7980      0.0552      0.0796       0.100       0.393       0.329                                                                          
        94.4        1.20      0.7846      0.0444      0.0679       0.085       0.335       0.265                                                                          
        98.2        1.25      0.7581      0.0335      0.0551       0.069       0.272       0.200                                                                          
       102.0        1.29      0.6981      0.0225      0.0417       0.052       0.206       0.134                                                                          
       105.7        1.34      0.5500      0.0114      0.0277       0.035       0.137       0.068                                                                          
       109.5        1.39     -0.0024      0.0000      0.0131       0.016       0.065       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      17000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1385      0.0947       0.142       0.528       0.932                                                                          
         4.0        0.05      0.0685      0.1386      0.0971       0.146       0.541       0.933                                                                          
         8.0        0.10      0.1335      0.1387      0.0997       0.150       0.556       0.934                                                                          
        12.1        0.14      0.1951      0.1389      0.1025       0.154       0.571       0.935                                                                          
        16.1        0.19      0.2533      0.1391      0.1054       0.158       0.587       0.936                                                                          
        20.1        0.24      0.3083      0.1394      0.1085       0.163       0.604       0.938                                                                          
        24.1        0.29      0.3600      0.1397      0.1117       0.168       0.622       0.940                                                                          
        28.1        0.34      0.4087      0.1401      0.1151       0.173       0.641       0.943                                                                          
        32.1        0.38      0.4544      0.1405      0.1187       0.178       0.661       0.946                                                                          
        36.2        0.43      0.4974      0.1409      0.1223       0.184       0.682       0.948                                                                          
        40.2        0.48      0.5378      0.1412      0.1260       0.189       0.702       0.951                                                                          
        44.2        0.53      0.5757      0.1414      0.1297       0.195       0.722       0.952                                                                          
        48.2        0.58      0.6113      0.1413      0.1331       0.200       0.742       0.951                                                                          
        52.2        0.62      0.6447      0.1406      0.1360       0.204       0.758       0.946                                                                          
        56.2        0.67      0.6760      0.1387      0.1379       0.207       0.768       0.934                                                                          
        60.3        0.72      0.7049      0.1355      0.1384       0.208       0.771       0.912                                                                          
        64.3        0.77      0.7310      0.1307      0.1373       0.206       0.765       0.880                                                                          
        68.3        0.82      0.7542      0.1240      0.1342       0.202       0.747       0.835                                                                          
        72.3        0.86      0.7739      0.1152      0.1286       0.193       0.717       0.776                                                                          
        76.3        0.91      0.7892      0.1060      0.1225       0.184       0.682       0.714                                                                          
        80.3        0.96      0.8007      0.0965      0.1157       0.174       0.644       0.649                                                                          
        84.4        1.01      0.8079      0.0866      0.1080       0.162       0.602       0.583                                                                          
        88.4        1.06      0.8111      0.0764      0.0994       0.149       0.554       0.514                                                                          
        92.4        1.10      0.8103      0.0659      0.0898       0.135       0.500       0.444                                                                          
        96.4        1.15      0.8048      0.0553      0.0791       0.119       0.441       0.372                                                                          
       100.4        1.20      0.7917      0.0444      0.0674       0.101       0.375       0.299                                                                          
       104.5        1.25      0.7655      0.0336      0.0547       0.082       0.305       0.226                                                                          
       108.5        1.30      0.7060      0.0226      0.0414       0.062       0.231       0.152                                                                          
       112.5        1.34      0.5562      0.0114      0.0274       0.041       0.153       0.076                                                                          
       116.5        1.39     -0.0021      0.0000      0.0129       0.019       0.072       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      18000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1387      0.0930       0.166       0.581       1.046                                                                          
         4.3        0.05      0.0698      0.1387      0.0955       0.170       0.597       1.047                                                                          
         8.5        0.10      0.1359      0.1389      0.0982       0.175       0.613       1.048                                                                          
        12.8        0.14      0.1983      0.1391      0.1011       0.180       0.631       1.049                                                                          
        17.0        0.19      0.2572      0.1393      0.1041       0.186       0.650       1.051                                                                          
        21.3        0.24      0.3126      0.1396      0.1073       0.191       0.670       1.053                                                                          
        25.6        0.29      0.3646      0.1399      0.1106       0.197       0.691       1.056                                                                          
        29.8        0.34      0.4134      0.1403      0.1141       0.204       0.713       1.059                                                                          
        34.1        0.38      0.4591      0.1407      0.1178       0.210       0.736       1.062                                                                          
        38.3        0.43      0.5019      0.1411      0.1216       0.217       0.760       1.065                                                                          
        42.6        0.48      0.5420      0.1415      0.1255       0.224       0.784       1.068                                                                          
        46.9        0.53      0.5795      0.1417      0.1292       0.231       0.807       1.069                                                                          
        51.1        0.58      0.6148      0.1416      0.1329       0.237       0.830       1.069                                                                          
        55.4        0.62      0.6478      0.1409      0.1359       0.242       0.849       1.063                                                                          
        59.6        0.67      0.6787      0.1391      0.1379       0.246       0.861       1.050                                                                          
        63.9        0.72      0.7073      0.1359      0.1385       0.247       0.865       1.026                                                                          
        68.2        0.77      0.7332      0.1311      0.1375       0.245       0.859       0.989                                                                          
        72.4        0.82      0.7563      0.1244      0.1343       0.240       0.839       0.938                                                                          
        76.7        0.86      0.7762      0.1155      0.1287       0.230       0.804       0.872                                                                          
        80.9        0.91      0.7919      0.1062      0.1225       0.218       0.765       0.802                                                                          
        85.2        0.96      0.8040      0.0966      0.1155       0.206       0.722       0.729                                                                          
        89.4        1.01      0.8120      0.0867      0.1078       0.192       0.673       0.654                                                                          
        93.7        1.06      0.8161      0.0765      0.0991       0.177       0.619       0.577                                                                          
        98.0        1.11      0.8162      0.0660      0.0894       0.159       0.558       0.498                                                                          
       102.2        1.15      0.8112      0.0553      0.0786       0.140       0.491       0.417                                                                          
       106.5        1.20      0.7984      0.0444      0.0669       0.119       0.418       0.335                                                                          
       110.7        1.25      0.7723      0.0335      0.0543       0.097       0.339       0.253                                                                          
       115.0        1.30      0.7111      0.0225      0.0410       0.073       0.256       0.170                                                                          
       119.3        1.35      0.5607      0.0113      0.0272       0.049       0.170       0.086                                                                          
       123.5        1.39      0.0007      0.0000      0.0128       0.023       0.080       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      19000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1388      0.0915       0.192       0.637       1.167                                                                          
         4.5        0.05      0.0711      0.1389      0.0941       0.197       0.655       1.168                                                                          
         9.0        0.10      0.1382      0.1390      0.0968       0.203       0.674       1.169                                                                          
        13.5        0.14      0.2015      0.1392      0.0998       0.209       0.694       1.171                                                                          
        18.0        0.19      0.2609      0.1395      0.1029       0.216       0.716       1.173                                                                          
        22.5        0.24      0.3167      0.1398      0.1062       0.223       0.739       1.175                                                                          
        27.0        0.29      0.3690      0.1401      0.1096       0.230       0.763       1.178                                                                          
        31.5        0.34      0.4179      0.1405      0.1132       0.238       0.788       1.181                                                                          
        36.0        0.38      0.4636      0.1409      0.1170       0.245       0.814       1.185                                                                          
        40.5        0.43      0.5062      0.1413      0.1209       0.254       0.841       1.188                                                                          
        45.0        0.48      0.5460      0.1417      0.1249       0.262       0.869       1.191                                                                          
        49.5        0.53      0.5833      0.1419      0.1288       0.270       0.896       1.193                                                                          
        54.0        0.58      0.6181      0.1419      0.1326       0.278       0.922       1.193                                                                          
        58.5        0.63      0.6507      0.1412      0.1358       0.285       0.945       1.188                                                                          
        63.0        0.67      0.6812      0.1395      0.1379       0.289       0.960       1.173                                                                          
        67.5        0.72      0.7095      0.1363      0.1387       0.291       0.965       1.146                                                                          
        72.0        0.77      0.7352      0.1315      0.1377       0.289       0.958       1.106                                                                          
        76.5        0.82      0.7583      0.1247      0.1345       0.282       0.936       1.049                                                                          
        81.0        0.87      0.7783      0.1158      0.1289       0.270       0.897       0.974                                                                          
        85.5        0.91      0.7945      0.1065      0.1225       0.257       0.852       0.895                                                                          
        90.0        0.96      0.8072      0.0968      0.1155       0.242       0.803       0.814                                                                          
        94.5        1.01      0.8160      0.0869      0.1076       0.226       0.749       0.730                                                                          
        99.0        1.06      0.8209      0.0766      0.0988       0.207       0.687       0.644                                                                          
       103.5        1.11      0.8219      0.0661      0.0890       0.187       0.619       0.556                                                                          
       108.0        1.15      0.8174      0.0553      0.0782       0.164       0.544       0.465                                                                          
       112.6        1.20      0.8048      0.0445      0.0664       0.139       0.462       0.374                                                                          
       117.1        1.25      0.7785      0.0335      0.0539       0.113       0.375       0.282                                                                          
       121.6        1.30      0.7166      0.0225      0.0407       0.085       0.283       0.189                                                                          
       126.1        1.35      0.5638      0.0113      0.0269       0.057       0.187       0.095                                                                          
       130.6        1.40     -0.0118     -0.0001      0.0126       0.027       0.088      -0.001                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      20000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1390      0.0900       0.220       0.694       1.295                                                                          
         4.7        0.05      0.0722      0.1391      0.0927       0.227       0.714       1.296                                                                          
         9.5        0.10      0.1402      0.1392      0.0955       0.234       0.736       1.297                                                                          
        14.2        0.14      0.2042      0.1394      0.0985       0.241       0.759       1.299                                                                          
        18.9        0.19      0.2642      0.1396      0.1017       0.249       0.784       1.301                                                                          
        23.7        0.24      0.3203      0.1399      0.1051       0.257       0.810       1.304                                                                          
        28.4        0.29      0.3727      0.1403      0.1086       0.266       0.837       1.307                                                                          
        33.2        0.34      0.4216      0.1407      0.1123       0.275       0.866       1.311                                                                          
        37.9        0.38      0.4672      0.1411      0.1162       0.284       0.896       1.314                                                                          
        42.6        0.43      0.5096      0.1415      0.1202       0.294       0.927       1.319                                                                          
        47.4        0.48      0.5492      0.1419      0.1243       0.304       0.958       1.322                                                                          
        52.1        0.53      0.5861      0.1422      0.1283       0.314       0.990       1.325                                                                          
        56.8        0.58      0.6205      0.1422      0.1323       0.324       1.020       1.325                                                                          
        61.6        0.63      0.6527      0.1416      0.1357       0.332       1.046       1.320                                                                          
        66.3        0.67      0.6829      0.1400      0.1380       0.338       1.064       1.304                                                                          
        71.1        0.72      0.7108      0.1369      0.1389       0.340       1.071       1.275                                                                          
        75.8        0.77      0.7364      0.1321      0.1380       0.338       1.064       1.230                                                                          
        80.5        0.82      0.7594      0.1253      0.1350       0.330       1.041       1.168                                                                          
        85.3        0.87      0.7797      0.1164      0.1293       0.316       0.997       1.085                                                                          
        90.0        0.91      0.7963      0.1071      0.1229       0.301       0.947       0.997                                                                          
        94.7        0.96      0.8098      0.0974      0.1157       0.283       0.892       0.908                                                                          
        99.5        1.01      0.8195      0.0874      0.1078       0.264       0.831       0.815                                                                          
       104.2        1.06      0.8254      0.0772      0.0989       0.242       0.763       0.719                                                                          
       108.9        1.11      0.8274      0.0666      0.0891       0.218       0.687       0.621                                                                          
       113.7        1.15      0.8237      0.0559      0.0784       0.192       0.604       0.521                                                                          
       118.4        1.20      0.8119      0.0451      0.0668       0.163       0.515       0.420                                                                          
       123.2        1.25      0.7865      0.0341      0.0542       0.133       0.418       0.318                                                                          
       127.9        1.30      0.7274      0.0229      0.0409       0.100       0.316       0.214                                                                          
       132.6        1.35      0.5747      0.0116      0.0271       0.066       0.209       0.108                                                                          
       137.4        1.39      0.0022      0.0000      0.0126       0.031       0.097       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      21000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1391      0.0886       0.251       0.753       1.429                                                                          
         5.0        0.05      0.0735      0.1392      0.0913       0.259       0.776       1.430                                                                          
        10.0        0.10      0.1425      0.1394      0.0942       0.267       0.801       1.432                                                                          
        14.9        0.14      0.2073      0.1396      0.0973       0.276       0.827       1.433                                                                          
        19.9        0.19      0.2678      0.1398      0.1006       0.285       0.855       1.436                                                                          
        24.9        0.24      0.3243      0.1401      0.1041       0.295       0.885       1.439                                                                          
        29.9        0.29      0.3770      0.1405      0.1077       0.305       0.916       1.443                                                                          
        34.9        0.34      0.4260      0.1409      0.1115       0.316       0.948       1.447                                                                          
        39.9        0.39      0.4715      0.1413      0.1155       0.327       0.982       1.451                                                                          
        44.8        0.43      0.5137      0.1418      0.1197       0.339       1.017       1.456                                                                          
        49.8        0.48      0.5530      0.1422      0.1238       0.351       1.053       1.460                                                                          
        54.8        0.53      0.5896      0.1425      0.1281       0.363       1.089       1.463                                                                          
        59.8        0.58      0.6236      0.1425      0.1321       0.374       1.123       1.464                                                                          
        64.8        0.63      0.6554      0.1420      0.1357       0.384       1.154       1.459                                                                          
        69.8        0.67      0.6852      0.1404      0.1382       0.391       1.175       1.442                                                                          
        74.7        0.72      0.7129      0.1373      0.1392       0.394       1.183       1.410                                                                          
        79.7        0.77      0.7383      0.1325      0.1384       0.392       1.176       1.361                                                                          
        84.7        0.82      0.7613      0.1257      0.1353       0.383       1.150       1.291                                                                          
        89.7        0.87      0.7817      0.1167      0.1295       0.367       1.101       1.199                                                                          
        94.7        0.92      0.7987      0.1073      0.1230       0.348       1.045       1.102                                                                          
        99.6        0.96      0.8127      0.0976      0.1157       0.328       0.984       1.002                                                                          
       104.6        1.01      0.8231      0.0876      0.1076       0.305       0.915       0.899                                                                          
       109.6        1.06      0.8299      0.0772      0.0987       0.279       0.839       0.793                                                                          
       114.6        1.11      0.8326      0.0667      0.0887       0.251       0.754       0.685                                                                          
       119.6        1.16      0.8294      0.0559      0.0780       0.221       0.663       0.574                                                                          
       124.6        1.20      0.8178      0.0451      0.0664       0.188       0.564       0.463                                                                          
       129.5        1.25      0.7921      0.0340      0.0538       0.152       0.458       0.350                                                                          
       134.5        1.30      0.7297      0.0227      0.0405       0.115       0.344       0.233                                                                          
       139.5        1.35      0.5732      0.0113      0.0265       0.075       0.225       0.116                                                                          
       144.5        1.40      0.0138      0.0001      0.0126       0.036       0.107       0.001                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      22000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1393      0.0872       0.284       0.814       1.570                                                                          
         5.2        0.05      0.0747      0.1394      0.0900       0.293       0.840       1.571                                                                          
        10.5        0.10      0.1448      0.1395      0.0930       0.303       0.868       1.573                                                                          
        15.7        0.14      0.2104      0.1397      0.0962       0.313       0.897       1.575                                                                          
        20.9        0.19      0.2715      0.1400      0.0995       0.324       0.929       1.578                                                                          
        26.1        0.24      0.3284      0.1403      0.1031       0.336       0.962       1.581                                                                          
        31.4        0.29      0.3813      0.1406      0.1068       0.348       0.997       1.585                                                                          
        36.6        0.34      0.4303      0.1410      0.1107       0.361       1.033       1.590                                                                          
        41.8        0.39      0.4758      0.1415      0.1148       0.374       1.071       1.595                                                                          
        47.1        0.43      0.5178      0.1419      0.1191       0.388       1.111       1.600                                                                          
        52.3        0.48      0.5569      0.1423      0.1234       0.402       1.151       1.605                                                                          
        57.5        0.53      0.5931      0.1426      0.1277       0.416       1.191       1.608                                                                          
        62.7        0.58      0.6268      0.1427      0.1319       0.429       1.230       1.609                                                                          
        68.0        0.63      0.6581      0.1423      0.1357       0.442       1.266       1.604                                                                          
        73.2        0.68      0.6876      0.1408      0.1384       0.451       1.291       1.587                                                                          
        78.4        0.72      0.7150      0.1377      0.1395       0.454       1.301       1.553                                                                          
        83.7        0.77      0.7401      0.1329      0.1387       0.452       1.294       1.499                                                                          
        88.9        0.82      0.7630      0.1261      0.1356       0.442       1.265       1.421                                                                          
        94.1        0.87      0.7836      0.1170      0.1298       0.423       1.211       1.319                                                                          
