         10x4.5MRF-RH             (10x45MRF-RH.dat)                                                                                                                       
         v2020-0506                                                                                                                                                       
         Simulation Date: 09/24/2020                                                                                                                                      
                                                                                                                                                                          
         POLARS WERE GENERATED USING:  TAIR (DEFAULT, BATCH)                                                                                                              
                                                                                                                                                                          
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                    
                                                                                                                                                                          
         DEFINITIONS:                                                                                                                                                     
         J=V/nD (advance ratio)                                                                                                                                           
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                          
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                           
         Pe=Ct*J/Cp (efficiency)                                                                                                                                          
         V  (model speed in MPH)                                                                                                                                          
         Mach (at prop tip)                                                                                                                                               
         Reyn (at 75% of span)                                                                                                                                            
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       1000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
        16.9        0.25      0.5003      0.0830      0.0423       0.117       1.051       1.296      87.064       0.119       5.764       6.752        0.28      89853.  
        18.4        0.28      0.5301      0.0793      0.0416       0.115       1.034       1.238      85.623       0.117       5.507       6.558        0.28      89952.  
        20.0        0.30      0.5576      0.0755      0.0408       0.113       1.014       1.178      83.943       0.115       5.242       6.367        0.28      90059.  
        21.5        0.32      0.5826      0.0716      0.0399       0.110       0.990       1.117      82.026       0.112       4.969       6.178        0.28      90175.  
        23.0        0.35      0.6052      0.0675      0.0388       0.107       0.964       1.054      79.855       0.109       4.690       5.989        0.28      90299.  
        24.6        0.37      0.6251      0.0634      0.0376       0.104       0.935       0.990      77.420       0.106       4.404       5.800        0.28      90431.  
        26.1        0.39      0.6425      0.0592      0.0363       0.100       0.902       0.924      74.703       0.102       4.110       5.610        0.28      90572.  
        27.7        0.42      0.6569      0.0549      0.0348       0.096       0.866       0.856      71.690       0.098       3.809       5.417        0.28      90721.  
        29.2        0.44      0.6678      0.0504      0.0332       0.092       0.826       0.787      68.383       0.093       3.499       5.217        0.28      90878.  
        30.7        0.46      0.6748      0.0458      0.0315       0.087       0.782       0.715      64.769       0.088       3.182       5.009        0.28      91044.  
        32.3        0.49      0.6775      0.0411      0.0296       0.082       0.734       0.642      60.814       0.083       2.856       4.789        0.28      91218.  
        33.8        0.51      0.6744      0.0363      0.0275       0.076       0.683       0.567      56.541       0.077       2.523       4.550        0.28      91400.  
        35.3        0.53      0.6635      0.0314      0.0253       0.070       0.628       0.491      51.972       0.071       2.183       4.282        0.28      91590.  
        36.9        0.56      0.6418      0.0264      0.0229       0.063       0.569       0.412      47.120       0.064       1.834       3.970        0.28      91787.  
        38.4        0.58      0.6050      0.0213      0.0204       0.056       0.507       0.333      41.987       0.057       1.479       3.592        0.28      91993.  
        39.9        0.60      0.5455      0.0161      0.0178       0.049       0.442       0.251      36.575       0.050       1.117       3.115        0.28      92207.  
        41.5        0.63      0.4490      0.0108      0.0150       0.042       0.374       0.169      30.959       0.042       0.749       2.469        0.28      92429.  
        43.0        0.65      0.2859      0.0054      0.0123       0.034       0.306       0.085      25.321       0.035       0.376       1.516        0.28      92658.  
        44.6        0.67     -0.0015      0.0000      0.0096       0.026       0.238       0.000      19.744       0.027      -0.002      -0.008        0.28      92896.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       8000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.1146      0.0435       0.179       1.412       2.337     133.617       0.159      10.395       7.933        0.32     102093.  
         1.8        0.02      0.0596      0.1126      0.0439       0.181       1.423       2.296     134.738       0.161      10.214       7.730        0.32     102098.  
         3.5        0.05      0.1161      0.1105      0.0441       0.182       1.433       2.252     135.598       0.162      10.018       7.534        0.32     102113.  
         5.3        0.07      0.1697      0.1081      0.0443       0.183       1.439       2.205     136.182       0.163       9.807       7.343        0.32     102137.  
         7.0        0.09      0.2206      0.1056      0.0444       0.183       1.442       2.154     136.483       0.163       9.580       7.157        0.32     102172.  
         8.8        0.12      0.2687      0.1030      0.0444       0.183       1.442       2.099     136.499       0.163       9.337       6.975        0.32     102217.  
        10.5        0.14      0.3143      0.1001      0.0443       0.183       1.439       2.041     136.176       0.163       9.080       6.799        0.32     102271.  
        12.3        0.16      0.3575      0.0971      0.0441       0.182       1.431       1.980     135.469       0.162       8.806       6.629        0.32     102335.  
        14.1        0.19      0.3985      0.0939      0.0437       0.180       1.418       1.914     134.245       0.160       8.512       6.466        0.32     102409.  
        15.8        0.21      0.4372      0.0905      0.0432       0.178       1.402       1.845     132.720       0.158       8.206       6.305        0.32     102493.  
        17.6        0.23      0.4729      0.0870      0.0427       0.176       1.385       1.774     131.062       0.156       7.889       6.138        0.32     102586.  
        19.3        0.26      0.5058      0.0834      0.0421       0.173       1.365       1.700     129.196       0.154       7.562       5.969        0.32     102690.  
        21.1        0.28      0.5362      0.0797      0.0414       0.170       1.342       1.624     127.028       0.152       7.224       5.799        0.32     102803.  
        22.8        0.30      0.5639      0.0758      0.0406       0.167       1.316       1.546     124.548       0.149       6.876       5.630        0.32     102926.  
        24.6        0.32      0.5891      0.0719      0.0396       0.163       1.286       1.466     121.718       0.145       6.519       5.462        0.32     103058.  
        26.4        0.35      0.6118      0.0678      0.0386       0.159       1.252       1.383     118.510       0.141       6.153       5.294        0.32     103200.  
        28.1        0.37      0.6319      0.0637      0.0374       0.154       1.214       1.299     114.904       0.137       5.777       5.127        0.32     103352.  
        29.9        0.39      0.6494      0.0595      0.0361       0.149       1.171       1.212     110.875       0.132       5.391       4.958        0.32     103513.  
        31.6        0.42      0.6640      0.0551      0.0346       0.143       1.124       1.123     106.405       0.127       4.996       4.788        0.32     103683.  
        33.4        0.44      0.6790      0.0507      0.0329       0.136       1.068       1.033     101.054       0.121       4.597       4.638        0.32     103864.  
        35.1        0.46      0.6861      0.0461      0.0312       0.128       1.011       0.940      95.697       0.114       4.179       4.453        0.32     104053.  
        36.9        0.49      0.6888      0.0414      0.0293       0.121       0.949       0.844      89.862       0.107       3.752       4.258        0.32     104252.  
        38.7        0.51      0.6858      0.0366      0.0272       0.112       0.883       0.745      83.552       0.100       3.315       4.046        0.32     104460.  
        40.4        0.53      0.6750      0.0316      0.0250       0.103       0.811       0.645      76.788       0.092       2.869       3.809        0.32     104677.  
        42.2        0.56      0.6532      0.0266      0.0227       0.093       0.735       0.542      69.608       0.083       2.412       3.533        0.32     104904.  
        43.9        0.58      0.6159      0.0214      0.0202       0.083       0.655       0.437      62.016       0.074       1.945       3.198        0.32     105140.  
        45.7        0.60      0.5553      0.0162      0.0176       0.072       0.571       0.330      54.021       0.064       1.469       2.772        0.32     105384.  
        47.4        0.63      0.4565      0.0109      0.0149       0.061       0.484       0.221      45.771       0.055       0.985       2.194        0.32     105638.  
        49.2        0.65      0.2900      0.0054      0.0122       0.050       0.396       0.111      37.467       0.045       0.494       1.344        0.32     105901.  
        51.0        0.67     -0.0017      0.0000      0.0095       0.039       0.309       0.000      29.275       0.035      -0.002      -0.007        0.32     106172.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       9000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.1154      0.0437       0.256       1.795       2.977     191.134       0.203      13.242       7.065        0.36     114855.  
         2.0        0.02      0.0597      0.1134      0.0440       0.258       1.809       2.925     192.624       0.204      13.011       6.888        0.36     114860.  
         4.0        0.05      0.1165      0.1112      0.0443       0.260       1.819       2.869     193.716       0.206      12.759       6.716        0.36     114877.  
         5.9        0.07      0.1704      0.1088      0.0445       0.261       1.826       2.808     194.414       0.206      12.488       6.550        0.36     114905.  
         7.9        0.09      0.2216      0.1063      0.0445       0.261       1.828       2.742     194.704       0.207      12.198       6.388        0.36     114944.  
         9.9        0.12      0.2701      0.1036      0.0445       0.261       1.827       2.673     194.584       0.206      11.889       6.230        0.36     114994.  
        11.9        0.14      0.3162      0.1007      0.0444       0.260       1.822       2.599     193.997       0.206      11.560       6.077        0.36     115055.  
        13.8        0.16      0.3598      0.0977      0.0441       0.259       1.811       2.520     192.867       0.205      11.211       5.928        0.36     115127.  
        15.8        0.19      0.4013      0.0944      0.0437       0.256       1.794       2.436     191.039       0.203      10.836       5.784        0.36     115211.  
        17.8        0.21      0.4404      0.0910      0.0432       0.253       1.773       2.349     188.796       0.200      10.446       5.642        0.36     115305.  
        19.8        0.23      0.4765      0.0875      0.0426       0.250       1.750       2.258     186.387       0.198      10.043       5.495        0.36     115410.  
        21.8        0.26      0.5097      0.0839      0.0420       0.246       1.725       2.164     183.717       0.195       9.627       5.343        0.36     115527.  
        23.7        0.28      0.5403      0.0801      0.0413       0.242       1.696       2.068     180.626       0.192       9.196       5.192        0.36     115654.  
        25.7        0.30      0.5682      0.0763      0.0405       0.237       1.663       1.968     177.103       0.188       8.754       5.040        0.36     115792.  
        27.7        0.32      0.5937      0.0723      0.0396       0.232       1.625       1.866     173.075       0.184       8.300       4.890        0.36     115941.  
        29.7        0.35      0.6166      0.0682      0.0385       0.226       1.582       1.761     168.502       0.179       7.833       4.740        0.36     116101.  
        31.6        0.37      0.6369      0.0641      0.0374       0.219       1.534       1.653     163.371       0.173       7.354       4.590        0.36     116272.  
        33.6        0.39      0.6546      0.0598      0.0361       0.211       1.481       1.543     157.657       0.167       6.865       4.440        0.36     116454.  
        35.6        0.42      0.6693      0.0554      0.0346       0.203       1.421       1.430     151.283       0.161       6.361       4.288        0.36     116646.  
        37.6        0.44      0.6805      0.0509      0.0330       0.194       1.355       1.314     144.303       0.153       5.844       4.130        0.36     116849.  
        39.6        0.46      0.6877      0.0463      0.0312       0.183       1.283       1.194     136.622       0.145       5.312       3.965        0.36     117062.  
        41.5        0.49      0.6903      0.0415      0.0293       0.172       1.205       1.072     128.265       0.136       4.768       3.791        0.36     117286.  
        43.5        0.51      0.6871      0.0367      0.0273       0.160       1.119       0.947     119.207       0.126       4.210       3.601        0.36     117520.  
        45.5        0.53      0.6762      0.0317      0.0250       0.147       1.028       0.819     109.512       0.116       3.641       3.390        0.36     117765.  
        47.5        0.56      0.6548      0.0267      0.0227       0.133       0.934       0.690      99.404       0.105       3.067       3.146        0.36     118020.  
        49.4        0.58      0.6174      0.0215      0.0203       0.119       0.832       0.556      88.558       0.094       2.473       2.848        0.36     118286.  
        51.4        0.60      0.5566      0.0163      0.0177       0.104       0.725       0.420      77.230       0.082       1.870       2.469        0.36     118561.  
        53.4        0.63      0.4573      0.0109      0.0150       0.088       0.615       0.282      65.500       0.069       1.255       1.953        0.36     118847.  
        55.4        0.65      0.2902      0.0055      0.0123       0.072       0.504       0.141      53.641       0.057       0.629       1.195        0.36     119143.  
        57.4        0.67     -0.0017      0.0000      0.0096       0.056       0.395      -0.001      42.017       0.045      -0.003      -0.007        0.37     119448.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      10000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.1162      0.0442       0.356       2.243       3.702     265.373       0.253      16.467       6.327        0.40     127616.  
         2.2        0.02      0.0595      0.1142      0.0445       0.358       2.258       3.637     267.185       0.255      16.176       6.173        0.40     127622.  
         4.4        0.05      0.1161      0.1119      0.0447       0.360       2.269       3.566     268.430       0.256      15.860       6.025        0.40     127641.  
         6.6        0.07      0.1699      0.1095      0.0449       0.361       2.275       3.490     269.154       0.257      15.521       5.880        0.40     127672.  
         8.8        0.09      0.2211      0.1070      0.0449       0.361       2.276       3.408     269.335       0.257      15.159       5.739        0.40     127715.  
        11.0        0.12      0.2698      0.1043      0.0448       0.361       2.273       3.321     268.885       0.257      14.772       5.602        0.40     127771.  
        13.2        0.14      0.3161      0.1014      0.0446       0.359       2.263       3.229     267.799       0.256      14.363       5.469        0.40     127839.  
        15.4        0.16      0.3601      0.0983      0.0443       0.357       2.248       3.131     265.934       0.254      13.928       5.340        0.40     127919.  
        17.6        0.19      0.4020      0.0950      0.0439       0.353       2.224       3.026     263.100       0.251      13.460       5.217        0.40     128012.  
        19.8        0.21      0.4418      0.0916      0.0433       0.348       2.195       2.917     259.688       0.248      12.977       5.096        0.40     128116.  
        22.0        0.23      0.4784      0.0881      0.0427       0.344       2.165       2.805     256.182       0.245      12.477       4.966        0.40     128233.  
        24.2        0.26      0.5119      0.0844      0.0421       0.339       2.134       2.689     252.452       0.241      11.959       4.831        0.40     128363.  
        26.4        0.28      0.5426      0.0806      0.0414       0.333       2.098       2.569     248.188       0.237      11.425       4.694        0.40     128504.  
        28.6        0.30      0.5707      0.0768      0.0406       0.326       2.057       2.445     243.335       0.232      10.875       4.557        0.40     128658.  
        30.8        0.32      0.5962      0.0728      0.0396       0.319       2.010       2.318     237.794       0.227      10.310       4.421        0.40     128823.  
        33.0        0.35      0.6192      0.0687      0.0386       0.310       1.957       2.187     231.523       0.221       9.729       4.285        0.40     129001.  
        35.2        0.37      0.6395      0.0645      0.0374       0.301       1.897       2.054     224.489       0.214       9.134       4.149        0.40     129191.  
        37.4        0.39      0.6571      0.0602      0.0361       0.291       1.831       1.917     216.648       0.207       8.525       4.013        0.40     129392.  
        39.6        0.42      0.6718      0.0558      0.0347       0.279       1.757       1.776     207.926       0.199       7.900       3.874        0.40     129606.  
        41.7        0.44      0.6830      0.0512      0.0331       0.266       1.676       1.632     198.328       0.189       7.258       3.732        0.40     129831.  
        43.9        0.46      0.6902      0.0466      0.0313       0.252       1.588       1.483     187.832       0.179       6.599       3.582        0.40     130068.  
        46.1        0.49      0.6927      0.0418      0.0294       0.237       1.491       1.332     176.412       0.168       5.924       3.424        0.40     130316.  
        48.3        0.51      0.6895      0.0370      0.0274       0.220       1.387       1.177     164.101       0.157       5.236       3.253        0.40     130577.  
        50.5        0.53      0.6788      0.0320      0.0252       0.202       1.276       1.020     150.991       0.144       4.536       3.064        0.40     130849.  
        52.7        0.56      0.6575      0.0270      0.0228       0.184       1.158       0.859     136.995       0.131       3.821       2.844        0.40     131132.  
        54.9        0.58      0.6207      0.0218      0.0204       0.164       1.033       0.695     122.245       0.117       3.090       2.577        0.40     131427.  
        57.1        0.60      0.5604      0.0165      0.0178       0.143       0.902       0.527     106.778       0.102       2.343       2.238        0.40     131733.  
        59.3        0.63      0.4573      0.0110      0.0150       0.121       0.762       0.349      90.143       0.086       1.554       1.758        0.40     132050.  
        61.5        0.65      0.2897      0.0055      0.0123       0.099       0.626       0.175      74.050       0.071       0.780       1.074        0.41     132379.  
        63.7        0.67     -0.0028      0.0000      0.0097       0.078       0.491      -0.001      58.038       0.055      -0.006      -0.010        0.41     132718.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      11000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.1172      0.0442       0.473       2.708       4.518     352.506       0.306      20.097       5.813        0.44     140378.  
         2.4        0.02      0.0601      0.1151      0.0445       0.476       2.730       4.437     355.293       0.308      19.736       5.664        0.44     140385.  
         4.8        0.05      0.1172      0.1128      0.0448       0.479       2.745       4.349     357.295       0.310      19.346       5.521        0.44     140405.  
         7.3        0.07      0.1714      0.1104      0.0449       0.481       2.755       4.255     358.514       0.311      18.928       5.384        0.44     140439.  
         9.7        0.09      0.2228      0.1078      0.0450       0.481       2.758       4.155     358.958       0.312      18.481       5.250        0.44     140487.  
        12.1        0.12      0.2717      0.1050      0.0449       0.481       2.755       4.048     358.558       0.311      18.006       5.121        0.44     140548.  
        14.5        0.14      0.3180      0.1021      0.0447       0.479       2.745       3.935     357.279       0.310      17.503       4.996        0.44     140623.  
        16.9        0.16      0.3621      0.0990      0.0445       0.476       2.727       3.815     354.946       0.308      16.968       4.875        0.44     140712.  
        19.4        0.19      0.4039      0.0956      0.0440       0.471       2.700       3.686     351.354       0.305      16.395       4.758        0.44     140814.  
        21.8        0.21      0.4434      0.0922      0.0435       0.465       2.667       3.553     347.044       0.301      15.804       4.644        0.44     140929.  
        24.2        0.23      0.4833      0.0886      0.0426       0.456       2.614       3.417     340.228       0.295      15.198       4.555        0.44     141059.  
        26.6        0.26      0.5177      0.0850      0.0419       0.449       2.573       3.275     334.864       0.291      14.567       4.436        0.44     141201.  
        29.0        0.28      0.5493      0.0812      0.0412       0.441       2.527       3.129     328.918       0.286      13.916       4.314        0.44     141357.  
        31.5        0.30      0.5782      0.0772      0.0404       0.432       2.476       2.978     322.209       0.280      13.244       4.192        0.44     141526.  
        33.9        0.33      0.6045      0.0732      0.0394       0.422       2.417       2.823     314.594       0.273      12.555       4.069        0.44     141709.  
        36.3        0.35      0.6283      0.0691      0.0383       0.410       2.351       2.663     305.996       0.266      11.847       3.948        0.44     141905.  
        38.7        0.37      0.6496      0.0649      0.0371       0.397       2.277       2.500     296.373       0.257      11.121       3.826        0.44     142114.  
        41.1        0.39      0.6682      0.0605      0.0358       0.383       2.195       2.333     285.640       0.248      10.377       3.705        0.44     142336.  
        43.6        0.42      0.6840      0.0561      0.0343       0.367       2.103       2.162     273.741       0.238       9.615       3.582        0.44     142572.  
        46.0        0.44      0.7016      0.0516      0.0324       0.347       1.990       1.987     258.999       0.225       8.839       3.480        0.44     142820.  
        48.4        0.46      0.7106      0.0469      0.0306       0.328       1.880       1.807     244.680       0.212       8.035       3.349        0.44     143082.  
        50.8        0.49      0.7150      0.0421      0.0287       0.307       1.761       1.621     229.176       0.199       7.212       3.209        0.44     143356.  
        53.2        0.51      0.7136      0.0372      0.0266       0.285       1.633       1.432     212.493       0.184       6.370       3.057        0.44     143643.  
        55.7        0.53      0.7045      0.0321      0.0244       0.261       1.495       1.238     194.571       0.169       5.508       2.887        0.44     143943.  
        58.1        0.56      0.6851      0.0270      0.0220       0.236       1.350       1.042     175.687       0.153       4.635       2.690        0.44     144255.  
        60.5        0.58      0.6496      0.0218      0.0195       0.209       1.196       0.841     155.672       0.135       3.739       2.449        0.44     144580.  
        62.9        0.60      0.5896      0.0165      0.0169       0.181       1.035       0.635     134.738       0.117       2.824       2.137        0.44     144918.  
        65.3        0.63      0.4883      0.0110      0.0142       0.152       0.871       0.426     113.323       0.098       1.894       1.704        0.44     145268.  
        67.8        0.65      0.3144      0.0056      0.0115       0.123       0.705       0.214      91.811       0.080       0.953       1.058        0.45     145630.  
        70.2        0.67     -0.0020      0.0000      0.0088       0.094       0.541      -0.001      70.376       0.061      -0.004      -0.006        0.45     146005.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      12000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.1182      0.0451       0.627       3.293       5.423     467.490       0.372      24.120       5.261        0.48     153139.  
         2.6        0.02      0.0595      0.1161      0.0453       0.630       3.309       5.326     469.884       0.374      23.689       5.141        0.48     153147.  
         5.3        0.05      0.1163      0.1138      0.0455       0.632       3.320       5.220     471.324       0.375      23.219       5.023        0.48     153169.  
         7.9        0.07      0.1705      0.1113      0.0455       0.633       3.323       5.106     471.846       0.375      22.711       4.908        0.48     153206.  
        10.6        0.09      0.2219      0.1087      0.0455       0.633       3.323       4.985     471.795       0.375      22.173       4.792        0.48     153259.  
        13.2        0.12      0.2710      0.1059      0.0454       0.631       3.314       4.856     470.539       0.374      21.599       4.681        0.48     153326.  
        15.8        0.14      0.3177      0.1029      0.0451       0.628       3.296       4.719     467.996       0.372      20.991       4.574        0.48     153407.  
        18.5        0.16      0.3624      0.0997      0.0448       0.622       3.268       4.574     463.947       0.369      20.347       4.472        0.48     153504.  
        21.1        0.19      0.4089      0.0964      0.0438       0.609       3.199       4.421     454.210       0.361      19.665       4.415        0.48     153615.  
        23.8        0.21      0.4504      0.0929      0.0432       0.600       3.150       4.263     447.298       0.356      18.961       4.323        0.48     153742.  
        26.4        0.23      0.4890      0.0893      0.0425       0.590       3.100       4.098     440.097       0.350      18.229       4.224        0.48     153882.  
        29.0        0.26      0.5243      0.0856      0.0417       0.580       3.048       3.928     432.758       0.344      17.473       4.117        0.48     154038.  
        31.7        0.28      0.5569      0.0818      0.0410       0.570       2.991       3.753     424.707       0.338      16.695       4.009        0.48     154208.  
        34.3        0.30      0.5865      0.0779      0.0401       0.558       2.928       3.572     415.743       0.331      15.888       3.897        0.48     154393.  
        37.0        0.33      0.6136      0.0738      0.0391       0.544       2.857       3.386     405.669       0.323      15.060       3.786        0.48     154592.  
        39.6        0.35      0.6382      0.0696      0.0380       0.529       2.777       3.195     394.324       0.314      14.211       3.675        0.48     154806.  
        42.3        0.37      0.6603      0.0654      0.0368       0.512       2.688       2.999     381.626       0.304      13.340       3.565        0.48     155035.  
        44.9        0.40      0.6798      0.0610      0.0355       0.493       2.588       2.798     367.467       0.292      12.447       3.454        0.48     155277.  
        47.5        0.42      0.6966      0.0565      0.0339       0.472       2.478       2.593     351.830       0.280      11.533       3.343        0.48     155534.  
        50.2        0.44      0.7104      0.0519      0.0323       0.449       2.356       2.382     334.550       0.266      10.594       3.229        0.48     155805.  
        52.8        0.46      0.7203      0.0472      0.0305       0.423       2.224       2.165     315.744       0.251       9.631       3.110        0.48     156090.  
        55.5        0.49      0.7254      0.0424      0.0285       0.396       2.081       1.944     295.501       0.235       8.646       2.984        0.48     156390.  
        58.1        0.51      0.7248      0.0374      0.0264       0.367       1.928       1.717     273.684       0.218       7.638       2.846        0.48     156703.  
        60.7        0.53      0.7166      0.0324      0.0241       0.336       1.763       1.485     250.316       0.199       6.606       2.691        0.48     157030.  
        63.4        0.56      0.6975      0.0272      0.0218       0.302       1.588       1.248     225.497       0.179       5.551       2.510        0.48     157371.  
        66.0        0.58      0.6619      0.0220      0.0193       0.268       1.407       1.007     199.763       0.159       4.480       2.287        0.48     157726.  
        68.7        0.60      0.6001      0.0166      0.0167       0.232       1.218       0.760     172.931       0.138       3.381       1.994        0.48     158095.  
        71.3        0.63      0.5019      0.0111      0.0139       0.194       1.017       0.511     144.421       0.115       2.274       1.605        0.49     158477.  
        73.9        0.65      0.3212      0.0056      0.0113       0.157       0.827       0.256     117.363       0.093       1.140       0.991        0.49     158872.  
        76.6        0.67     -0.0028      0.0000      0.0088       0.122       0.641      -0.002      90.964       0.072      -0.008      -0.008        0.49     159281.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      13000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.1195      0.0455       0.804       3.898       6.431     599.606       0.440      28.606       4.865        0.52     165901.  
         2.9        0.02      0.0597      0.1173      0.0457       0.808       3.916       6.314     602.273       0.442      28.085       4.755        0.52     165909.  
         5.7        0.05      0.1166      0.1149      0.0458       0.810       3.927       6.187     604.043       0.444      27.522       4.646        0.52     165933.  
         8.6        0.07      0.1708      0.1124      0.0459       0.811       3.932       6.051     604.784       0.444      26.916       4.538        0.52     165974.  
        11.4        0.09      0.2223      0.1097      0.0459       0.811       3.931       5.905     604.598       0.444      26.267       4.430        0.52     166030.  
        14.3        0.12      0.2740      0.1070      0.0454       0.802       3.887       5.758     597.847       0.439      25.611       4.368        0.52     166103.  
        17.2        0.14      0.3217      0.1039      0.0451       0.797       3.862       5.596     593.987       0.436      24.890       4.273        0.52     166191.  
        20.0        0.16      0.3671      0.1007      0.0447       0.789       3.826       5.423     588.473       0.432      24.121       4.180        0.52     166296.  
        22.9        0.19      0.4104      0.0973      0.0441       0.779       3.778       5.239     581.177       0.427      23.303       4.089        0.52     166417.  
        25.8        0.21      0.4516      0.0938      0.0435       0.768       3.723       5.050     572.648       0.421      22.462       4.000        0.52     166554.  
        28.6        0.23      0.4896      0.0902      0.0428       0.757       3.668       4.854     564.124       0.414      21.590       3.903        0.52     166706.  
        31.5        0.26      0.5254      0.0864      0.0421       0.743       3.603       4.652     554.250       0.407      20.693       3.807        0.52     166875.  
        34.3        0.28      0.5577      0.0825      0.0413       0.730       3.537       4.444     544.079       0.400      19.766       3.705        0.52     167060.  
        37.2        0.30      0.5875      0.0786      0.0404       0.714       3.463       4.229     532.587       0.391      18.813       3.602        0.52     167260.  
        40.1        0.33      0.6148      0.0745      0.0394       0.697       3.378       4.009     519.532       0.382      17.833       3.500        0.52     167476.  
        42.9        0.35      0.6397      0.0703      0.0383       0.677       3.284       3.785     505.045       0.371      16.835       3.399        0.52     167708.  
        45.8        0.37      0.6621      0.0660      0.0371       0.655       3.177       3.553     488.668       0.359      15.805       3.298        0.52     167955.  
        48.6        0.40      0.6819      0.0616      0.0357       0.631       3.059       3.316     470.452       0.346      14.750       3.197        0.52     168218.  
        51.5        0.42      0.6991      0.0571      0.0342       0.604       2.928       3.073     450.297       0.331      13.670       3.096        0.52     168497.  
        54.4        0.44      0.7133      0.0525      0.0325       0.574       2.783       2.824     428.086       0.314      12.563       2.992        0.52     168790.  
        57.2        0.46      0.7238      0.0477      0.0306       0.541       2.625       2.567     403.702       0.297      11.420       2.885        0.52     169100.  
        60.1        0.49      0.7296      0.0428      0.0287       0.506       2.455       2.306     377.636       0.277      10.255       2.769        0.52     169424.  
        63.0        0.51      0.7296      0.0379      0.0265       0.469       2.274       2.039     349.793       0.257       9.067       2.643        0.52     169764.  
        65.8        0.53      0.7220      0.0328      0.0243       0.429       2.078       1.764     319.699       0.235       7.844       2.502        0.52     170118.  
        68.7        0.56      0.7037      0.0275      0.0218       0.386       1.871       1.483     287.755       0.211       6.595       2.337        0.52     170488.  
        71.5        0.58      0.6688      0.0222      0.0193       0.341       1.653       1.196     254.328       0.187       5.318       2.132        0.52     170873.  
        74.4        0.60      0.6075      0.0168      0.0167       0.295       1.430       0.903     220.023       0.162       4.018       1.862        0.53     171272.  
        77.3        0.63      0.5019      0.0113      0.0141       0.249       1.206       0.606     185.486       0.136       2.695       1.482        0.53     171686.  
        80.1        0.65      0.3193      0.0056      0.0115       0.203       0.986       0.304     151.668       0.111       1.352       0.909        0.53     172115.  
        83.0        0.67     -0.0025      0.0000      0.0090       0.159       0.773      -0.002     118.841       0.087      -0.008      -0.007        0.53     172558.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      14000                                                                                                                                            
                                                                                                                                                                          
