         9x4.1SF                  (9x41SF.dat)                                                                                                                            
         v2020-0506                                                                                                                                                       
         Simulation Date: 05/11/2020                                                                                                                                      
                                                                                                                                                                          
         POLARS WERE GENERATED USING:  TAIR (DEFAULT, BATCH)                                                                                                              
                                                                                                                                                                          
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                    
                                                                                                                                                                          
         DEFINITIONS:                                                                                                                                                     
         J=V/nD (advance ratio)                                                                                                                                           
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                          
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                           
         Pe=Ct*J/Cp (efficiency)                                                                                                                                          
         V  (model speed in MPH)                                                                                                                                          
         Mach (at prop tip)                                                                                                                                               
         Reyn (at 75% of span)                                                                                                                                            
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       1000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
        16.7        0.28      0.5005      0.0829      0.0464       0.076       0.680       0.849      56.318       0.077       3.775       6.836        0.25      63687.  
        18.2        0.31      0.5311      0.0792      0.0455       0.074       0.668       0.811      55.323       0.075       3.608       6.650        0.25      63771.  
        19.7        0.33      0.5595      0.0754      0.0446       0.073       0.654       0.772      54.171       0.074       3.436       6.467        0.25      63862.  
        21.3        0.36      0.5857      0.0715      0.0435       0.071       0.638       0.733      52.855       0.072       3.258       6.286        0.25      63961.  
        22.8        0.38      0.6097      0.0675      0.0423       0.069       0.620       0.692      51.361       0.070       3.076       6.107        0.25      64067.  
        24.3        0.41      0.6312      0.0634      0.0409       0.067       0.600       0.649      49.690       0.068       2.888       5.927        0.25      64179.  
        25.8        0.43      0.6497      0.0592      0.0394       0.064       0.578       0.606      47.868       0.065       2.696       5.742        0.25      64299.  
        27.3        0.46      0.6637      0.0548      0.0378       0.062       0.555       0.561      45.954       0.063       2.497       5.540        0.25      64426.  
        28.8        0.48      0.6683      0.0503      0.0364       0.059       0.533       0.515      44.179       0.060       2.290       5.285        0.25      64560.  
        30.4        0.51      0.6664      0.0456      0.0348       0.057       0.511       0.467      42.289       0.058       2.076       5.007        0.25      64701.  
        31.9        0.53      0.6588      0.0408      0.0331       0.054       0.485       0.418      40.201       0.055       1.858       4.713        0.25      64848.  
        33.4        0.56      0.6442      0.0359      0.0312       0.051       0.458       0.368      37.921       0.052       1.636       4.400        0.25      65003.  
        34.9        0.59      0.6211      0.0310      0.0292       0.048       0.428       0.317      35.451       0.048       1.411       4.057        0.25      65164.  
        36.4        0.61      0.5868      0.0259      0.0270       0.044       0.396       0.266      32.796       0.045       1.181       3.673        0.25      65332.  
        38.0        0.64      0.5374      0.0208      0.0247       0.040       0.362       0.213      29.974       0.041       0.949       3.229        0.25      65507.  
        39.5        0.66      0.4668      0.0157      0.0222       0.036       0.326       0.161      27.004       0.037       0.714       2.697        0.26      65688.  
        41.0        0.69      0.3657      0.0105      0.0197       0.032       0.289       0.107      23.928       0.033       0.478       2.035        0.26      65876.  
        42.5        0.71      0.2188      0.0053      0.0171       0.028       0.251       0.054      20.775       0.028       0.239       1.174        0.26      66070.  
        44.0        0.74     -0.0004      0.0000      0.0145       0.024       0.212       0.000      17.599       0.024       0.000      -0.002        0.26      66271.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       8000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.1134      0.0474       0.115       0.907       1.517      85.892       0.103       6.749       8.013        0.29      72277.  
         1.7        0.03      0.0596      0.1117      0.0477       0.116       0.913       1.493      86.417       0.103       6.643       7.839        0.29      72281.  
         3.5        0.05      0.1166      0.1097      0.0479       0.116       0.917       1.467      86.840       0.104       6.527       7.664        0.29      72294.  
         5.2        0.08      0.1709      0.1076      0.0481       0.117       0.921       1.439      87.149       0.104       6.401       7.489        0.29      72315.  
         6.9        0.10      0.2225      0.1053      0.0482       0.117       0.923       1.408      87.329       0.104       6.263       7.314        0.29      72344.  
         8.7        0.13      0.2714      0.1028      0.0482       0.117       0.923       1.375      87.350       0.104       6.114       7.138        0.29      72382.  
        10.4        0.15      0.3178      0.1000      0.0480       0.117       0.920       1.338      87.114       0.104       5.949       6.964        0.29      72428.  
        12.1        0.18      0.3662      0.0969      0.0471       0.115       0.903       1.296      85.485       0.102       5.765       6.877        0.29      72483.  
        13.9        0.20      0.4077      0.0937      0.0468       0.114       0.896       1.253      84.810       0.101       5.573       6.700        0.29      72546.  
        15.6        0.23      0.4462      0.0903      0.0463       0.113       0.888       1.208      84.058       0.100       5.373       6.518        0.29      72617.  
        17.3        0.25      0.4817      0.0868      0.0459       0.112       0.879       1.161      83.192       0.099       5.166       6.333        0.29      72697.  
        19.1        0.28      0.5145      0.0832      0.0453       0.110       0.868       1.114      82.135       0.098       4.953       6.149        0.29      72785.  
        20.8        0.31      0.5449      0.0795      0.0446       0.108       0.854       1.064      80.842       0.096       4.733       5.970        0.29      72881.  
        22.6        0.33      0.5728      0.0757      0.0437       0.106       0.838       1.013      79.316       0.095       4.506       5.793        0.29      72986.  
        24.3        0.36      0.5983      0.0718      0.0428       0.104       0.819       0.961      77.548       0.093       4.273       5.619        0.29      73098.  
        26.0        0.38      0.6213      0.0678      0.0416       0.101       0.798       0.907      75.522       0.090       4.033       5.446        0.29      73219.  
        27.8        0.41      0.6416      0.0636      0.0404       0.098       0.774       0.851      73.228       0.087       3.786       5.273        0.29      73348.  
        29.5        0.43      0.6587      0.0594      0.0390       0.095       0.747       0.794      70.713       0.084       3.532       5.094        0.29      73485.  
        31.2        0.46      0.6712      0.0550      0.0375       0.091       0.719       0.735      68.033       0.081       3.271       4.903        0.29      73630.  
        33.0        0.48      0.6762      0.0504      0.0360       0.088       0.690       0.674      65.351       0.078       2.999       4.679        0.29      73782.  
        34.7        0.51      0.6749      0.0457      0.0345       0.084       0.660       0.611      62.490       0.075       2.719       4.436        0.29      73943.  
        36.4        0.53      0.6677      0.0409      0.0327       0.080       0.627       0.547      59.336       0.071       2.432       4.180        0.29      74112.  
        38.2        0.56      0.6535      0.0360      0.0308       0.075       0.591       0.481      55.899       0.067       2.141       3.906        0.29      74289.  
        39.9        0.59      0.6307      0.0310      0.0288       0.070       0.551       0.415      52.176       0.062       1.845       3.606        0.29      74473.  
        41.6        0.61      0.5967      0.0260      0.0266       0.065       0.509       0.347      48.183       0.058       1.544       3.269        0.29      74665.  
        43.4        0.64      0.5473      0.0208      0.0242       0.059       0.464       0.279      43.936       0.052       1.240       2.878        0.29      74864.  
        45.1        0.66      0.4764      0.0157      0.0218       0.053       0.417       0.210      39.465       0.047       0.932       2.409        0.29      75072.  
        46.8        0.69      0.3742      0.0105      0.0192       0.047       0.368       0.140      34.816       0.042       0.622       1.822        0.29      75286.  
        48.6        0.71      0.2257      0.0053      0.0166       0.040       0.318       0.070      30.093       0.036       0.313       1.060        0.29      75509.  
        50.3        0.74      0.0020      0.0000      0.0139       0.034       0.266       0.001      25.152       0.030       0.002       0.009        0.29      75738.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       9000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.1134      0.0457       0.158       1.108       1.920     117.952       0.125       8.541       7.384        0.32      81311.  
         2.0        0.03      0.0619      0.1117      0.0460       0.159       1.114       1.891     118.667       0.126       8.410       7.226        0.32      81316.  
         3.9        0.05      0.1212      0.1098      0.0462       0.160       1.120       1.858     119.248       0.127       8.266       7.068        0.32      81330.  
         5.9        0.08      0.1777      0.1077      0.0463       0.160       1.124       1.823     119.673       0.127       8.109       6.910        0.32      81354.  
         7.8        0.10      0.2314      0.1054      0.0464       0.161       1.126       1.785     119.932       0.127       7.938       6.749        0.32      81387.  
         9.8        0.13      0.2823      0.1029      0.0465       0.161       1.127       1.743     120.009       0.127       7.751       6.586        0.32      81430.  
        11.7        0.15      0.3304      0.1002      0.0464       0.161       1.125       1.697     119.781       0.127       7.547       6.425        0.32      81482.  
        13.7        0.18      0.3757      0.0971      0.0461       0.160       1.118       1.644     119.086       0.126       7.313       6.262        0.32      81544.  
        15.6        0.20      0.4181      0.0939      0.0458       0.159       1.110       1.589     118.222       0.125       7.068       6.097        0.32      81615.  
        17.6        0.23      0.4573      0.0905      0.0454       0.157       1.101       1.532     117.218       0.124       6.814       5.927        0.32      81696.  
        19.6        0.25      0.4934      0.0870      0.0450       0.156       1.090       1.473     116.079       0.123       6.552       5.756        0.32      81786.  
        21.5        0.28      0.5263      0.0834      0.0444       0.154       1.077       1.412     114.729       0.122       6.280       5.582        0.32      81885.  
        23.5        0.31      0.5565      0.0797      0.0438       0.152       1.062       1.349     113.103       0.120       6.000       5.410        0.32      81994.  
        25.4        0.33      0.5839      0.0758      0.0430       0.149       1.044       1.284     111.134       0.118       5.710       5.240        0.32      82112.  
        27.4        0.36      0.6087      0.0719      0.0421       0.146       1.022       1.217     108.840       0.115       5.414       5.072        0.32      82239.  
        29.3        0.38      0.6307      0.0678      0.0411       0.142       0.997       1.148     106.178       0.113       5.108       4.905        0.32      82375.  
        31.3        0.41      0.6500      0.0637      0.0399       0.138       0.969       1.078     103.139       0.109       4.793       4.739        0.32      82521.  
        33.2        0.43      0.6659      0.0594      0.0386       0.134       0.937       1.005      99.751       0.106       4.470       4.569        0.32      82675.  
        35.2        0.46      0.6776      0.0549      0.0372       0.129       0.902       0.930      96.051       0.102       4.137       4.392        0.32      82839.  
        37.2        0.48      0.6830      0.0504      0.0357       0.124       0.866       0.852      92.195       0.098       3.791       4.194        0.33      83011.  
        39.1        0.51      0.6820      0.0456      0.0341       0.118       0.827       0.772      88.076       0.093       3.436       3.978        0.33      83193.  
        41.1        0.54      0.6753      0.0408      0.0324       0.112       0.785       0.691      83.564       0.089       3.074       3.752        0.33      83383.  
        43.0        0.56      0.6616      0.0359      0.0305       0.105       0.738       0.608      78.630       0.083       2.705       3.508        0.33      83583.  
        45.0        0.59      0.6393      0.0310      0.0284       0.098       0.688       0.524      73.307       0.078       2.331       3.242        0.33      83791.  
        46.9        0.61      0.6056      0.0259      0.0262       0.091       0.635       0.439      67.617       0.072       1.952       2.943        0.33      84008.  
        48.9        0.64      0.5565      0.0208      0.0238       0.083       0.578       0.352      61.567       0.065       1.568       2.597        0.33      84233.  
        50.8        0.66      0.4859      0.0157      0.0214       0.074       0.518       0.265      55.205       0.059       1.180       2.180        0.33      84467.  
        52.8        0.69      0.3838      0.0105      0.0188       0.065       0.456       0.178      48.579       0.052       0.790       1.658        0.33      84709.  
        54.7        0.71      0.2311      0.0052      0.0162       0.056       0.392       0.089      41.741       0.044       0.394       0.963        0.33      84960.  
        56.7        0.74     -0.0003      0.0000      0.0135       0.047       0.329       0.000      34.981       0.037       0.000      -0.001        0.33      85219.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      10000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.1135      0.0457       0.217       1.369       2.372     161.982       0.155      10.549       6.641        0.36      90346.  
         2.2        0.03      0.0620      0.1118      0.0460       0.219       1.378       2.336     163.068       0.156      10.392       6.498        0.36      90351.  
         4.4        0.05      0.1212      0.1099      0.0463       0.220       1.386       2.297     163.963       0.157      10.219       6.355        0.36      90367.  
         6.5        0.08      0.1777      0.1079      0.0465       0.221       1.392       2.255     164.650       0.157      10.028       6.211        0.36      90394.  
         8.7        0.10      0.2314      0.1056      0.0466       0.221       1.395       2.208     165.109       0.158       9.821       6.065        0.36      90431.  
        10.9        0.13      0.2821      0.1032      0.0467       0.222       1.397       2.157     165.332       0.158       9.593       5.917        0.36      90478.  
        13.1        0.15      0.3310      0.1009      0.0467       0.222       1.398       2.109     165.351       0.158       9.381       5.785        0.36      90537.  
        15.2        0.18      0.3763      0.0978      0.0465       0.221       1.391       2.045     164.545       0.157       9.096       5.637        0.36      90605.  
        17.4        0.20      0.4186      0.0946      0.0461       0.219       1.381       1.976     163.355       0.156       8.790       5.487        0.36      90685.  
        19.6        0.23      0.4579      0.0912      0.0457       0.217       1.369       1.905     161.956       0.155       8.474       5.335        0.36      90774.  
        21.8        0.26      0.4941      0.0876      0.0453       0.215       1.355       1.832     160.356       0.153       8.147       5.181        0.36      90874.  
        23.9        0.28      0.5271      0.0840      0.0447       0.213       1.339       1.756     158.486       0.151       7.809       5.024        0.36      90985.  
        26.1        0.31      0.5572      0.0802      0.0441       0.210       1.321       1.677     156.239       0.149       7.460       4.869        0.36      91106.  
        28.3        0.33      0.5847      0.0764      0.0433       0.206       1.297       1.596     153.508       0.147       7.100       4.716        0.36      91237.  
        30.5        0.36      0.6096      0.0724      0.0424       0.202       1.270       1.513     150.307       0.144       6.730       4.566        0.36      91379.  
        32.6        0.38      0.6316      0.0683      0.0414       0.197       1.239       1.427     146.603       0.140       6.348       4.416        0.36      91531.  
        34.8        0.41      0.6509      0.0641      0.0402       0.191       1.203       1.339     142.359       0.136       5.955       4.266        0.36      91693.  
        37.0        0.43      0.6668      0.0597      0.0389       0.185       1.163       1.248     137.618       0.131       5.551       4.113        0.36      91865.  
        39.2        0.46      0.6786      0.0552      0.0374       0.178       1.119       1.154     132.429       0.126       5.134       3.953        0.36      92047.  
        41.3        0.48      0.6843      0.0506      0.0359       0.170       1.074       1.058     127.048       0.121       4.705       3.776        0.36      92240.  
        43.5        0.51      0.6830      0.0458      0.0343       0.163       1.026       0.958     121.354       0.116       4.261       3.581        0.36      92442.  
        45.7        0.54      0.6758      0.0410      0.0325       0.154       0.973       0.856     115.100       0.110       3.809       3.375        0.36      92654.  
        47.9        0.56      0.6615      0.0360      0.0306       0.145       0.915       0.753     108.300       0.103       3.349       3.153        0.36      92876.  
        50.0        0.59      0.6383      0.0310      0.0285       0.135       0.853       0.648     100.954       0.096       2.881       2.910        0.36      93108.  
        52.2        0.61      0.6036      0.0259      0.0263       0.125       0.787       0.541      93.103       0.089       2.408       2.637        0.36      93349.  
        54.4        0.64      0.5537      0.0208      0.0239       0.114       0.717       0.434      84.783       0.081       1.931       2.322        0.36      93600.  
        56.6        0.66      0.4843      0.0156      0.0214       0.102       0.641       0.327      75.857       0.072       1.453       1.953        0.36      93861.  
        58.7        0.69      0.3816      0.0104      0.0188       0.090       0.564       0.218      66.748       0.064       0.970       1.482        0.37      94131.  
        60.9        0.71      0.2300      0.0052      0.0162       0.077       0.486       0.109      57.464       0.055       0.485       0.861        0.37      94410.  
        63.1        0.74     -0.0004      0.0000      0.0136       0.065       0.408       0.000      48.217       0.046      -0.001      -0.001        0.37      94699.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      11000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.1139      0.0458       0.290       1.659       2.881     215.883       0.187      12.815       6.053        0.39      99381.  
         2.4        0.03      0.0622      0.1123      0.0461       0.292       1.671       2.840     217.544       0.189      12.633       5.922        0.39      99386.  
         4.8        0.05      0.1216      0.1105      0.0464       0.294       1.682       2.795     218.926       0.190      12.430       5.790        0.39      99404.  
         7.2        0.08      0.1782      0.1085      0.0467       0.295       1.691       2.744     220.022       0.191      12.205       5.657        0.39      99433.  
         9.6        0.10      0.2320      0.1063      0.0468       0.296       1.696       2.688     220.798       0.192      11.958       5.523        0.39      99474.  
        12.0        0.13      0.2828      0.1039      0.0469       0.297       1.700       2.627     221.277       0.192      11.687       5.386        0.39      99527.  
        14.4        0.15      0.3307      0.1012      0.0469       0.297       1.700       2.560     221.274       0.192      11.388       5.248        0.39      99591.  
        16.8        0.18      0.3758      0.0982      0.0468       0.296       1.694       2.484     220.409       0.191      11.049       5.112        0.39      99667.  
        19.2        0.20      0.4180      0.0949      0.0464       0.293       1.681       2.400     218.839       0.190      10.677       4.975        0.39      99754.  
        21.6        0.23      0.4573      0.0915      0.0460       0.291       1.667       2.314     216.957       0.188      10.292       4.837        0.39      99853.  
        24.0        0.26      0.4934      0.0880      0.0456       0.288       1.650       2.224     214.780       0.186       9.894       4.698        0.39      99963.  
        26.4        0.28      0.5264      0.0843      0.0450       0.285       1.631       2.132     212.242       0.184       9.483       4.556        0.39     100085.  
        28.7        0.31      0.5565      0.0805      0.0444       0.281       1.607       2.037     209.211       0.182       9.059       4.415        0.39     100219.  
        31.1        0.33      0.5861      0.0767      0.0435       0.275       1.574       1.939     204.918       0.178       8.625       4.292        0.39     100363.  
        33.5        0.36      0.6107      0.0727      0.0426       0.269       1.542       1.838     200.673       0.174       8.174       4.153        0.40     100520.  
        35.9        0.38      0.6326      0.0685      0.0415       0.263       1.504       1.733     195.753       0.170       7.708       4.015        0.40     100687.  
        38.3        0.41      0.6516      0.0642      0.0403       0.255       1.460       1.625     190.080       0.165       7.227       3.877        0.40     100866.  
        40.7        0.43      0.6671      0.0598      0.0390       0.246       1.411       1.513     183.685       0.159       6.730       3.736        0.40     101056.  
        43.1        0.46      0.6787      0.0553      0.0375       0.237       1.358       1.399     176.715       0.153       6.221       3.590        0.40     101257.  
        45.5        0.49      0.6845      0.0506      0.0359       0.227       1.301       1.280     169.283       0.147       5.694       3.430        0.40     101469.  
        47.9        0.51      0.6832      0.0459      0.0343       0.217       1.243       1.160     161.722       0.140       5.158       3.252        0.40     101692.  
        50.3        0.54      0.6759      0.0410      0.0325       0.206       1.178       1.036     153.343       0.133       4.608       3.064        0.40     101926.  
        52.7        0.56      0.6616      0.0360      0.0306       0.193       1.108       0.911     144.261       0.125       4.051       2.863        0.40     102170.  
        55.1        0.59      0.6386      0.0310      0.0285       0.180       1.033       0.784     134.479       0.117       3.486       2.643        0.40     102426.  
        57.5        0.61      0.6041      0.0259      0.0263       0.166       0.953       0.655     124.039       0.108       2.915       2.396        0.40     102692.  
        59.9        0.64      0.5543      0.0208      0.0240       0.152       0.868       0.526     112.977       0.098       2.339       2.111        0.40     102969.  
        62.3        0.66      0.4833      0.0156      0.0215       0.136       0.779       0.396     101.366       0.088       1.759       1.770        0.40     103256.  
        64.7        0.69      0.3807      0.0104      0.0189       0.120       0.686       0.264      89.248       0.077       1.175       1.343        0.40     103554.  
        67.1        0.72      0.2290      0.0052      0.0163       0.103       0.591       0.132      76.899       0.067       0.587       0.779        0.40     103862.  
        69.5        0.74     -0.0001      0.0000      0.0137       0.087       0.497       0.000      64.692       0.056       0.000       0.000        0.40     104180.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      12000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.1144      0.0464       0.381       2.000       3.444     283.897       0.226      15.319       5.502        0.43     108415.  
         2.6        0.03      0.0620      0.1128      0.0467       0.383       2.013       3.395     285.834       0.227      15.100       5.387        0.43     108422.  
         5.2        0.05      0.1213      0.1110      0.0470       0.385       2.024       3.340     287.410       0.229      14.854       5.270        0.43     108441.  
         7.9        0.08      0.1779      0.1089      0.0471       0.387       2.033       3.279     288.592       0.230      14.583       5.153        0.43     108473.  
        10.5        0.10      0.2317      0.1067      0.0473       0.388       2.038       3.212     289.360       0.230      14.285       5.034        0.43     108518.  
        13.1        0.13      0.2826      0.1043      0.0473       0.389       2.040       3.138     289.712       0.231      13.957       4.913        0.43     108576.  
        15.7        0.15      0.3307      0.1016      0.0473       0.388       2.038       3.057     289.399       0.230      13.598       4.791        0.43     108646.  
        18.4        0.18      0.3761      0.0985      0.0470       0.386       2.028       2.965     287.926       0.229      13.187       4.670        0.43     108730.  
        21.0        0.21      0.4187      0.0952      0.0467       0.383       2.012       2.864     285.608       0.227      12.741       4.549        0.43     108826.  
        23.6        0.23      0.4583      0.0917      0.0462       0.379       1.993       2.761     282.912       0.225      12.279       4.426        0.43     108935.  
        26.2        0.26      0.4948      0.0882      0.0457       0.375       1.971       2.653     279.851       0.223      11.802       4.300        0.43     109056.  
        28.9        0.28      0.5282      0.0845      0.0451       0.371       1.946       2.543     276.331       0.220      11.309       4.173        0.43     109190.  
        31.5        0.31      0.5586      0.0807      0.0445       0.365       1.917       2.428     272.166       0.217      10.798       4.046        0.43     109337.  
        34.1        0.33      0.5860      0.0767      0.0437       0.358       1.883       2.309     267.310       0.213      10.271       3.918        0.43     109496.  
        36.7        0.36      0.6108      0.0727      0.0427       0.351       1.843       2.187     261.625       0.208       9.728       3.792        0.43     109668.  
        39.4        0.38      0.6326      0.0685      0.0417       0.342       1.796       2.061     255.057       0.203       9.169       3.666        0.43     109852.  
        42.0        0.41      0.6516      0.0642      0.0404       0.332       1.743       1.932     247.540       0.197       8.592       3.540        0.43     110049.  
        44.6        0.44      0.6672      0.0598      0.0391       0.321       1.684       1.798     239.127       0.190       7.999       3.411        0.43     110257.  
        47.2        0.46      0.6788      0.0552      0.0376       0.308       1.619       1.662     229.928       0.183       7.391       3.278        0.43     110478.  
        49.9        0.49      0.6848      0.0505      0.0360       0.295       1.551       1.521     220.168       0.175       6.764       3.133        0.43     110712.  
        52.5        0.51      0.6842      0.0458      0.0344       0.282       1.482       1.379     210.422       0.167       6.136       2.973        0.43     110957.  
        55.1        0.54      0.6765      0.0410      0.0326       0.268       1.406       1.232     199.639       0.159       5.482       2.800        0.43     111214.  
        57.7        0.56      0.6618      0.0360      0.0307       0.252       1.324       1.083     187.918       0.150       4.819       2.615        0.44     111483.  
        60.4        0.59      0.6383      0.0310      0.0286       0.235       1.235       0.932     175.277       0.139       4.146       2.412        0.44     111764.  
        63.0        0.62      0.6033      0.0259      0.0264       0.217       1.139       0.779     161.771       0.129       3.466       2.185        0.44     112057.  
        65.6        0.64      0.5532      0.0208      0.0241       0.198       1.039       0.625     147.468       0.117       2.781       1.923        0.44     112361.  
        68.2        0.67      0.4815      0.0156      0.0216       0.178       0.933       0.470     132.415       0.105       2.090       1.610        0.44     112677.  
        70.9        0.69      0.3783      0.0104      0.0191       0.157       0.823       0.314     116.824       0.093       1.395       1.218        0.44     113005.  
        73.5        0.72      0.2267      0.0052      0.0165       0.136       0.712       0.157     101.065       0.080       0.698       0.704        0.44     113343.  
        76.1        0.74      0.0001      0.0000      0.0140       0.115       0.604       0.000      85.702       0.068       0.000       0.000        0.44     113693.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      13000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.1152      0.0471       0.492       2.384       4.070     366.686       0.269      18.105       5.035        0.46     117450.  
         2.9        0.03      0.0618      0.1136      0.0474       0.495       2.399       4.011     368.939       0.271      17.842       4.931        0.46     117457.  
         5.7        0.05      0.1210      0.1117      0.0476       0.497       2.410       3.945     370.707       0.272      17.549       4.827        0.46     117478.  
         8.6        0.08      0.1775      0.1096      0.0478       0.499       2.418       3.872     371.942       0.273      17.224       4.722        0.46     117513.  
        11.4        0.10      0.2314      0.1074      0.0479       0.500       2.422       3.792     372.607       0.274      16.867       4.616        0.46     117562.  
        14.3        0.13      0.2824      0.1049      0.0479       0.500       2.423       3.704     372.728       0.274      16.475       4.507        0.46     117626.  
        17.1        0.15      0.3307      0.1021      0.0478       0.499       2.419       3.608     371.998       0.273      16.047       4.399        0.46     117703.  
        20.0        0.18      0.3764      0.0990      0.0475       0.496       2.404       3.498     369.727       0.272      15.559       4.291        0.46     117794.  
        22.9        0.21      0.4191      0.0956      0.0471       0.491       2.382       3.378     366.452       0.269      15.026       4.181        0.47     117899.  
        25.7        0.23      0.4591      0.0922      0.0466       0.487       2.359       3.256     362.817       0.266      14.484       4.071        0.47     118018.  
        28.6        0.26      0.4956      0.0885      0.0461       0.481       2.332       3.127     358.651       0.263      13.911       3.955        0.47     118152.  
        31.4        0.28      0.5290      0.0848      0.0455       0.475       2.301       2.995     353.949       0.260      13.323       3.838        0.47     118298.  
        34.3        0.31      0.5597      0.0810      0.0448       0.467       2.266       2.860     348.543       0.256      12.723       3.722        0.47     118459.  
        37.2        0.34      0.5872      0.0770      0.0440       0.459       2.224       2.719     342.148       0.251      12.096       3.605        0.47     118633.  
        40.0        0.36      0.6120      0.0729      0.0430       0.449       2.176       2.574     334.645       0.246      11.448       3.488        0.47     118821.  
        42.9        0.39      0.6339      0.0686      0.0419       0.437       2.120       2.424     326.032       0.239      10.783       3.372        0.47     119023.  
        45.7        0.41      0.6526      0.0642      0.0406       0.424       2.055       2.268     316.091       0.232      10.090       3.255        0.47     119238.  
        48.6        0.44      0.6681      0.0597      0.0392       0.409       1.983       2.110     305.045       0.224       9.383       3.137        0.47     119467.  
        51.4        0.46      0.6797      0.0551      0.0377       0.393       1.906       1.948     293.178       0.215       8.664       3.014        0.47     119709.  
        54.3        0.49      0.6858      0.0504      0.0360       0.376       1.823       1.781     280.363       0.206       7.920       2.881        0.47     119964.  
        57.2        0.52      0.6845      0.0457      0.0345       0.360       1.743       1.615     268.170       0.197       7.183       2.731        0.47     120232.  
        60.0        0.54      0.6777      0.0410      0.0327       0.342       1.657       1.447     254.829       0.187       6.436       2.576        0.47     120514.  
        62.9        0.57      0.6617      0.0359      0.0308       0.321       1.557       1.267     239.485       0.176       5.637       2.400        0.47     120808.  
        65.7        0.59      0.6381      0.0309      0.0287       0.300       1.454       1.092     223.630       0.164       4.856       2.214        0.47     121116.  
        68.6        0.62      0.6042      0.0259      0.0266       0.277       1.345       0.916     206.840       0.152       4.075       2.009        0.47     121436.  
        71.5        0.64      0.5531      0.0208      0.0242       0.253       1.227       0.734     188.673       0.139       3.267       1.766        0.47     121769.  
        74.3        0.67      0.4822      0.0157      0.0218       0.228       1.104       0.554     169.828       0.125       2.465       1.480        0.47     122115.  
        77.2        0.70      0.3770      0.0105      0.0194       0.202       0.980       0.370     150.678       0.111       1.647       1.114        0.48     122473.  
        80.0        0.72      0.2230      0.0051      0.0167       0.174       0.843       0.182     129.656       0.095       0.808       0.636        0.48     122844.  
        82.9        0.75     -0.0002      0.0000      0.0142       0.148       0.718       0.000     110.378       0.081      -0.001      -0.001        0.48     123227.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      14000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
