         14x14E                   (14x14E.dat)                                 09/10/18                                                                                   
                                                                                                                                                                          
                                                                                                                                                                          
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                    
                                                                                                                                                                          
         DEFINITIONS:                                                                                                                                                     
         J=V/nD (advance ratio)                                                                                                                                           
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                          
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                           
         Pe=Ct*J/Cp (efficiency)                                                                                                                                          
         V  (model speed in MPH)                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       1000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       107.4        0.81      0.8100      0.0776      0.0776       3.355      21.147       9.492                                                                          
       113.0        0.85      0.8545      0.0712      0.0711       3.074      19.376       8.716                                                                          
       118.7        0.90      0.8680      0.0640      0.0660       2.854      17.987       7.829                                                                          
       124.3        0.94      0.8799      0.0566      0.0603       2.608      16.436       6.922                                                                          
       130.0        0.98      0.8896      0.0490      0.0540       2.335      14.719       5.994                                                                          
       135.6        1.02      0.8934      0.0413      0.0472       2.043      12.879       5.048                                                                          
       141.3        1.07      0.8901      0.0334      0.0399       1.728      10.889       4.082                                                                          
       146.9        1.11      0.8755      0.0253      0.0320       1.386       8.735       3.097                                                                          
       152.6        1.15      0.8333      0.0170      0.0235       1.018       6.415       2.085                                                                          
       158.2        1.19      0.7028      0.0086      0.0145       0.629       3.963       1.047                                                                          
       163.9        1.24      0.0125      0.0001      0.0053       0.228       1.437       0.007                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      11000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.0735      0.2822      16.248      93.095      10.888                                                                          
         6.2        0.04      0.0114      0.0729      0.2733      15.737      90.167      10.796                                                                          
        12.4        0.09      0.0234      0.0724      0.2641      15.207      87.129      10.719                                                                          
        18.6        0.13      0.0362      0.0720      0.2545      14.658      83.982      10.661                                                                          
        24.9        0.17      0.0500      0.0718      0.2446      14.085      80.704      10.629                                                                          
        31.1        0.21      0.0654      0.0718      0.2340      13.473      77.196      10.635                                                                          
        37.3        0.26      0.0825      0.0720      0.2233      12.861      73.686      10.668                                                                          
        43.5        0.30      0.1019      0.0725      0.2124      12.232      70.086      10.740                                                                          
        49.7        0.34      0.1242      0.0733      0.2012      11.586      66.382      10.855                                                                          
        55.9        0.38      0.1504      0.0744      0.1896      10.921      62.572      11.011                                                                          
        62.2        0.43      0.1817      0.0757      0.1777      10.231      58.618      11.215                                                                          
        68.4        0.47      0.2195      0.0774      0.1654       9.524      54.567      11.468                                                                          
        74.6        0.51      0.2663      0.0795      0.1528       8.796      50.400      11.777                                                                          
        80.8        0.55      0.3230      0.0819      0.1405       8.090      46.350      12.128                                                                          
        87.0        0.60      0.3955      0.0847      0.1278       7.357      42.153      12.541                                                                          
        93.2        0.64      0.4877      0.0879      0.1152       6.635      38.015      13.015                                                                          
        99.4        0.68      0.5873      0.0902      0.1047       6.031      34.554      13.357                                                                          
       105.7        0.72      0.6659      0.0884      0.0962       5.539      31.737      13.091                                                                          
       111.9        0.77      0.7336      0.0846      0.0885       5.097      29.205      12.533                                                                          
       118.1        0.81      0.8033      0.0793      0.0800       4.605      26.387      11.747                                                                          
       124.3        0.85      0.8542      0.0730      0.0728       4.194      24.030      10.808                                                                          
       130.5        0.89      0.8685      0.0656      0.0676       3.893      22.306       9.714                                                                          
       136.7        0.94      0.8812      0.0581      0.0618       3.557      20.380       8.596                                                                          
       143.0        0.98      0.8918      0.0503      0.0553       3.186      18.254       7.453                                                                          
       149.2        1.02      0.8964      0.0424      0.0484       2.788      15.975       6.283                                                                          
       155.4        1.07      0.8943      0.0344      0.0410       2.359      13.516       5.091                                                                          
       161.6        1.11      0.8813      0.0261      0.0328       1.890      10.827       3.865                                                                          
       167.8        1.15      0.8422      0.0176      0.0241       1.388       7.953       2.612                                                                          
       174.0        1.19      0.7196      0.0090      0.0149       0.860       4.928       1.334                                                                          
       180.2        1.24      0.0112      0.0000      0.0052       0.297       1.702       0.007                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      12000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.0707      0.3630      27.139     142.538      12.463                                                                          
         6.8        0.04      0.0085      0.0700      0.3526      26.360     138.443      12.342                                                                          
        13.6        0.09      0.0175      0.0696      0.3387      25.325     133.008      12.263                                                                          
        20.3        0.13      0.0276      0.0694      0.3220      24.073     126.435      12.237                                                                          
        27.1        0.17      0.0386      0.0694      0.3065      22.911     120.331      12.233                                                                          
        33.9        0.21      0.0516      0.0698      0.2881      21.541     113.137      12.295                                                                          
        40.7        0.26      0.0663      0.0703      0.2709      20.255     106.382      12.391                                                                          
        47.4        0.30      0.0838      0.0712      0.2531      18.925      99.397      12.544                                                                          
        54.2        0.34      0.1058      0.0725      0.2334      17.450      91.648      12.777                                                                          
        61.0        0.38      0.1313      0.0740      0.2160      16.145      84.796      13.040                                                                          
        67.8        0.43      0.1651      0.0760      0.1961      14.659      76.993      13.394                                                                          
        74.5        0.47      0.2062      0.0782      0.1777      13.287      69.784      13.787                                                                          
        81.3        0.51      0.2575      0.0808      0.1603      11.983      62.936      14.233                                                                          
        88.1        0.55      0.3199      0.0835      0.1444      10.797      56.710      14.706                                                                          
        94.9        0.60      0.3964      0.0864      0.1299       9.710      50.999      15.217                                                                          
       101.6        0.64      0.4856      0.0893      0.1175       8.784      46.137      15.739                                                                          
       108.4        0.68      0.5808      0.0921      0.1081       8.082      42.449      16.237                                                                          
       115.2        0.72      0.6633      0.0917      0.1001       7.486      39.320      16.166                                                                          
       122.0        0.77      0.7348      0.0877      0.0915       6.839      35.917      15.449                                                                          
       128.7        0.81      0.8048      0.0820      0.0825       6.167      32.391      14.457                                                                          
       135.5        0.85      0.8514      0.0754      0.0754       5.639      29.615      13.285                                                                          
       142.3        0.89      0.8664      0.0678      0.0700       5.233      27.485      11.949                                                                          
       149.1        0.94      0.8800      0.0601      0.0639       4.780      25.107      10.583                                                                          
       155.8        0.98      0.8916      0.0521      0.0572       4.279      22.472       9.180                                                                          
       162.6        1.02      0.8971      0.0440      0.0501       3.747      19.680       7.751                                                                          
       169.4        1.06      0.8964      0.0357      0.0424       3.169      16.644       6.289                                                                          
       176.2        1.11      0.8854      0.0272      0.0340       2.543      13.356       4.793                                                                          
       182.9        1.15      0.8497      0.0185      0.0251       1.874       9.844       3.265                                                                          
       189.7        1.19      0.7334      0.0095      0.0155       1.157       6.078       1.678                                                                          
       196.5        1.24      0.0127      0.0001      0.0051       0.384       2.017       0.009                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      13000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.0757      0.2918      27.739     134.483      15.655                                                                          
         7.3        0.04      0.0113      0.0752      0.2825      26.852     130.180      15.557                                                                          
        14.6        0.08      0.0228      0.0746      0.2779      26.415     128.065      15.423                                                                          
        22.0        0.13      0.0357      0.0744      0.2657      25.259     122.460      15.395                                                                          
        29.3        0.17      0.0486      0.0741      0.2590      24.620     119.360      15.334                                                                          
        36.6        0.21      0.0637      0.0743      0.2474      23.517     114.013      15.358                                                                          
        43.9        0.25      0.0809      0.0746      0.2350      22.334     108.278      15.439                                                                          
        51.2        0.30      0.1016      0.0754      0.2207      20.975     101.689      15.601                                                                          
        58.5        0.34      0.1211      0.0760      0.2132      20.270      98.270      15.718                                                                          
        65.9        0.38      0.1484      0.0773      0.1990      18.917      91.710      15.984                                                                          
        73.2        0.42      0.1933      0.0792      0.1739      16.530      80.139      16.371                                                                          
        80.5        0.47      0.2143      0.0804      0.1752      16.656      80.750      16.625                                                                          
        87.8        0.51      0.2587      0.0825      0.1624      15.439      74.852      17.054                                                                          
        95.1        0.55      0.3090      0.0847      0.1512      14.374      69.686      17.510                                                                          
       102.5        0.59      0.3682      0.0870      0.1404      13.345      64.699      17.988                                                                          
       109.8        0.64      0.4357      0.0894      0.1308      12.428      60.252      18.499                                                                          
       117.1        0.68      0.5125      0.0920      0.1219      11.588      56.182      19.023                                                                          
       124.4        0.72      0.5831      0.0937      0.1159      11.021      53.429      19.370                                                                          
       131.7        0.76      0.6595      0.0918      0.1064      10.116      49.044      18.994                                                                          
       139.0        0.81      0.7420      0.0869      0.0945       8.985      43.559      17.980                                                                          
       146.4        0.85      0.7983      0.0805      0.0856       8.141      39.468      16.652                                                                          
       153.7        0.89      0.8249      0.0724      0.0783       7.439      36.063      14.973                                                                          
       161.0        0.93      0.8567      0.0638      0.0696       6.615      32.069      13.200                                                                          
       168.3        0.98      0.8886      0.0551      0.0606       5.761      27.928      11.405                                                                          
       175.6        1.02      0.8966      0.0467      0.0531       5.044      24.452       9.656                                                                          
       182.9        1.06      0.8978      0.0381      0.0450       4.277      20.733       7.870                                                                          
       190.3        1.10      0.8891      0.0292      0.0362       3.441      16.680       6.029                                                                          
       197.6        1.15      0.8572      0.0200      0.0268       2.547      12.349       4.144                                                                          
       204.9        1.19      0.7470      0.0104      0.0166       1.576       7.639       2.154                                                                          
       212.2        1.23     -0.0005      0.0000      0.0054       0.513       2.487       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
