         11x4.6SF                 (11x46SF.dat)                                                                                                                           
         v2020-0506                                                                                                                                                       
         Simulation Date: 05/11/2020                                                                                                                                      
                                                                                                                                                                          
         POLARS WERE GENERATED USING:  TAIR (DEFAULT, BATCH)                                                                                                              
                                                                                                                                                                          
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                    
                                                                                                                                                                          
         DEFINITIONS:                                                                                                                                                     
         J=V/nD (advance ratio)                                                                                                                                           
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                          
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                           
         Pe=Ct*J/Cp (efficiency)                                                                                                                                          
         V  (model speed in MPH)                                                                                                                                          
         Mach (at prop tip)                                                                                                                                               
         Reyn (at 75% of span)                                                                                                                                            
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       1000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
        19.2        0.26      0.5217      0.0765      0.0385       0.171       1.541       1.748     127.642       0.174       7.773       6.210        0.31      88825.  
        20.9        0.29      0.5515      0.0730      0.0379       0.169       1.518       1.668     125.741       0.172       7.420       6.017        0.31      88929.  
        22.6        0.31      0.5785      0.0694      0.0373       0.166       1.491       1.586     123.483       0.168       7.055       5.826        0.31      89042.  
        24.4        0.33      0.6027      0.0657      0.0365       0.162       1.459       1.502     120.863       0.165       6.681       5.637        0.31      89163.  
        26.1        0.36      0.6241      0.0619      0.0356       0.158       1.423       1.415     117.849       0.161       6.296       5.448        0.31      89293.  
        27.9        0.38      0.6424      0.0580      0.0345       0.153       1.382       1.326     114.435       0.156       5.900       5.257        0.31      89432.  
        29.6        0.41      0.6571      0.0540      0.0334       0.148       1.336       1.234     110.628       0.151       5.490       5.061        0.31      89580.  
        31.4        0.43      0.6671      0.0498      0.0321       0.143       1.286       1.139     106.487       0.145       5.067       4.852        0.31      89736.  
        33.1        0.45      0.6707      0.0456      0.0309       0.137       1.235       1.042     102.247       0.139       4.634       4.622        0.31      89901.  
        34.8        0.48      0.6681      0.0413      0.0295       0.131       1.181       0.943      97.835       0.133       4.197       4.374        0.31      90075.  
        36.6        0.50      0.6597      0.0369      0.0281       0.125       1.123       0.843      92.997       0.127       3.751       4.113        0.31      90257.  
        38.3        0.53      0.6442      0.0324      0.0265       0.118       1.059       0.741      87.721       0.120       3.298       3.834        0.31      90448.  
        40.1        0.55      0.6196      0.0279      0.0248       0.110       0.990       0.638      82.029       0.112       2.837       3.527        0.31      90647.  
        41.8        0.57      0.5832      0.0233      0.0229       0.102       0.917       0.533      75.971       0.104       2.371       3.182        0.31      90854.  
        43.6        0.60      0.5311      0.0187      0.0210       0.093       0.841       0.427      69.620       0.095       1.899       2.782        0.31      91070.  
        45.3        0.62      0.4573      0.0140      0.0190       0.085       0.761       0.320      63.033       0.086       1.423       2.303        0.31      91294.  
        47.0        0.65      0.3539      0.0093      0.0170       0.076       0.680       0.213      56.307       0.077       0.948       1.716        0.31      91527.  
        48.8        0.67      0.2080      0.0046      0.0149       0.066       0.598       0.106      49.500       0.068       0.472       0.973        0.31      91767.  
        50.5        0.69      0.0006      0.0000      0.0129       0.057       0.516       0.000      42.751       0.058       0.001       0.003        0.31      92016.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       8000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.1054      0.0397       0.263       2.072       3.145     196.151       0.234      13.987       7.271        0.35     100889.  
         2.0        0.02      0.0628      0.1037      0.0400       0.265       2.088       3.096     197.615       0.236      13.770       7.105        0.35     100894.  
         4.0        0.05      0.1226      0.1019      0.0402       0.267       2.101       3.042     198.847       0.237      13.530       6.938        0.35     100910.  
         6.0        0.07      0.1795      0.0999      0.0404       0.268       2.111       2.983     199.818       0.239      13.266       6.770        0.35     100937.  
         8.1        0.10      0.2333      0.0977      0.0405       0.269       2.118       2.917     200.473       0.239      12.975       6.600        0.35     100974.  
        10.1        0.12      0.2842      0.0953      0.0406       0.269       2.119       2.845     200.618       0.239      12.654       6.432        0.35     101022.  
        12.1        0.15      0.3321      0.0926      0.0404       0.268       2.114       2.763     200.053       0.239      12.289       6.264        0.35     101080.  
        14.1        0.17      0.3771      0.0896      0.0402       0.267       2.103       2.675     199.041       0.238      11.900       6.097        0.35     101149.  
        16.1        0.19      0.4191      0.0866      0.0400       0.265       2.089       2.584     197.726       0.236      11.495       5.928        0.35     101229.  
        18.1        0.22      0.4579      0.0834      0.0397       0.263       2.072       2.489     196.130       0.234      11.073       5.757        0.35     101319.  
        20.2        0.24      0.4934      0.0801      0.0393       0.260       2.052       2.391     194.187       0.232      10.633       5.584        0.35     101419.  
        22.2        0.27      0.5260      0.0766      0.0388       0.257       2.026       2.288     191.761       0.229      10.175       5.411        0.35     101530.  
        24.2        0.29      0.5558      0.0731      0.0382       0.253       1.994       2.181     188.740       0.225       9.700       5.241        0.35     101652.  
        26.2        0.31      0.5844      0.0694      0.0373       0.248       1.951       2.072     184.715       0.220       9.215       5.087        0.35     101784.  
        28.2        0.34      0.6084      0.0656      0.0365       0.242       1.909       1.959     180.661       0.216       8.712       4.917        0.35     101926.  
        30.2        0.36      0.6294      0.0617      0.0356       0.236       1.859       1.842     176.008       0.210       8.195       4.748        0.35     102078.  
        32.3        0.39      0.6472      0.0577      0.0345       0.229       1.803       1.723     170.699       0.204       7.662       4.577        0.35     102241.  
        34.3        0.41      0.6613      0.0536      0.0333       0.221       1.741       1.599     164.757       0.197       7.112       4.402        0.35     102414.  
        36.3        0.44      0.6707      0.0493      0.0320       0.212       1.673       1.472     158.328       0.189       6.547       4.217        0.35     102597.  
        38.3        0.46      0.6738      0.0450      0.0307       0.204       1.604       1.343     151.818       0.181       5.974       4.013        0.35     102790.  
        40.3        0.48      0.6705      0.0407      0.0294       0.195       1.535       1.215     145.267       0.173       5.405       3.794        0.35     102994.  
        42.3        0.51      0.6613      0.0364      0.0279       0.185       1.459       1.085     138.103       0.165       4.826       3.564        0.35     103207.  
        44.3        0.53      0.6448      0.0319      0.0263       0.175       1.377       0.953     130.306       0.156       4.238       3.317        0.35     103430.  
        46.4        0.56      0.6192      0.0274      0.0247       0.164       1.289       0.819     121.968       0.146       3.644       3.046        0.35     103663.  
        48.4        0.58      0.5814      0.0229      0.0229       0.152       1.195       0.683     113.079       0.135       3.040       2.741        0.35     103906.  
        50.4        0.60      0.5272      0.0183      0.0210       0.139       1.096       0.546     103.762       0.124       2.428       2.386        0.36     104159.  
        52.4        0.63      0.4528      0.0137      0.0191       0.126       0.996       0.410      94.275       0.113       1.822       1.971        0.36     104421.  
        54.4        0.65      0.3483      0.0091      0.0171       0.113       0.892       0.272      84.404       0.101       1.208       1.460        0.36     104693.  
        56.4        0.68      0.2029      0.0045      0.0150       0.100       0.786       0.135      74.438       0.089       0.599       0.820        0.36     104974.  
        58.5        0.70      0.0001      0.0000      0.0131       0.087       0.683       0.000      64.618       0.077       0.000       0.000        0.36     105265.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       9000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.1058      0.0403       0.380       2.662       3.998     283.504       0.301      17.782       6.396        0.39     113500.  
         2.3        0.02      0.0629      0.1041      0.0405       0.383       2.679       3.934     285.314       0.303      17.498       6.254        0.39     113506.  
         4.6        0.05      0.1228      0.1023      0.0407       0.385       2.693       3.864     286.795       0.304      17.186       6.110        0.39     113525.  
         6.9        0.07      0.1799      0.1002      0.0409       0.386       2.703       3.786     287.878       0.305      16.842       5.966        0.39     113555.  
         9.2        0.10      0.2340      0.0980      0.0410       0.387       2.709       3.701     288.417       0.306      16.462       5.820        0.39     113598.  
        11.5        0.12      0.2853      0.0955      0.0409       0.386       2.706       3.607     288.183       0.306      16.043       5.677        0.39     113653.  
        13.8        0.15      0.3337      0.0926      0.0407       0.385       2.694       3.500     286.856       0.304      15.566       5.534        0.39     113720.  
        16.0        0.17      0.3793      0.0897      0.0405       0.382       2.677       3.387     285.015       0.302      15.065       5.390        0.39     113799.  
        18.3        0.20      0.4223      0.0867      0.0402       0.379       2.657       3.275     282.932       0.300      14.569       5.251        0.39     113891.  
        20.6        0.22      0.4615      0.0835      0.0398       0.376       2.634       3.154     280.471       0.298      14.031       5.101        0.39     113994.  
        22.9        0.24      0.4975      0.0801      0.0394       0.372       2.605       3.027     277.375       0.294      13.464       4.950        0.39     114110.  
        25.2        0.27      0.5303      0.0766      0.0389       0.367       2.571       2.895     273.735       0.290      12.875       4.796        0.39     114238.  
        27.5        0.29      0.5600      0.0730      0.0382       0.361       2.530       2.757     269.382       0.286      12.265       4.643        0.39     114377.  
        29.8        0.32      0.5868      0.0693      0.0375       0.354       2.481       2.616     264.242       0.280      11.637       4.491        0.39     114529.  
        32.1        0.34      0.6107      0.0654      0.0367       0.346       2.425       2.471     258.262       0.274      10.991       4.339        0.40     114692.  
        34.4        0.37      0.6315      0.0615      0.0357       0.337       2.361       2.322     251.393       0.267      10.326       4.189        0.40     114868.  
        36.7        0.39      0.6491      0.0574      0.0346       0.327       2.288       2.168     243.591       0.258       9.642       4.036        0.40     115055.  
        39.0        0.42      0.6630      0.0532      0.0334       0.315       2.207       2.010     234.973       0.249       8.940       3.880        0.40     115254.  
        41.3        0.44      0.6722      0.0489      0.0320       0.302       2.118       1.848     225.568       0.239       8.218       3.715        0.40     115464.  
        43.6        0.46      0.6749      0.0446      0.0307       0.290       2.029       1.683     216.068       0.229       7.488       3.534        0.40     115686.  
        45.9        0.49      0.6711      0.0403      0.0294       0.278       1.943       1.523     206.941       0.220       6.775       3.338        0.40     115920.  
        48.1        0.51      0.6609      0.0361      0.0280       0.265       1.853       1.362     197.294       0.209       6.058       3.131        0.40     116165.  
        50.4        0.54      0.6421      0.0314      0.0263       0.248       1.739       1.185     185.170       0.196       5.272       2.903        0.40     116422.  
        52.7        0.56      0.6159      0.0270      0.0247       0.233       1.631       1.020     173.690       0.184       4.538       2.664        0.40     116690.  
        55.0        0.59      0.5772      0.0225      0.0229       0.216       1.514       0.850     161.232       0.171       3.783       2.393        0.40     116969.  
        57.3        0.61      0.5194      0.0178      0.0209       0.198       1.384       0.672     147.404       0.156       2.988       2.067        0.40     117259.  
        59.6        0.64      0.4399      0.0132      0.0190       0.180       1.257       0.497     133.899       0.142       2.210       1.683        0.40     117561.  
        61.9        0.66      0.3323      0.0087      0.0172       0.163       1.140       0.328     121.428       0.129       1.458       1.224        0.40     117873.  
        64.2        0.68      0.1805      0.0039      0.0149       0.141       0.987       0.149     105.132       0.112       0.661       0.641        0.40     118196.  
        66.5        0.71      0.0067      0.0001      0.0134       0.126       0.883       0.005      94.060       0.100       0.021       0.023        0.40     118531.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      10000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.1068      0.0409       0.530       3.341       4.980     395.275       0.377      22.152       5.715        0.44     126111.  
         2.6        0.02      0.0625      0.1051      0.0411       0.533       3.360       4.900     397.488       0.380      21.796       5.592        0.44     126118.  
         5.1        0.05      0.1223      0.1032      0.0413       0.535       3.374       4.812     399.213       0.381      21.404       5.467        0.44     126139.  
         7.7        0.07      0.1792      0.1011      0.0414       0.537       3.384       4.715     400.369       0.382      20.973       5.342        0.44     126173.  
        10.2        0.10      0.2333      0.0988      0.0415       0.537       3.387       4.608     400.728       0.383      20.497       5.216        0.44     126220.  
        12.8        0.12      0.2847      0.0963      0.0414       0.536       3.381       4.490     399.977       0.382      19.970       5.091        0.44     126282.  
        15.3        0.15      0.3332      0.0934      0.0412       0.534       3.363       4.355     397.851       0.380      19.373       4.965        0.44     126356.  
        17.9        0.17      0.3788      0.0904      0.0409       0.530       3.339       4.215     395.076       0.377      18.750       4.839        0.44     126445.  
        20.4        0.20      0.4215      0.0873      0.0406       0.525       3.312       4.070     391.857       0.374      18.105       4.711        0.44     126546.  
        23.0        0.22      0.4608      0.0840      0.0402       0.521       3.281       3.919     388.237       0.371      17.434       4.579        0.44     126662.  
        25.5        0.24      0.4970      0.0806      0.0397       0.515       3.245       3.761     383.885       0.367      16.731       4.444        0.44     126791.  
        28.1        0.27      0.5297      0.0772      0.0392       0.508       3.204       3.600     379.104       0.362      16.011       4.307        0.44     126933.  
        30.6        0.29      0.5595      0.0735      0.0386       0.500       3.153       3.429     373.027       0.356      15.253       4.170        0.44     127088.  
        33.2        0.32      0.5863      0.0698      0.0379       0.491       3.094       3.255     366.034       0.350      14.478       4.033        0.44     127257.  
        35.7        0.34      0.6103      0.0659      0.0370       0.480       3.023       3.074     357.637       0.342      13.673       3.899        0.44     127439.  
        38.3        0.37      0.6313      0.0619      0.0360       0.467       2.942       2.889     348.147       0.332      12.850       3.764        0.44     127634.  
        40.8        0.39      0.6489      0.0579      0.0350       0.453       2.855       2.701     337.748       0.323      12.013       3.627        0.44     127843.  
        43.4        0.42      0.6631      0.0537      0.0337       0.437       2.753       2.505     325.740       0.311      11.142       3.488        0.44     128064.  
        45.9        0.44      0.6727      0.0494      0.0324       0.419       2.643       2.304     312.732       0.299      10.249       3.342        0.44     128299.  
        48.5        0.47      0.6761      0.0450      0.0309       0.401       2.526       2.097     298.886       0.285       9.326       3.182        0.44     128546.  
        51.0        0.49      0.6724      0.0407      0.0296       0.384       2.418       1.897     286.135       0.273       8.436       3.007        0.44     128807.  
        53.6        0.51      0.6617      0.0362      0.0281       0.364       2.297       1.688     271.757       0.259       7.509       2.818        0.44     129080.  
        56.1        0.54      0.6445      0.0319      0.0266       0.345       2.174       1.486     257.203       0.246       6.608       2.620        0.44     129365.  
        58.7        0.56      0.6193      0.0275      0.0250       0.324       2.044       1.284     241.808       0.231       5.709       2.408        0.44     129664.  
        61.2        0.59      0.5818      0.0231      0.0233       0.302       1.901       1.075     224.945       0.215       4.782       2.168        0.44     129975.  
        63.8        0.61      0.5283      0.0185      0.0214       0.278       1.749       0.862     206.963       0.198       3.836       1.890        0.44     130298.  
        66.3        0.64      0.4398      0.0135      0.0196       0.254       1.598       0.631     189.057       0.181       2.805       1.513        0.45     130634.  
        68.9        0.66      0.3425      0.0090      0.0173       0.224       1.411       0.417     166.914       0.159       1.857       1.134        0.45     130982.  
        71.4        0.69      0.1958      0.0043      0.0152       0.197       1.244       0.203     147.131       0.140       0.902       0.625        0.45     131342.  
        74.0        0.71      0.0007      0.0000      0.0133       0.173       1.087       0.001     128.655       0.123       0.003       0.002        0.45     131714.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      11000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.1081      0.0418       0.721       4.133       6.103     537.925       0.467      27.144       5.146        0.48     138723.  
         2.8        0.02      0.0624      0.1064      0.0420       0.725       4.151       6.003     540.264       0.469      26.703       5.040        0.48     138730.  
         5.6        0.05      0.1222      0.1044      0.0421       0.727       4.164       5.894     541.886       0.470      26.216       4.933        0.48     138753.  
         8.5        0.07      0.1792      0.1023      0.0422       0.728       4.171       5.774     542.789       0.471      25.681       4.825        0.48     138791.  
        11.3        0.10      0.2336      0.1000      0.0422       0.728       4.168       5.641     542.512       0.471      25.090       4.716        0.48     138844.  
        14.1        0.12      0.2853      0.0973      0.0421       0.725       4.155       5.494     540.784       0.469      24.436       4.608        0.48     138912.  
        16.9        0.15      0.3342      0.0944      0.0418       0.720       4.126       5.326     537.027       0.466      23.690       4.498        0.48     138996.  
        19.8        0.17      0.3803      0.0913      0.0414       0.714       4.094       5.154     532.768       0.462      22.923       4.387        0.48     139094.  
        22.6        0.20      0.4234      0.0881      0.0411       0.708       4.056       4.974     527.854       0.458      22.125       4.274        0.48     139207.  
        25.4        0.22      0.4631      0.0849      0.0407       0.701       4.016       4.789     522.727       0.454      21.301       4.155        0.48     139336.  
        28.2        0.25      0.4993      0.0814      0.0402       0.693       3.972       4.596     516.962       0.449      20.444       4.033        0.48     139480.  
        31.1        0.27      0.5323      0.0779      0.0397       0.684       3.920       4.396     510.155       0.443      19.553       3.908        0.48     139638.  
        33.9        0.30      0.5621      0.0742      0.0390       0.673       3.857       4.187     502.024       0.436      18.624       3.783        0.48     139811.  
        36.7        0.32      0.5890      0.0704      0.0383       0.660       3.783       3.972     492.394       0.427      17.668       3.659        0.48     139999.  
        39.5        0.35      0.6129      0.0665      0.0374       0.645       3.697       3.750     481.116       0.418      16.682       3.536        0.48     140202.  
        42.4        0.37      0.6382      0.0625      0.0362       0.624       3.574       3.524     465.199       0.404      15.676       3.436        0.48     140420.  
        45.2        0.39      0.6561      0.0583      0.0350       0.604       3.462       3.290     450.640       0.391      14.635       3.312        0.48     140652.  
        48.0        0.42      0.6704      0.0541      0.0338       0.583       3.339       3.051     434.551       0.377      13.571       3.185        0.48     140899.  
        50.8        0.44      0.6803      0.0497      0.0324       0.559       3.202       2.804     416.695       0.362      12.472       3.052        0.48     141160.  
        53.7        0.47      0.6843      0.0454      0.0311       0.536       3.071       2.563     399.639       0.347      11.399       2.909        0.49     141436.  
        56.5        0.49      0.6845      0.0409      0.0295       0.508       2.911       2.309     378.830       0.329      10.269       2.764        0.49     141726.  
        59.3        0.52      0.6729      0.0364      0.0280       0.483       2.770       2.057     360.511       0.313       9.148       2.588        0.49     142031.  
        62.1        0.54      0.6527      0.0318      0.0265       0.456       2.614       1.797     340.236       0.295       7.995       2.396        0.49     142349.  
        65.0        0.57      0.6214      0.0271      0.0247       0.427       2.444       1.530     318.078       0.276       6.806       2.182        0.49     142681.  
        67.8        0.59      0.5790      0.0230      0.0235       0.405       2.320       1.297     301.999       0.262       5.770       1.948        0.49     143028.  
        70.6        0.62      0.5325      0.0185      0.0215       0.370       2.119       1.046     275.843       0.239       4.653       1.720        0.49     143388.  
        73.4        0.64      0.4586      0.0140      0.0196       0.338       1.935       0.791     251.903       0.219       3.519       1.424        0.49     143762.  
        76.3        0.67      0.3302      0.0085      0.0171       0.294       1.686       0.478     219.393       0.190       2.125       0.988        0.49     144150.  
        79.1        0.69      0.2080      0.0047      0.0155       0.267       1.533       0.264     199.470       0.173       1.174       0.600        0.49     144551.  
        81.9        0.71      0.0386      0.0008      0.0139       0.239       1.372       0.042     178.533       0.155       0.188       0.108        0.49     144966.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      12000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.1095      0.0413       0.924       4.855       7.352     689.362       0.549      32.702       4.837        0.52     151334.  
         3.1        0.02      0.0638      0.1077      0.0415       0.930       4.883       7.232     693.341       0.552      32.167       4.731        0.52     151342.  
         6.2        0.05      0.1247      0.1057      0.0417       0.934       4.904       7.100     696.325       0.554      31.580       4.625        0.52     151367.  
         9.2        0.07      0.1828      0.1036      0.0418       0.936       4.917       6.955     698.174       0.556      30.934       4.518        0.52     151408.  
        12.3        0.10      0.2381      0.1012      0.0418       0.937       4.919       6.795     698.380       0.556      30.224       4.413        0.52     151466.  
        15.4        0.12      0.2906      0.0985      0.0417       0.934       4.905       6.618     696.487       0.554      29.436       4.310        0.52     151540.  
        18.5        0.15      0.3404      0.0956      0.0415       0.928       4.874       6.418     691.996       0.551      28.548       4.207        0.52     151631.  
        21.5        0.17      0.3875      0.0925      0.0411       0.920       4.834       6.212     686.328       0.546      27.630       4.105        0.52     151738.  
        24.6        0.20      0.4318      0.0893      0.0407       0.912       4.789       5.999     679.944       0.541      26.684       4.002        0.52     151861.  
        27.7        0.22      0.4725      0.0861      0.0403       0.903       4.742       5.779     673.304       0.536      25.706       3.893        0.52     152001.  
        30.8        0.25      0.5099      0.0826      0.0399       0.893       4.688       5.548     665.644       0.530      24.679       3.781        0.53     152157.  
        33.8        0.27      0.5438      0.0791      0.0394       0.881       4.628       5.311     657.103       0.523      23.623       3.666        0.53     152329.  
        36.9        0.30      0.5745      0.0754      0.0387       0.867       4.554       5.061     646.627       0.515      22.512       3.550        0.53     152518.  
        40.0        0.32      0.6023      0.0716      0.0380       0.851       4.470       4.807     634.710       0.505      21.383       3.435        0.53     152722.  
        43.1        0.34      0.6271      0.0677      0.0372       0.833       4.375       4.548     621.100       0.494      20.231       3.322        0.53     152943.  
        46.1        0.37      0.6491      0.0636      0.0362       0.810       4.256       4.274     604.226       0.481      19.013       3.209        0.53     153180.  
        49.2        0.39      0.6679      0.0595      0.0350       0.785       4.121       3.993     585.098       0.466      17.760       3.095        0.53     153432.  
        52.3        0.42      0.6831      0.0552      0.0338       0.757       3.977       3.710     564.680       0.449      16.500       2.980        0.53     153701.  
        55.4        0.44      0.6944      0.0508      0.0324       0.726       3.811       3.412     541.115       0.431      15.179       2.860        0.53     153985.  
        58.4        0.47      0.7011      0.0465      0.0310       0.694       3.644       3.121     517.340       0.412      13.880       2.736        0.53     154285.  
        61.5        0.49      0.6997      0.0421      0.0296       0.662       3.479       2.825     493.890       0.393      12.564       2.594        0.53     154600.  
        64.6        0.52      0.6905      0.0376      0.0281       0.630       3.308       2.524     469.617       0.374      11.228       2.438        0.53     154931.  
        67.7        0.54      0.6713      0.0330      0.0266       0.596       3.130       2.217     444.425       0.354       9.861       2.263        0.53     155277.  
        70.8        0.57      0.6424      0.0283      0.0250       0.559       2.937       1.904     416.981       0.332       8.468       2.071        0.53     155639.  
        73.8        0.59      0.6023      0.0237      0.0233       0.521       2.734       1.592     388.145       0.309       7.083       1.861        0.53     156016.  
        76.9        0.62      0.5553      0.0196      0.0217       0.485       2.548       1.314     361.799       0.288       5.844       1.647        0.53     156407.  
        80.0        0.64      0.4843      0.0150      0.0198       0.443       2.327       1.006     330.357       0.263       4.474       1.381        0.53     156814.  
        83.1        0.66      0.3680      0.0097      0.0175       0.392       2.058       0.651     292.185       0.233       2.896       1.011        0.54     157236.  
        86.1        0.69      0.2144      0.0048      0.0153       0.343       1.799       0.320     255.455       0.203       1.422       0.568        0.54     157672.  
        89.2        0.71      0.0004      0.0000      0.0131       0.294       1.544       0.001     219.236       0.174       0.002       0.001        0.54     158123.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      13000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.1110      0.0408       1.161       5.628       8.753     865.640       0.636      38.933       4.586        0.57     163945.  
         3.3        0.02      0.0655      0.1092      0.0411       1.171       5.675       8.608     872.859       0.641      38.290       4.473        0.57     163954.  
         6.7        0.05      0.1278      0.1072      0.0414       1.178       5.713       8.449     878.754       0.645      37.583       4.361        0.57     163981.  
        10.0        0.07      0.1868      0.1050      0.0416       1.184       5.742       8.275     883.150       0.649      36.806       4.250        0.57     164026.  
        13.4        0.10      0.2427      0.1026      0.0417       1.187       5.757       8.083     885.431       0.650      35.954       4.141        0.57     164089.  
        16.7        0.12      0.2955      0.0998      0.0417       1.187       5.754       7.870     884.972       0.650      35.005       4.033        0.57     164170.  
        20.1        0.15      0.3453      0.0968      0.0415       1.182       5.730       7.631     881.368       0.647      33.942       3.927        0.57     164268.  
        23.4        0.17      0.3920      0.0937      0.0413       1.175       5.697       7.384     876.271       0.644      32.845       3.822        0.57     164385.  
        26.7        0.20      0.4360      0.0905      0.0410       1.166       5.653       7.130     869.553       0.639      31.714       3.719        0.57     164519.  
        30.1        0.22      0.4770      0.0871      0.0406       1.155       5.598       6.867     861.113       0.633      30.544       3.617        0.57     164672.  
        33.4        0.25      0.5148      0.0837      0.0401       1.142       5.535       6.595     851.425       0.625      29.334       3.513        0.57     164842.  
        36.8        0.27      0.5492      0.0801      0.0396       1.127       5.464       6.313     840.390       0.617      28.080       3.407        0.57     165030.  
        40.1        0.30      0.5802      0.0764      0.0390       1.110       5.379       6.019     827.394       0.608      26.772       3.299        0.57     165235.  
        43.4        0.32      0.6087      0.0725      0.0382       1.088       5.276       5.717     811.515       0.596      25.430       3.195        0.57     165458.  
        46.8        0.35      0.6338      0.0686      0.0374       1.064       5.159       5.406     793.573       0.583      24.044       3.090        0.57     165698.  
        50.1        0.37      0.6560      0.0645      0.0364       1.036       5.025       5.086     772.888       0.568      22.621       2.984        0.57     165956.  
        53.5        0.39      0.6750      0.0604      0.0353       1.005       4.872       4.757     749.399       0.550      21.159       2.879        0.57     166232.  
        56.8        0.42      0.6907      0.0561      0.0341       0.970       4.702       4.421     723.224       0.531      19.667       2.773        0.57     166524.  
        60.2        0.44      0.7025      0.0519      0.0328       0.933       4.526       4.088     696.105       0.511      18.183       2.664        0.57     166834.  
        63.5        0.47      0.7093      0.0474      0.0314       0.893       4.328       3.739     665.715       0.489      16.633       2.548        0.57     167160.  
        66.8        0.49      0.7088      0.0430      0.0300       0.853       4.134       3.391     635.920       0.467      15.083       2.419        0.57     167504.  
        70.2        0.52      0.6973      0.0384      0.0286       0.813       3.943       3.030     606.453       0.445      13.478       2.266        0.57     167865.  
        73.5        0.54      0.6778      0.0338      0.0271       0.770       3.735       2.663     574.509       0.422      11.845       2.102        0.58     168242.  
        76.9        0.57      0.6473      0.0290      0.0254       0.723       3.506       2.283     539.274       0.396      10.157       1.921        0.58     168636.  
        80.2        0.59      0.6069      0.0242      0.0237       0.674       3.266       1.911     502.282       0.369       8.501       1.726        0.58     169046.  
        83.6        0.62      0.5504      0.0195      0.0218       0.621       3.010       1.533     462.952       0.340       6.821       1.502        0.58     169473.  
        86.9        0.64      0.4770      0.0148      0.0199       0.568       2.751       1.168     423.215       0.311       5.196       1.252        0.58     169916.  
        90.2        0.67      0.3721      0.0100      0.0179       0.509       2.470       0.788     379.845       0.279       3.504       0.941        0.58     170376.  
        93.6        0.69      0.2276      0.0052      0.0158       0.449       2.179       0.410     335.179       0.246       1.824       0.555        0.58     170851.  
        96.9        0.72     -0.0005      0.0000      0.0134       0.382       1.851      -0.001     284.732       0.209      -0.003      -0.001        0.58     171342.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      14000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
