         13x5.5E                  (13x55E.dat)                                 09/10/18                                                                                   
                                                                                                                                                                          
                                                                                                                                                                          
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                    
                                                                                                                                                                          
         DEFINITIONS:                                                                                                                                                     
         J=V/nD (advance ratio)                                                                                                                                           
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                          
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                           
         Pe=Ct*J/Cp (efficiency)                                                                                                                                          
         V  (model speed in MPH)                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       1000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
        49.0        0.40      0.7382      0.0426      0.0231       0.676       4.258       3.815                                                                          
        51.6        0.42      0.7504      0.0387      0.0217       0.636       4.010       3.470                                                                          
        54.2        0.44      0.7588      0.0348      0.0203       0.593       3.740       3.116                                                                          
        56.8        0.46      0.7627      0.0307      0.0187       0.547       3.446       2.755                                                                          
        59.3        0.48      0.7606      0.0266      0.0169       0.496       3.128       2.385                                                                          
        61.9        0.50      0.7501      0.0224      0.0151       0.442       2.786       2.008                                                                          
        64.5        0.53      0.7267      0.0181      0.0131       0.384       2.421       1.622                                                                          
        67.1        0.55      0.6812      0.0137      0.0110       0.322       2.030       1.226                                                                          
        69.7        0.57      0.5948      0.0092      0.0088       0.258       1.628       0.827                                                                          
        72.2        0.59      0.4148      0.0047      0.0066       0.194       1.220       0.417                                                                          
        74.8        0.61     -0.0028      0.0000      0.0045       0.131       0.824      -0.002                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      11000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.0932      0.0455       1.773      10.157      10.099                                                                          
         2.8        0.02      0.0445      0.0918      0.0434       1.694       9.707       9.952                                                                          
         5.7        0.04      0.0902      0.0902      0.0421       1.642       9.410       9.781                                                                          
         8.5        0.06      0.1369      0.0885      0.0408       1.592       9.123       9.597                                                                          
        11.4        0.08      0.1846      0.0867      0.0396       1.543       8.839       9.402                                                                          
        14.2        0.11      0.2331      0.0848      0.0383       1.493       8.554       9.193                                                                          
        17.0        0.13      0.2827      0.0828      0.0370       1.442       8.261       8.972                                                                          
        19.9        0.15      0.3331      0.0806      0.0357       1.390       7.967       8.739                                                                          
        22.7        0.17      0.3832      0.0783      0.0344       1.342       7.691       8.492                                                                          
        25.6        0.19      0.4321      0.0759      0.0333       1.298       7.436       8.230                                                                          
        28.4        0.21      0.4791      0.0734      0.0322       1.257       7.202       7.953                                                                          
        31.2        0.23      0.5226      0.0706      0.0313       1.221       6.993       7.658                                                                          
        34.1        0.25      0.5625      0.0678      0.0304       1.187       6.798       7.345                                                                          
        36.9        0.27      0.5986      0.0647      0.0296       1.153       6.606       7.011                                                                          
        39.8        0.29      0.6305      0.0614      0.0287       1.118       6.408       6.652                                                                          
        42.6        0.32      0.6584      0.0579      0.0278       1.083       6.204       6.277                                                                          
        45.4        0.34      0.6843      0.0544      0.0268       1.044       5.980       5.894                                                                          
        48.3        0.36      0.7080      0.0507      0.0256       1.000       5.730       5.501                                                                          
        51.1        0.38      0.7290      0.0470      0.0244       0.953       5.460       5.096                                                                          
        54.0        0.40      0.7457      0.0432      0.0232       0.903       5.176       4.682                                                                          
        56.8        0.42      0.7588      0.0393      0.0218       0.850       4.870       4.259                                                                          
        59.6        0.44      0.7683      0.0353      0.0203       0.792       4.536       3.826                                                                          
        62.5        0.46      0.7734      0.0312      0.0187       0.729       4.174       3.382                                                                          
        65.3        0.48      0.7727      0.0270      0.0169       0.660       3.782       2.929                                                                          
        68.1        0.51      0.7637      0.0227      0.0150       0.587       3.362       2.466                                                                          
        71.0        0.53      0.7420      0.0184      0.0130       0.508       2.913       1.993                                                                          
        73.8        0.55      0.6987      0.0139      0.0109       0.425       2.438       1.510                                                                          
        76.7        0.57      0.6130      0.0094      0.0087       0.339       1.942       1.016                                                                          
        79.5        0.59      0.4304      0.0047      0.0065       0.252       1.444       0.512                                                                          
        82.3        0.61     -0.0033      0.0000      0.0043       0.168       0.964      -0.003                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      12000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.0948      0.0478       2.418      12.701      12.227                                                                          
         3.1        0.02      0.0422      0.0933      0.0465       2.355      12.370      12.032                                                                          
         6.2        0.04      0.0861      0.0917      0.0448       2.270      11.921      11.827                                                                          
         9.3        0.06      0.1316      0.0899      0.0432       2.186      11.482      11.604                                                                          
        12.4        0.08      0.1788      0.0881      0.0415       2.102      11.038      11.369                                                                          
        15.5        0.11      0.2279      0.0862      0.0398       2.015      10.586      11.119                                                                          
        18.6        0.13      0.2788      0.0841      0.0381       1.930      10.136      10.853                                                                          
        21.7        0.15      0.3306      0.0819      0.0365       1.849       9.714      10.572                                                                          
        24.8        0.17      0.3821      0.0796      0.0351       1.778       9.336      10.274                                                                          
        27.9        0.19      0.4319      0.0772      0.0339       1.715       9.005       9.959                                                                          
        31.0        0.21      0.4791      0.0746      0.0328       1.660       8.718       9.624                                                                          
        34.1        0.23      0.5227      0.0718      0.0318       1.612       8.465       9.267                                                                          
        37.2        0.25      0.5627      0.0689      0.0309       1.567       8.228       8.889                                                                          
        40.3        0.27      0.5990      0.0658      0.0301       1.522       7.993       8.486                                                                          
        43.4        0.29      0.6312      0.0624      0.0292       1.476       7.751       8.052                                                                          
        46.5        0.32      0.6596      0.0589      0.0282       1.428       7.500       7.600                                                                          
        49.6        0.34      0.6860      0.0553      0.0272       1.375       7.223       7.136                                                                          
        52.7        0.36      0.7104      0.0516      0.0260       1.317       6.918       6.661                                                                          
        55.8        0.38      0.7319      0.0478      0.0248       1.254       6.588       6.172                                                                          
        58.9        0.40      0.7489      0.0440      0.0235       1.189       6.245       5.672                                                                          
        62.0        0.42      0.7627      0.0400      0.0221       1.118       5.873       5.160                                                                          
        65.1        0.44      0.7729      0.0359      0.0206       1.041       5.467       4.636                                                                          
        68.2        0.46      0.7789      0.0318      0.0189       0.957       5.024       4.098                                                                          
        71.3        0.48      0.7793      0.0275      0.0171       0.866       4.548       3.550                                                                          
        74.4        0.51      0.7716      0.0232      0.0152       0.769       4.037       2.990                                                                          
        77.5        0.53      0.7512      0.0187      0.0131       0.664       3.488       2.415                                                                          
        80.6        0.55      0.7097      0.0142      0.0109       0.554       2.909       1.830                                                                          
        83.7        0.57      0.6260      0.0096      0.0087       0.439       2.306       1.232                                                                          
        86.8        0.59      0.4437      0.0048      0.0064       0.324       1.701       0.621                                                                          
        89.9        0.61     -0.0037      0.0000      0.0042       0.213       1.116      -0.003                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      13000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.0973      0.0478       3.078      14.924      14.728                                                                          
         3.4        0.02      0.0430      0.0957      0.0469       3.016      14.621      14.487                                                                          
         6.7        0.04      0.0878      0.0940      0.0451       2.904      14.080      14.234                                                                          
        10.1        0.06      0.1344      0.0922      0.0434       2.791      13.532      13.962                                                                          
        13.4        0.08      0.1830      0.0903      0.0416       2.676      12.973      13.671                                                                          
        16.8        0.11      0.2334      0.0883      0.0398       2.564      12.432      13.364                                                                          
        20.2        0.13      0.2849      0.0861      0.0382       2.460      11.925      13.041                                                                          
        23.5        0.15      0.3364      0.0839      0.0368       2.366      11.473      12.698                                                                          
        26.9        0.17      0.3870      0.0815      0.0355       2.284      11.071      12.335                                                                          
        30.2        0.19      0.4356      0.0789      0.0344       2.212      10.722      11.950                                                                          
        33.6        0.21      0.4810      0.0762      0.0334       2.149      10.419      11.542                                                                          
        36.9        0.23      0.5231      0.0734      0.0325       2.092      10.144      11.108                                                                          
        40.3        0.25      0.5619      0.0703      0.0316       2.037       9.874      10.648                                                                          
        43.7        0.27      0.5976      0.0671      0.0308       1.980       9.598      10.161                                                                          
        47.0        0.29      0.6296      0.0637      0.0298       1.920       9.307       9.640                                                                          
        50.4        0.32      0.6584      0.0601      0.0288       1.856       9.000       9.098                                                                          
        53.7        0.34      0.6852      0.0564      0.0277       1.786       8.659       8.541                                                                          
        57.1        0.36      0.7101      0.0526      0.0266       1.709       8.286       7.971                                                                          
        60.5        0.38      0.7319      0.0488      0.0253       1.626       7.885       7.384                                                                          
        63.8        0.40      0.7492      0.0448      0.0239       1.541       7.473       6.787                                                                          
        67.2        0.42      0.7635      0.0408      0.0225       1.449       7.024       6.176                                                                          
        70.5        0.44      0.7745      0.0367      0.0209       1.348       6.535       5.551                                                                          
        73.9        0.46      0.7814      0.0324      0.0192       1.238       6.003       4.910                                                                          
        77.2        0.48      0.7828      0.0281      0.0174       1.120       5.429       4.255                                                                          
        80.6        0.51      0.7764      0.0237      0.0154       0.992       4.812       3.585                                                                          
        84.0        0.53      0.7581      0.0192      0.0133       0.857       4.153       2.900                                                                          
        87.3        0.55      0.7190      0.0145      0.0111       0.712       3.454       2.200                                                                          
        90.7        0.57      0.6383      0.0098      0.0087       0.562       2.725       1.483                                                                          
        94.0        0.59      0.4575      0.0049      0.0064       0.410       1.990       0.749                                                                          
        97.4        0.61     -0.0042      0.0000      0.0041       0.264       1.279      -0.004                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      14000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1012      0.0487       3.914      17.618      17.779                                                                          
         3.6        0.02      0.0440      0.0995      0.0476       3.831      17.245      17.467                                                                          
         7.2        0.04      0.0903      0.0975      0.0455       3.655      16.453      17.120                                                                          
        10.8        0.06      0.1388      0.0954      0.0434       3.493      15.724      16.759                                                                          
        14.5        0.08      0.1887      0.0933      0.0417       3.349      15.076      16.388                                                                          
        18.1        0.11      0.2396      0.0912      0.0401       3.220      14.497      16.006                                                                          
        21.7        0.13      0.2905      0.0889      0.0387       3.108      13.991      15.609                                                                          
        25.3        0.15      0.3409      0.0865      0.0374       3.007      13.535      15.190                                                                          
        28.9        0.17      0.3900      0.0840      0.0363       2.917      13.130      14.748                                                                          
        32.5        0.19      0.4367      0.0813      0.0353       2.837      12.773      14.281                                                                          
        36.2        0.21      0.4803      0.0785      0.0344       2.767      12.456      13.786                                                                          
        39.8        0.23      0.5210      0.0755      0.0336       2.699      12.153      13.262                                                                          
        43.4        0.25      0.5588      0.0724      0.0327       2.631      11.843      12.708                                                                          
        47.0        0.27      0.5939      0.0690      0.0318       2.558      11.516      12.123                                                                          
        50.6        0.29      0.6259      0.0655      0.0308       2.479      11.161      11.499                                                                          
        54.2        0.32      0.6552      0.0618      0.0298       2.395      10.782      10.852                                                                          
        57.8        0.34      0.6827      0.0580      0.0286       2.302      10.363      10.189                                                                          
        61.5        0.36      0.7083      0.0542      0.0274       2.200       9.905       9.509                                                                          
        65.1        0.38      0.7302      0.0502      0.0261       2.095       9.429       8.814                                                                          
        68.7        0.40      0.7481      0.0461      0.0247       1.984       8.932       8.104                                                                          
        72.3        0.42      0.7631      0.0420      0.0232       1.863       8.389       7.375                                                                          
        75.9        0.44      0.7750      0.0378      0.0215       1.732       7.796       6.630                                                                          
        79.5        0.46      0.7829      0.0334      0.0198       1.589       7.153       5.866                                                                          
        83.1        0.48      0.7856      0.0289      0.0178       1.435       6.459       5.083                                                                          
        86.8        0.51      0.7808      0.0244      0.0158       1.269       5.714       4.284                                                                          
        90.4        0.53      0.7645      0.0197      0.0136       1.093       4.919       3.466                                                                          
        94.0        0.55      0.7283      0.0150      0.0113       0.906       4.078       2.632                                                                          
        97.6        0.57      0.6509      0.0101      0.0088       0.710       3.197       1.776                                                                          
       101.2        0.59      0.4717      0.0051      0.0064       0.512       2.304       0.894                                                                          
       104.8        0.61     -0.0056      0.0000      0.0040       0.321       1.445      -0.006                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      15000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1043      0.0550       5.435      22.835      21.015                                                                          
         3.9        0.02      0.0399      0.1033      0.0543       5.373      22.575      20.826                                                                          
         7.7        0.04      0.0820      0.1022      0.0523       5.172      21.733      20.601                                                                          
        11.6        0.06      0.1264      0.1008      0.0502       4.968      20.874      20.323                                                                          
        15.4        0.08      0.1714      0.0990      0.0485       4.798      20.159      19.959                                                                          
        19.3        0.10      0.2170      0.0970      0.0469       4.639      19.492      19.545                                                                          
        23.2        0.13      0.2631      0.0947      0.0453       4.484      18.838      19.091                                                                          
        27.0        0.15      0.3090      0.0921      0.0438       4.333      18.207      18.572                                                                          
        30.9        0.17      0.3536      0.0893      0.0424       4.193      17.616      17.996                                                                          
        34.8        0.19      0.3972      0.0863      0.0410       4.058      17.051      17.389                                                                          
        38.6        0.21      0.4392      0.0831      0.0397       3.928      16.503      16.750                                                                          
        42.5        0.23      0.4800      0.0798      0.0384       3.795      15.944      16.078                                                                          
        46.3        0.25      0.5195      0.0763      0.0370       3.657      15.366      15.374                                                                          
        50.2        0.27      0.5580      0.0726      0.0355       3.511      14.752      14.634                                                                          
        54.1        0.29      0.5954      0.0687      0.0339       3.354      14.091      13.850                                                                          
        57.9        0.31      0.6322      0.0647      0.0322       3.187      13.390      13.042                                                                          
        61.8        0.34      0.6689      0.0606      0.0304       3.009      12.641      12.214                                                                          
        65.7        0.36      0.7030      0.0564      0.0287       2.833      11.904      11.376                                                                          
        69.5        0.38      0.7257      0.0523      0.0272       2.694      11.319      10.547                                                                          
        73.4        0.40      0.7447      0.0481      0.0258       2.549      10.710       9.700                                                                          
        77.2        0.42      0.7608      0.0438      0.0242       2.392      10.050       8.834                                                                          
        81.1        0.44      0.7738      0.0394      0.0225       2.221       9.333       7.947                                                                          
        85.0        0.46      0.7830      0.0349      0.0206       2.038       8.563       7.043                                                                          
        88.8        0.48      0.7873      0.0303      0.0186       1.839       7.727       6.112                                                                          
        92.7        0.50      0.7845      0.0256      0.0164       1.624       6.822       5.153                                                                          
        96.5        0.52      0.7710      0.0207      0.0141       1.397       5.869       4.183                                                                          
       100.4        0.55      0.7394      0.0159      0.0117       1.159       4.870       3.201                                                                          
       104.3        0.57      0.6672      0.0107      0.0091       0.902       3.790       2.165                                                                          
       108.1        0.59      0.4919      0.0054      0.0065       0.641       2.692       1.093                                                                          
       112.0        0.61     -0.0027      0.0000      0.0039       0.390       1.637      -0.004                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      16000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1051      0.0502       6.025      23.731      24.106                                                                          
         4.1        0.02      0.0440      0.1047      0.0499       5.988      23.585      24.003                                                                          
         8.2        0.04      0.0889      0.1040      0.0490       5.883      23.174      23.856                                                                          
        12.3        0.06      0.1351      0.1031      0.0480       5.762      22.699      23.651                                                                          
        16.5        0.08      0.1822      0.1018      0.0469       5.624      22.155      23.354                                                                          
        20.6        0.10      0.2286      0.1000      0.0459       5.505      21.683      22.941                                                                          
        24.7        0.13      0.2746      0.0981      0.0449       5.394      21.246      22.503                                                                          
        28.8        0.15      0.3198      0.0961      0.0441       5.293      20.850      22.048                                                                          
        32.9        0.17      0.3640      0.0940      0.0433       5.195      20.463      21.552                                                                          
        37.0        0.19      0.4069      0.0915      0.0424       5.094      20.064      20.995                                                                          
        41.1        0.21      0.4478      0.0886      0.0415       4.977      19.606      20.322                                                                          
        45.2        0.23      0.4871      0.0854      0.0404       4.851      19.108      19.583                                                                          
        49.4        0.25      0.5251      0.0820      0.0393       4.713      18.564      18.803                                                                          
        53.5        0.27      0.5618      0.0782      0.0379       4.552      17.931      17.936                                                                          
        57.6        0.29      0.5969      0.0741      0.0364       4.374      17.230      17.002                                                                          
        61.7        0.31      0.6294      0.0700      0.0350       4.195      16.525      16.050                                                                          
        65.8        0.34      0.6588      0.0658      0.0335       4.018      15.827      15.084                                                                          
        69.9        0.36      0.6849      0.0615      0.0320       3.840      15.127      14.106                                                                          
        74.0        0.38      0.7067      0.0572      0.0305       3.665      14.437      13.118                                                                          
        78.1        0.40      0.7217      0.0528      0.0292       3.500      13.786      12.120                                                                          
        82.3        0.42      0.7281      0.0485      0.0280       3.355      13.215      11.134                                                                          
        86.4        0.44      0.7391      0.0438      0.0261       3.132      12.336      10.049                                                                          
        90.5        0.46      0.7579      0.0385      0.0234       2.811      11.074       8.830                                                                          
        94.6        0.48      0.7644      0.0334      0.0211       2.527       9.956       7.658                                                                          
        98.7        0.50      0.7666      0.0281      0.0184       2.210       8.704       6.435                                                                          
       102.8        0.52      0.7605      0.0226      0.0156       1.871       7.369       5.188                                                                          
       106.9        0.55      0.7376      0.0171      0.0126       1.516       5.974       3.922                                                                          
       111.1        0.57      0.6752      0.0114      0.0096       1.150       4.530       2.622                                                                          
       115.2        0.59      0.5059      0.0058      0.0068       0.814       3.205       1.341                                                                          
       119.3        0.61      0.0121      0.0001      0.0041       0.494       1.944       0.019                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      17000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1033      0.0391       5.632      20.878      26.746                                                                          
         4.4        0.02      0.0543      0.1032      0.0400       5.754      21.330      26.722                                                                          
         8.8        0.04      0.1063      0.1029      0.0407       5.857      21.713      26.631                                                                          
        13.1        0.06      0.1563      0.1020      0.0411       5.921      21.951      26.400                                                                          
        17.5        0.08      0.2044      0.1009      0.0415       5.972      22.139      26.114                                                                          
        21.9        0.11      0.2513      0.0996      0.0416       5.993      22.219      25.776                                                                          
        26.3        0.13      0.2969      0.0980      0.0416       5.994      22.222      25.385                                                                          
        30.7        0.15      0.3411      0.0963      0.0415       5.980      22.170      24.936                                                                          
        35.1        0.17      0.3835      0.0944      0.0414       5.955      22.076      24.430                                                                          
        39.4        0.19      0.4243      0.0921      0.0411       5.911      21.914      23.846                                                                          
        43.8        0.21      0.4632      0.0894      0.0405       5.836      21.636      23.135                                                                          
        48.2        0.23      0.5008      0.0859      0.0397       5.708      21.162      22.240                                                                          
        52.6        0.25      0.5368      0.0823      0.0387       5.564      20.627      21.299                                                                          
        57.0        0.27      0.5712      0.0785      0.0375       5.404      20.035      20.320                                                                          
        61.3        0.29      0.6040      0.0745      0.0363       5.222      19.360      19.281                                                                          
        65.7        0.32      0.6351      0.0704      0.0349       5.028      18.640      18.218                                                                          
        70.1        0.34      0.6642      0.0662      0.0335       4.826      17.893      17.145                                                                          
        74.5        0.36      0.6900      0.0621      0.0322       4.628      17.158      16.076                                                                          
        78.9        0.38      0.7121      0.0579      0.0308       4.432      16.430      15.004                                                                          
        83.3        0.40      0.7321      0.0537      0.0293       4.214      15.622      13.895                                                                          
        87.6        0.42      0.7499      0.0492      0.0276       3.973      14.729      12.748                                                                          
        92.0        0.44      0.7652      0.0447      0.0258       3.711      13.758      11.571                                                                          
        96.4        0.46      0.7773      0.0400      0.0238       3.425      12.699      10.356                                                                          
       100.8        0.48      0.7853      0.0352      0.0217       3.120      11.566       9.115                                                                          
       105.2        0.50      0.7876      0.0301      0.0193       2.779      10.304       7.805                                                                          
       109.6        0.53      0.7803      0.0247      0.0166       2.396       8.883       6.399                                                                          
       113.9        0.55      0.7535      0.0188      0.0137       1.967       7.293       4.878                                                                          
       118.3        0.57      0.6917      0.0132      0.0108       1.558       5.775       3.415                                                                          
       122.7        0.59      0.5098      0.0064      0.0073       1.057       3.918       1.647                                                                          
       127.1        0.61      0.0086      0.0001      0.0044       0.628       2.328       0.016                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
