         5.5x4.7E                 (55x47E.dat)                                 09/10/18                                                                                   
                                                                                                                                                                          
                                                                                                                                                                          
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                    
                                                                                                                                                                          
         DEFINITIONS:                                                                                                                                                     
         J=V/nD (advance ratio)                                                                                                                                           
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                          
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                           
         Pe=Ct*J/Cp (efficiency)                                                                                                                                          
         V  (model speed in MPH)                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       1000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
         5.1        0.11      0.1828      0.1160      0.0696       0.021       0.144       0.274                                                                          
         6.9        0.15      0.2384      0.1160      0.0712       0.021       0.147       0.274                                                                          
         8.6        0.18      0.2914      0.1159      0.0727       0.021       0.150       0.274                                                                          
        10.3        0.22      0.3420      0.1157      0.0743       0.022       0.154       0.273                                                                          
        12.0        0.26      0.3900      0.1155      0.0758       0.022       0.157       0.273                                                                          
        13.7        0.29      0.4356      0.1150      0.0773       0.023       0.160       0.272                                                                          
        15.4        0.33      0.4787      0.1142      0.0785       0.023       0.162       0.270                                                                          
        17.1        0.37      0.5194      0.1130      0.0796       0.023       0.164       0.267                                                                          
        18.9        0.40      0.5577      0.1111      0.0802       0.024       0.166       0.262                                                                          
        20.6        0.44      0.5934      0.1086      0.0804       0.024       0.166       0.257                                                                          
        22.3        0.48      0.6264      0.1054      0.0800       0.024       0.165       0.249                                                                          
        24.0        0.51      0.6562      0.1013      0.0790       0.023       0.163       0.239                                                                          
        25.7        0.55      0.6827      0.0966      0.0776       0.023       0.160       0.228                                                                          
        27.4        0.59      0.7055      0.0913      0.0757       0.022       0.157       0.216                                                                          
        29.1        0.62      0.7239      0.0851      0.0731       0.022       0.151       0.201                                                                          
        30.9        0.66      0.7389      0.0788      0.0702       0.021       0.145       0.186                                                                          
        32.6        0.69      0.7501      0.0724      0.0670       0.020       0.139       0.171                                                                          
        34.3        0.73      0.7559      0.0657      0.0636       0.019       0.131       0.155                                                                          
        36.0        0.77      0.7575      0.0589      0.0597       0.018       0.123       0.139                                                                          
        37.7        0.80      0.7564      0.0520      0.0553       0.016       0.114       0.123                                                                          
        39.4        0.84      0.7525      0.0450      0.0503       0.015       0.104       0.106                                                                          
        41.2        0.88      0.7437      0.0378      0.0446       0.013       0.092       0.089                                                                          
        42.9        0.91      0.7301      0.0305      0.0382       0.011       0.079       0.072                                                                          
        44.6        0.95      0.7012      0.0231      0.0313       0.009       0.065       0.055                                                                          
        46.3        0.99      0.6379      0.0156      0.0241       0.007       0.050       0.037                                                                          
        48.0        1.02      0.4876      0.0079      0.0165       0.005       0.034       0.019                                                                          
        49.7        1.06     -0.0001      0.0000      0.0093       0.003       0.019       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      10000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1158      0.0653       0.026       0.167       0.337                                                                          
         1.9        0.04      0.0635      0.1159      0.0667       0.027       0.170       0.338                                                                          
         3.8        0.07      0.1243      0.1159      0.0682       0.028       0.174       0.338                                                                          
         5.7        0.11      0.1825      0.1160      0.0697       0.028       0.178       0.338                                                                          
         7.6        0.15      0.2381      0.1160      0.0713       0.029       0.182       0.338                                                                          
         9.5        0.18      0.2911      0.1159      0.0728       0.029       0.186       0.338                                                                          
        11.4        0.22      0.3416      0.1158      0.0744       0.030       0.190       0.338                                                                          
        13.3        0.26      0.3896      0.1155      0.0759       0.031       0.194       0.337                                                                          
        15.2        0.29      0.4352      0.1151      0.0774       0.031       0.197       0.335                                                                          
        17.1        0.33      0.4783      0.1143      0.0787       0.032       0.201       0.333                                                                          
        19.1        0.37      0.5190      0.1131      0.0797       0.032       0.203       0.330                                                                          
        21.0        0.40      0.5573      0.1113      0.0804       0.033       0.205       0.324                                                                          
        22.9        0.44      0.5931      0.1088      0.0805       0.033       0.206       0.317                                                                          
        24.8        0.48      0.6261      0.1056      0.0802       0.032       0.205       0.308                                                                          
        26.7        0.51      0.6560      0.1015      0.0792       0.032       0.202       0.296                                                                          
        28.6        0.55      0.6825      0.0968      0.0778       0.032       0.199       0.282                                                                          
        30.5        0.59      0.7054      0.0915      0.0759       0.031       0.194       0.267                                                                          
        32.4        0.62      0.7238      0.0853      0.0733       0.030       0.187       0.249                                                                          
        34.3        0.66      0.7390      0.0790      0.0704       0.028       0.180       0.230                                                                          
        36.2        0.70      0.7502      0.0725      0.0672       0.027       0.171       0.211                                                                          
        38.1        0.73      0.7560      0.0658      0.0637       0.026       0.163       0.192                                                                          
        40.0        0.77      0.7577      0.0590      0.0598       0.024       0.153       0.172                                                                          
        41.9        0.80      0.7566      0.0521      0.0554       0.022       0.141       0.152                                                                          
        43.8        0.84      0.7527      0.0450      0.0503       0.020       0.128       0.131                                                                          
        45.7        0.88      0.7438      0.0378      0.0446       0.018       0.114       0.110                                                                          
        47.6        0.91      0.7303      0.0305      0.0382       0.015       0.098       0.089                                                                          
        49.5        0.95      0.7014      0.0231      0.0314       0.013       0.080       0.067                                                                          
        51.4        0.99      0.6383      0.0156      0.0241       0.010       0.062       0.045                                                                          
        53.3        1.02      0.4876      0.0079      0.0165       0.007       0.042       0.023                                                                          
        55.3        1.06     -0.0028      0.0000      0.0093       0.004       0.024       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      11000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1158      0.0655       0.035       0.202       0.408                                                                          
         2.1        0.04      0.0634      0.1158      0.0669       0.036       0.206       0.409                                                                          
         4.2        0.07      0.1241      0.1159      0.0683       0.037       0.211       0.409                                                                          
         6.3        0.11      0.1822      0.1160      0.0699       0.038       0.216       0.409                                                                          
         8.4        0.15      0.2377      0.1160      0.0714       0.038       0.220       0.409                                                                          
        10.5        0.18      0.2907      0.1160      0.0730       0.039       0.225       0.409                                                                          
        12.6        0.22      0.3411      0.1158      0.0745       0.040       0.230       0.409                                                                          
        14.7        0.26      0.3891      0.1156      0.0761       0.041       0.235       0.408                                                                          
        16.8        0.29      0.4347      0.1152      0.0775       0.042       0.239       0.406                                                                          
        18.9        0.33      0.4778      0.1144      0.0788       0.042       0.243       0.404                                                                          
        21.0        0.37      0.5185      0.1133      0.0799       0.043       0.247       0.399                                                                          
        23.1        0.40      0.5569      0.1115      0.0806       0.043       0.249       0.393                                                                          
        25.1        0.44      0.5927      0.1090      0.0807       0.044       0.249       0.385                                                                          
        27.2        0.48      0.6258      0.1058      0.0804       0.043       0.248       0.373                                                                          
        29.3        0.51      0.6557      0.1017      0.0794       0.043       0.245       0.359                                                                          
        31.4        0.55      0.6823      0.0970      0.0780       0.042       0.241       0.342                                                                          
        33.5        0.59      0.7052      0.0917      0.0761       0.041       0.235       0.323                                                                          
        35.6        0.62      0.7238      0.0855      0.0734       0.040       0.227       0.301                                                                          
        37.7        0.66      0.7390      0.0791      0.0705       0.038       0.218       0.279                                                                          
        39.8        0.70      0.7503      0.0727      0.0673       0.036       0.208       0.256                                                                          
        41.9        0.73      0.7561      0.0660      0.0638       0.034       0.197       0.233                                                                          
        44.0        0.77      0.7578      0.0591      0.0599       0.032       0.185       0.209                                                                          
        46.1        0.80      0.7567      0.0522      0.0555       0.030       0.171       0.184                                                                          
        48.2        0.84      0.7528      0.0451      0.0504       0.027       0.156       0.159                                                                          
        50.3        0.88      0.7440      0.0379      0.0447       0.024       0.138       0.134                                                                          
        52.4        0.91      0.7305      0.0306      0.0383       0.021       0.118       0.108                                                                          
        54.5        0.95      0.7017      0.0232      0.0314       0.017       0.097       0.082                                                                          
        56.6        0.99      0.6386      0.0156      0.0241       0.013       0.075       0.055                                                                          
        58.7        1.02      0.4880      0.0079      0.0165       0.009       0.051       0.028                                                                          
        60.8        1.06     -0.0013      0.0000      0.0093       0.005       0.029       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      12000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1158      0.0656       0.046       0.241       0.486                                                                          
         2.3        0.04      0.0633      0.1158      0.0670       0.047       0.246       0.486                                                                          
         4.6        0.07      0.1239      0.1159      0.0685       0.048       0.252       0.487                                                                          
         6.9        0.11      0.1820      0.1160      0.0700       0.049       0.257       0.487                                                                          
         9.1        0.15      0.2374      0.1160      0.0715       0.050       0.263       0.487                                                                          
        11.4        0.18      0.2903      0.1160      0.0731       0.051       0.269       0.487                                                                          
        13.7        0.22      0.3407      0.1159      0.0747       0.052       0.274       0.486                                                                          
        16.0        0.26      0.3887      0.1157      0.0762       0.053       0.280       0.486                                                                          
        18.3        0.29      0.4342      0.1153      0.0777       0.054       0.285       0.484                                                                          
        20.6        0.33      0.4774      0.1146      0.0790       0.055       0.290       0.481                                                                          
        22.9        0.37      0.5181      0.1134      0.0801       0.056       0.294       0.476                                                                          
        25.2        0.40      0.5565      0.1117      0.0808       0.057       0.297       0.469                                                                          
        27.4        0.44      0.5923      0.1092      0.0810       0.057       0.297       0.459                                                                          
        29.7        0.48      0.6255      0.1060      0.0806       0.056       0.296       0.445                                                                          
        32.0        0.51      0.6554      0.1019      0.0796       0.056       0.293       0.428                                                                          
        34.3        0.55      0.6821      0.0972      0.0782       0.055       0.287       0.408                                                                          
        36.6        0.59      0.7051      0.0919      0.0763       0.053       0.280       0.386                                                                          
        38.9        0.62      0.7237      0.0857      0.0736       0.052       0.271       0.360                                                                          
        41.2        0.66      0.7390      0.0793      0.0707       0.049       0.260       0.333                                                                          
        43.4        0.70      0.7504      0.0728      0.0675       0.047       0.248       0.306                                                                          
        45.7        0.73      0.7562      0.0661      0.0640       0.045       0.235       0.278                                                                          
        48.0        0.77      0.7579      0.0593      0.0601       0.042       0.221       0.249                                                                          
        50.3        0.80      0.7569      0.0523      0.0556       0.039       0.204       0.220                                                                          
        52.6        0.84      0.7529      0.0452      0.0505       0.035       0.186       0.190                                                                          
        54.9        0.88      0.7442      0.0380      0.0448       0.031       0.165       0.159                                                                          
        57.2        0.91      0.7306      0.0307      0.0384       0.027       0.141       0.129                                                                          
        59.5        0.95      0.7019      0.0232      0.0315       0.022       0.116       0.097                                                                          
        61.7        0.99      0.6389      0.0156      0.0242       0.017       0.089       0.066                                                                          
        64.0        1.02      0.4886      0.0079      0.0166       0.012       0.061       0.033                                                                          
        66.3        1.06     -0.0022      0.0000      0.0093       0.007       0.034       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      13000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1157      0.0657       0.058       0.283       0.570                                                                          
         2.5        0.04      0.0632      0.1158      0.0671       0.060       0.289       0.571                                                                          
         5.0        0.07      0.1237      0.1159      0.0686       0.061       0.296       0.571                                                                          
         7.4        0.11      0.1817      0.1160      0.0701       0.062       0.302       0.572                                                                          
         9.9        0.15      0.2370      0.1161      0.0717       0.064       0.309       0.572                                                                          
        12.4        0.18      0.2899      0.1160      0.0733       0.065       0.316       0.572                                                                          
        14.9        0.22      0.3403      0.1159      0.0748       0.067       0.323       0.571                                                                          
        17.3        0.26      0.3882      0.1157      0.0764       0.068       0.329       0.570                                                                          
        19.8        0.29      0.4338      0.1154      0.0779       0.069       0.336       0.568                                                                          
        22.3        0.33      0.4769      0.1147      0.0792       0.070       0.342       0.565                                                                          
        24.8        0.37      0.5177      0.1136      0.0803       0.071       0.346       0.560                                                                          
        27.3        0.40      0.5561      0.1119      0.0810       0.072       0.349       0.551                                                                          
        29.7        0.44      0.5920      0.1095      0.0812       0.072       0.350       0.539                                                                          
        32.2        0.48      0.6252      0.1062      0.0809       0.072       0.349       0.523                                                                          
        34.7        0.51      0.6552      0.1022      0.0799       0.071       0.344       0.503                                                                          
        37.2        0.55      0.6820      0.0974      0.0784       0.070       0.338       0.480                                                                          
        39.6        0.59      0.7050      0.0921      0.0765       0.068       0.330       0.454                                                                          
        42.1        0.62      0.7237      0.0859      0.0738       0.066       0.318       0.423                                                                          
        44.6        0.66      0.7391      0.0795      0.0709       0.063       0.306       0.392                                                                          
        47.1        0.70      0.7506      0.0730      0.0676       0.060       0.292       0.359                                                                          
        49.6        0.73      0.7564      0.0662      0.0641       0.057       0.276       0.326                                                                          
        52.0        0.77      0.7581      0.0594      0.0602       0.054       0.260       0.293                                                                          
        54.5        0.81      0.7570      0.0524      0.0557       0.050       0.240       0.258                                                                          
        57.0        0.84      0.7531      0.0453      0.0506       0.045       0.218       0.223                                                                          
        59.5        0.88      0.7443      0.0380      0.0449       0.040       0.193       0.187                                                                          
        62.0        0.91      0.7307      0.0307      0.0384       0.034       0.166       0.151                                                                          
        64.4        0.95      0.7020      0.0232      0.0315       0.028       0.136       0.114                                                                          
        66.9        0.99      0.6393      0.0157      0.0242       0.022       0.104       0.077                                                                          
        69.4        1.02      0.4893      0.0079      0.0166       0.015       0.072       0.039                                                                          
        71.9        1.06     -0.0018      0.0000      0.0093       0.008       0.040       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      14000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1157      0.0659       0.073       0.329       0.661                                                                          
         2.7        0.04      0.0630      0.1158      0.0673       0.075       0.336       0.662                                                                          
         5.3        0.07      0.1235      0.1159      0.0687       0.076       0.344       0.662                                                                          
         8.0        0.11      0.1813      0.1160      0.0703       0.078       0.351       0.663                                                                          
        10.7        0.15      0.2366      0.1161      0.0718       0.080       0.359       0.663                                                                          
        13.3        0.18      0.2894      0.1161      0.0734       0.082       0.367       0.663                                                                          
        16.0        0.22      0.3397      0.1160      0.0750       0.083       0.375       0.663                                                                          
        18.7        0.26      0.3877      0.1158      0.0765       0.085       0.383       0.662                                                                          
        21.4        0.29      0.4332      0.1155      0.0780       0.087       0.390       0.660                                                                          
        24.0        0.33      0.4764      0.1148      0.0794       0.088       0.397       0.656                                                                          
        26.7        0.37      0.5172      0.1137      0.0805       0.089       0.403       0.650                                                                          
        29.4        0.40      0.5556      0.1121      0.0812       0.090       0.406       0.640                                                                          
        32.0        0.44      0.5916      0.1097      0.0815       0.090       0.407       0.627                                                                          
        34.7        0.48      0.6248      0.1065      0.0811       0.090       0.406       0.608                                                                          
        37.4        0.51      0.6550      0.1024      0.0801       0.089       0.401       0.585                                                                          
        40.0        0.55      0.6818      0.0977      0.0787       0.087       0.394       0.558                                                                          
        42.7        0.59      0.7049      0.0923      0.0767       0.085       0.384       0.528                                                                          
        45.4        0.62      0.7237      0.0861      0.0740       0.082       0.370       0.492                                                                          
        48.0        0.66      0.7392      0.0797      0.0711       0.079       0.355       0.456                                                                          
        50.7        0.70      0.7507      0.0732      0.0678       0.075       0.339       0.418                                                                          
        53.4        0.73      0.7566      0.0665      0.0643       0.071       0.322       0.380                                                                          
        56.1        0.77      0.7583      0.0596      0.0604       0.067       0.302       0.340                                                                          
        58.7        0.81      0.7572      0.0526      0.0559       0.062       0.280       0.300                                                                          
        61.4        0.84      0.7533      0.0454      0.0508       0.056       0.254       0.260                                                                          
        64.1        0.88      0.7446      0.0381      0.0450       0.050       0.225       0.218                                                                          
        66.7        0.92      0.7310      0.0308      0.0385       0.043       0.193       0.176                                                                          
        69.4        0.95      0.7025      0.0233      0.0316       0.035       0.158       0.133                                                                          
        72.1        0.99      0.6399      0.0157      0.0243       0.027       0.121       0.090                                                                          
        74.7        1.02      0.4898      0.0079      0.0166       0.018       0.083       0.045                                                                          
        77.4        1.06     -0.0017      0.0000      0.0093       0.010       0.046       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      15000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1157      0.0660       0.090       0.379       0.759                                                                          
         2.9        0.04      0.0629      0.1158      0.0674       0.092       0.387       0.759                                                                          
         5.7        0.07      0.1232      0.1159      0.0689       0.094       0.395       0.760                                                                          
         8.6        0.11      0.1810      0.1160      0.0704       0.096       0.404       0.761                                                                          
        11.4        0.15      0.2362      0.1161      0.0720       0.098       0.413       0.761                                                                          
        14.3        0.18      0.2889      0.1161      0.0736       0.101       0.422       0.761                                                                          
        17.2        0.22      0.3392      0.1160      0.0751       0.103       0.431       0.761                                                                          
        20.0        0.26      0.3871      0.1159      0.0767       0.105       0.440       0.760                                                                          
        22.9        0.29      0.4326      0.1155      0.0782       0.107       0.449       0.758                                                                          
        25.7        0.33      0.4758      0.1149      0.0796       0.109       0.457       0.754                                                                          
        28.6        0.37      0.5166      0.1139      0.0807       0.110       0.463       0.747                                                                          
        31.5        0.40      0.5551      0.1123      0.0815       0.111       0.468       0.737                                                                          
        34.3        0.44      0.5911      0.1100      0.0817       0.112       0.469       0.721                                                                          
        37.2        0.48      0.6244      0.1068      0.0814       0.111       0.467       0.700                                                                          
        40.0        0.51      0.6546      0.1027      0.0804       0.110       0.462       0.674                                                                          
        42.9        0.55      0.6815      0.0980      0.0790       0.108       0.453       0.643                                                                          
        45.8        0.59      0.7047      0.0926      0.0770       0.105       0.442       0.607                                                                          
        48.6        0.62      0.7236      0.0864      0.0743       0.102       0.427       0.567                                                                          
        51.5        0.66      0.7392      0.0800      0.0713       0.097       0.409       0.525                                                                          
        54.3        0.70      0.7508      0.0734      0.0680       0.093       0.391       0.482                                                                          
        57.2        0.73      0.7567      0.0667      0.0645       0.088       0.370       0.437                                                                          
        60.1        0.77      0.7585      0.0597      0.0606       0.083       0.348       0.392                                                                          
        62.9        0.81      0.7574      0.0527      0.0560       0.077       0.322       0.346                                                                          
        65.8        0.84      0.7535      0.0455      0.0509       0.070       0.292       0.299                                                                          
        68.6        0.88      0.7449      0.0383      0.0451       0.062       0.259       0.251                                                                          
        71.5        0.92      0.7312      0.0309      0.0386       0.053       0.222       0.203                                                                          
        74.4        0.95      0.7030      0.0234      0.0317       0.043       0.182       0.153                                                                          
        77.2        0.99      0.6408      0.0158      0.0243       0.033       0.140       0.104                                                                          
        80.1        1.03      0.4912      0.0080      0.0167       0.023       0.096       0.052                                                                          
        82.9        1.06     -0.0017      0.0000      0.0093       0.013       0.053       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      16000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1157      0.0662       0.110       0.433       0.863                                                                          
         3.1        0.04      0.0627      0.1158      0.0676       0.112       0.442       0.864                                                                          
         6.1        0.07      0.1229      0.1159      0.0690       0.114       0.451       0.865                                                                          
         9.2        0.11      0.1805      0.1160      0.0706       0.117       0.461       0.866                                                                          
        12.2        0.15      0.2356      0.1161      0.0722       0.120       0.471       0.866                                                                          
        15.3        0.18      0.2883      0.1161      0.0737       0.122       0.482       0.867                                                                          
        18.3        0.22      0.3385      0.1161      0.0753       0.125       0.492       0.866                                                                          
        21.4        0.26      0.3864      0.1160      0.0769       0.128       0.502       0.865                                                                          
