         5.1x5.0E                 (51x50E.dat)                                 04/19/17                                                                                   
                                                                                                                                                                          
                                                                                                                                                                          
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                    
                                                                                                                                                                          
         DEFINITIONS:                                                                                                                                                     
         J=V/nD (advance ratio)                                                                                                                                           
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                          
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                           
         Pe=Ct*J/Cp (efficiency)                                                                                                                                          
         V  (model speed in MPH)                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       1000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
        40.3        1.04      0.7439      0.0408      0.0573       0.008       0.064       0.056                                                                          
        41.9        1.09      0.7166      0.0310      0.0469       0.007       0.053       0.043                                                                          
        43.5        1.13      0.6558      0.0209      0.0359       0.005       0.040       0.029                                                                          
        45.2        1.17      0.5053      0.0106      0.0244       0.003       0.027       0.015                                                                          
        46.8        1.21     -0.0039      0.0000      0.0125       0.002       0.014       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       9000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1450      0.0914       0.018       0.130       0.253                                                                          
         1.8        0.04      0.0646      0.1450      0.0935       0.019       0.132       0.253                                                                          
         3.6        0.08      0.1263      0.1450      0.0956       0.019       0.136       0.253                                                                          
         5.4        0.12      0.1851      0.1451      0.0979       0.020       0.139       0.253                                                                          
         7.2        0.17      0.2410      0.1451      0.1002       0.020       0.142       0.253                                                                          
         9.0        0.21      0.2941      0.1451      0.1027       0.021       0.145       0.253                                                                          
        10.9        0.25      0.3443      0.1450      0.1052       0.021       0.149       0.253                                                                          
        12.7        0.29      0.3917      0.1447      0.1077       0.022       0.153       0.253                                                                          
        14.5        0.33      0.4366      0.1444      0.1101       0.022       0.156       0.252                                                                          
        16.3        0.37      0.4789      0.1436      0.1124       0.023       0.159       0.251                                                                          
        18.1        0.42      0.5189      0.1425      0.1143       0.023       0.162       0.249                                                                          
        19.9        0.46      0.5568      0.1408      0.1158       0.023       0.164       0.246                                                                          
        21.7        0.50      0.5927      0.1384      0.1166       0.024       0.165       0.242                                                                          
        23.5        0.54      0.6257      0.1352      0.1169       0.024       0.166       0.236                                                                          
        25.3        0.58      0.6557      0.1312      0.1166       0.024       0.165       0.229                                                                          
        27.1        0.62      0.6817      0.1260      0.1154       0.023       0.164       0.220                                                                          
        28.9        0.67      0.7046      0.1197      0.1131       0.023       0.160       0.209                                                                          
        30.8        0.71      0.7252      0.1121      0.1094       0.022       0.155       0.196                                                                          
        32.6        0.75      0.7433      0.1042      0.1050       0.021       0.149       0.182                                                                          
        34.4        0.79      0.7553      0.0959      0.1004       0.020       0.142       0.167                                                                          
        36.2        0.83      0.7631      0.0873      0.0953       0.019       0.135       0.152                                                                          
        38.0        0.87      0.7675      0.0786      0.0895       0.018       0.127       0.137                                                                          
        39.8        0.92      0.7682      0.0696      0.0829       0.017       0.118       0.121                                                                          
        41.6        0.96      0.7652      0.0603      0.0755       0.015       0.107       0.105                                                                          
        43.4        1.00      0.7579      0.0508      0.0670       0.014       0.095       0.089                                                                          
        45.2        1.04      0.7442      0.0412      0.0575       0.012       0.082       0.072                                                                          
        47.0        1.08      0.7174      0.0312      0.0471       0.010       0.067       0.055                                                                          
        48.9        1.12      0.6567      0.0211      0.0361       0.007       0.051       0.037                                                                          
        50.7        1.17      0.5060      0.0107      0.0245       0.005       0.035       0.019                                                                          
        52.5        1.21     -0.0025      0.0000      0.0126       0.003       0.018       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      10000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1450      0.0916       0.025       0.160       0.312                                                                          
         2.0        0.04      0.0643      0.1450      0.0937       0.026       0.164       0.312                                                                          
         4.0        0.08      0.1257      0.1450      0.0958       0.027       0.168       0.313                                                                          
         6.0        0.12      0.1843      0.1451      0.0981       0.027       0.172       0.313                                                                          
         8.0        0.17      0.2400      0.1451      0.1004       0.028       0.176       0.313                                                                          
        10.0        0.21      0.2929      0.1451      0.1028       0.029       0.180       0.313                                                                          
        12.0        0.25      0.3430      0.1450      0.1053       0.029       0.184       0.312                                                                          
        14.0        0.29      0.3904      0.1448      0.1078       0.030       0.189       0.312                                                                          
        16.0        0.33      0.4351      0.1444      0.1102       0.031       0.193       0.311                                                                          
        18.0        0.37      0.4775      0.1437      0.1125       0.031       0.197       0.310                                                                          
        20.1        0.42      0.5175      0.1426      0.1144       0.032       0.200       0.307                                                                          
        22.1        0.46      0.5554      0.1409      0.1159       0.032       0.203       0.304                                                                          
        24.1        0.50      0.5913      0.1386      0.1168       0.032       0.204       0.299                                                                          
        26.1        0.54      0.6244      0.1355      0.1171       0.033       0.205       0.292                                                                          
        28.1        0.58      0.6544      0.1315      0.1168       0.032       0.204       0.283                                                                          
        30.1        0.62      0.6806      0.1264      0.1157       0.032       0.202       0.272                                                                          
        32.1        0.66      0.7036      0.1201      0.1134       0.031       0.198       0.259                                                                          
        34.1        0.71      0.7243      0.1125      0.1096       0.030       0.192       0.242                                                                          
        36.1        0.75      0.7425      0.1046      0.1053       0.029       0.184       0.225                                                                          
        38.1        0.79      0.7548      0.0963      0.1006       0.028       0.176       0.208                                                                          
        40.1        0.83      0.7627      0.0878      0.0955       0.027       0.167       0.189                                                                          
        42.1        0.87      0.7672      0.0790      0.0898       0.025       0.157       0.170                                                                          
        44.1        0.91      0.7680      0.0700      0.0832       0.023       0.146       0.151                                                                          
        46.1        0.95      0.7652      0.0607      0.0757       0.021       0.132       0.131                                                                          
        48.1        1.00      0.7581      0.0512      0.0673       0.019       0.118       0.110                                                                          
        50.1        1.04      0.7446      0.0415      0.0578       0.016       0.101       0.089                                                                          
        52.1        1.08      0.7184      0.0315      0.0474       0.013       0.083       0.068                                                                          
        54.1        1.12      0.6580      0.0213      0.0363       0.010       0.063       0.046                                                                          
        56.1        1.16      0.5074      0.0108      0.0247       0.007       0.043       0.023                                                                          
        58.2        1.20     -0.0022      0.0000      0.0128       0.004       0.022       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      11000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1449      0.0918       0.034       0.194       0.378                                                                          
         2.2        0.04      0.0639      0.1450      0.0939       0.035       0.199       0.378                                                                          
         4.4        0.08      0.1250      0.1450      0.0960       0.035       0.203       0.378                                                                          
         6.6        0.12      0.1833      0.1451      0.0982       0.036       0.208       0.378                                                                          
         8.8        0.17      0.2388      0.1451      0.1006       0.037       0.213       0.378                                                                          
        11.0        0.21      0.2915      0.1451      0.1030       0.038       0.218       0.378                                                                          
        13.2        0.25      0.3414      0.1450      0.1055       0.039       0.223       0.378                                                                          
        15.4        0.29      0.3887      0.1448      0.1079       0.040       0.228       0.378                                                                          
        17.6        0.33      0.4333      0.1445      0.1104       0.041       0.234       0.377                                                                          
        19.8        0.37      0.4756      0.1438      0.1126       0.042       0.238       0.375                                                                          
        22.0        0.41      0.5156      0.1428      0.1146       0.042       0.243       0.372                                                                          
        24.2        0.46      0.5535      0.1412      0.1161       0.043       0.246       0.368                                                                          
        26.4        0.50      0.5895      0.1389      0.1170       0.043       0.248       0.362                                                                          
        28.6        0.54      0.6226      0.1358      0.1174       0.043       0.248       0.354                                                                          
        30.8        0.58      0.6527      0.1319      0.1171       0.043       0.248       0.344                                                                          
        33.0        0.62      0.6791      0.1269      0.1160       0.043       0.245       0.331                                                                          
        35.2        0.66      0.7023      0.1206      0.1137       0.042       0.241       0.315                                                                          
        37.4        0.70      0.7231      0.1131      0.1100       0.041       0.233       0.295                                                                          
        39.6        0.74      0.7416      0.1052      0.1056       0.039       0.224       0.274                                                                          
        41.8        0.79      0.7542      0.0969      0.1010       0.037       0.214       0.253                                                                          
        44.0        0.83      0.7623      0.0883      0.0959       0.035       0.203       0.230                                                                          
        46.2        0.87      0.7670      0.0796      0.0902       0.033       0.191       0.208                                                                          
        48.4        0.91      0.7680      0.0706      0.0837       0.031       0.177       0.184                                                                          
        50.6        0.95      0.7653      0.0613      0.0762       0.028       0.161       0.160                                                                          
        52.8        0.99      0.7585      0.0518      0.0678       0.025       0.144       0.135                                                                          
        55.0        1.03      0.7454      0.0420      0.0584       0.022       0.124       0.110                                                                          
        57.2        1.08      0.7196      0.0320      0.0478       0.018       0.101       0.083                                                                          
        59.4        1.12      0.6596      0.0216      0.0366       0.014       0.078       0.056                                                                          
        61.6        1.16      0.5088      0.0109      0.0249       0.009       0.053       0.029                                                                          
        63.8        1.20     -0.0003      0.0000      0.0129       0.005       0.027       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      12000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1449      0.0920       0.044       0.232       0.450                                                                          
         2.4        0.04      0.0637      0.1449      0.0941       0.045       0.237       0.450                                                                          
         4.8        0.08      0.1245      0.1450      0.0962       0.046       0.242       0.450                                                                          
         7.2        0.12      0.1826      0.1450      0.0984       0.047       0.248       0.450                                                                          
         9.6        0.17      0.2380      0.1451      0.1008       0.048       0.254       0.450                                                                          
        12.0        0.21      0.2905      0.1451      0.1032       0.049       0.260       0.450                                                                          
        14.4        0.25      0.3404      0.1450      0.1056       0.051       0.266       0.450                                                                          
        16.8        0.29      0.3875      0.1449      0.1081       0.052       0.272       0.450                                                                          
        19.2        0.33      0.4321      0.1445      0.1105       0.053       0.278       0.449                                                                          
        21.5        0.37      0.4743      0.1439      0.1128       0.054       0.284       0.447                                                                          
        23.9        0.41      0.5143      0.1429      0.1148       0.055       0.289       0.443                                                                          
        26.3        0.45      0.5523      0.1414      0.1163       0.056       0.293       0.439                                                                          
        28.7        0.50      0.5883      0.1391      0.1172       0.056       0.295       0.432                                                                          
        31.1        0.54      0.6214      0.1361      0.1176       0.056       0.296       0.422                                                                          
        33.5        0.58      0.6516      0.1322      0.1173       0.056       0.296       0.410                                                                          
        35.9        0.62      0.6781      0.1272      0.1163       0.056       0.293       0.395                                                                          
        38.3        0.66      0.7015      0.1210      0.1141       0.055       0.287       0.376                                                                          
        40.7        0.70      0.7224      0.1135      0.1103       0.053       0.278       0.352                                                                          
        43.1        0.74      0.7410      0.1055      0.1059       0.051       0.267       0.328                                                                          
        45.5        0.78      0.7539      0.0973      0.1013       0.049       0.255       0.302                                                                          
        47.9        0.83      0.7621      0.0887      0.0962       0.046       0.242       0.275                                                                          
        50.3        0.87      0.7668      0.0799      0.0904       0.043       0.228       0.248                                                                          
        52.7        0.91      0.7679      0.0709      0.0839       0.040       0.211       0.220                                                                          
        55.1        0.95      0.7653      0.0616      0.0765       0.037       0.193       0.191                                                                          
        57.5        0.99      0.7585      0.0520      0.0680       0.033       0.171       0.161                                                                          
        59.9        1.03      0.7454      0.0422      0.0585       0.028       0.147       0.131                                                                          
        62.3        1.07      0.7194      0.0321      0.0479       0.023       0.121       0.100                                                                          
        64.6        1.12      0.6584      0.0217      0.0367       0.018       0.093       0.067                                                                          
        67.0        1.16      0.5060      0.0110      0.0251       0.012       0.063       0.034                                                                          
        69.4        1.20     -0.0004      0.0000      0.0132       0.006       0.033       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      13000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1449      0.0923       0.056       0.273       0.528                                                                          
         2.6        0.04      0.0634      0.1449      0.0943       0.057       0.279       0.528                                                                          
         5.2        0.08      0.1241      0.1450      0.0964       0.059       0.285       0.528                                                                          
         7.8        0.12      0.1820      0.1450      0.0986       0.060       0.292       0.528                                                                          
        10.4        0.17      0.2372      0.1451      0.1009       0.062       0.298       0.528                                                                          
        13.0        0.21      0.2897      0.1451      0.1033       0.063       0.306       0.528                                                                          
        15.5        0.25      0.3394      0.1450      0.1058       0.065       0.313       0.528                                                                          
        18.1        0.29      0.3865      0.1449      0.1083       0.066       0.320       0.528                                                                          
        20.7        0.33      0.4311      0.1446      0.1107       0.068       0.327       0.527                                                                          
        23.3        0.37      0.4733      0.1440      0.1130       0.069       0.334       0.525                                                                          
        25.9        0.41      0.5133      0.1431      0.1150       0.070       0.340       0.521                                                                          
        28.5        0.45      0.5513      0.1415      0.1165       0.071       0.345       0.516                                                                          
        31.1        0.50      0.5873      0.1393      0.1175       0.072       0.347       0.508                                                                          
        33.7        0.54      0.6205      0.1364      0.1179       0.072       0.349       0.497                                                                          
        36.3        0.58      0.6508      0.1325      0.1176       0.072       0.348       0.483                                                                          
        38.9        0.62      0.6774      0.1276      0.1166       0.071       0.345       0.465                                                                          
        41.5        0.66      0.7008      0.1214      0.1144       0.070       0.338       0.442                                                                          
        44.0        0.70      0.7219      0.1138      0.1106       0.067       0.327       0.415                                                                          
        46.6        0.74      0.7406      0.1059      0.1062       0.065       0.314       0.386                                                                          
        49.2        0.78      0.7537      0.0976      0.1015       0.062       0.300       0.355                                                                          
        51.8        0.83      0.7619      0.0890      0.0964       0.059       0.285       0.324                                                                          
        54.4        0.87      0.7667      0.0802      0.0906       0.055       0.268       0.292                                                                          
        57.0        0.91      0.7679      0.0711      0.0841       0.051       0.249       0.259                                                                          
        59.6        0.95      0.7652      0.0618      0.0766       0.047       0.226       0.225                                                                          
        62.2        0.99      0.7585      0.0522      0.0681       0.042       0.201       0.190                                                                          
        64.8        1.03      0.7453      0.0423      0.0586       0.036       0.173       0.154                                                                          
        67.4        1.07      0.7187      0.0322      0.0480       0.029       0.142       0.117                                                                          
        70.0        1.11      0.6557      0.0217      0.0368       0.022       0.109       0.079                                                                          
        72.5        1.16      0.4994      0.0109      0.0253       0.015       0.075       0.040                                                                          
        75.1        1.20     -0.0005      0.0000      0.0137       0.008       0.041       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      14000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1449      0.0925       0.070       0.317       0.612                                                                          
         2.8        0.04      0.0634      0.1449      0.0945       0.072       0.324       0.612                                                                          
         5.6        0.08      0.1240      0.1450      0.0966       0.074       0.331       0.612                                                                          
         8.4        0.12      0.1819      0.1450      0.0988       0.075       0.339       0.613                                                                          
        11.2        0.17      0.2370      0.1451      0.1012       0.077       0.347       0.613                                                                          
        14.0        0.21      0.2895      0.1451      0.1036       0.079       0.355       0.613                                                                          
        16.8        0.25      0.3392      0.1451      0.1060       0.081       0.364       0.613                                                                          
        19.6        0.29      0.3863      0.1449      0.1085       0.083       0.372       0.612                                                                          
        22.3        0.33      0.4309      0.1447      0.1110       0.085       0.381       0.611                                                                          
        25.1        0.37      0.4731      0.1441      0.1133       0.086       0.388       0.609                                                                          
        27.9        0.41      0.5132      0.1432      0.1153       0.088       0.395       0.605                                                                          
        30.7        0.45      0.5512      0.1417      0.1169       0.089       0.401       0.599                                                                          
        33.5        0.50      0.5873      0.1396      0.1178       0.090       0.404       0.590                                                                          
        36.3        0.54      0.6205      0.1366      0.1183       0.090       0.405       0.577                                                                          
        39.1        0.58      0.6508      0.1327      0.1180       0.090       0.405       0.561                                                                          
        41.9        0.62      0.6774      0.1278      0.1169       0.089       0.401       0.540                                                                          
        44.7        0.66      0.7010      0.1215      0.1146       0.087       0.393       0.513                                                                          
        47.5        0.70      0.7222      0.1139      0.1108       0.084       0.380       0.481                                                                          
        50.3        0.74      0.7410      0.1059      0.1063       0.081       0.364       0.447                                                                          
        53.1        0.79      0.7539      0.0976      0.1016       0.077       0.348       0.412                                                                          
        55.9        0.83      0.7621      0.0889      0.0964       0.073       0.331       0.376                                                                          
        58.7        0.87      0.7668      0.0801      0.0906       0.069       0.311       0.338                                                                          
        61.5        0.91      0.7678      0.0709      0.0840       0.064       0.288       0.300                                                                          
        64.3        0.95      0.7650      0.0614      0.0763       0.058       0.262       0.259                                                                          
        67.0        0.99      0.7579      0.0517      0.0677       0.052       0.232       0.219                                                                          
        69.8        1.03      0.7444      0.0418      0.0580       0.044       0.199       0.177                                                                          
        72.6        1.07      0.7167      0.0316      0.0474       0.036       0.162       0.134                                                                          
        75.4        1.12      0.6512      0.0212      0.0362       0.028       0.124       0.089                                                                          
        78.2        1.16      0.4911      0.0105      0.0248       0.019       0.085       0.044                                                                          
        81.0        1.20      0.0003      0.0000      0.0136       0.010       0.047       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      15000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1448      0.0927       0.087       0.365       0.702                                                                          
         3.0        0.04      0.0632      0.1449      0.0947       0.089       0.373       0.703                                                                          
         6.0        0.08      0.1237      0.1449      0.0969       0.091       0.381       0.703                                                                          
         9.0        0.12      0.1815      0.1450      0.0991       0.093       0.390       0.703                                                                          
        12.0        0.17      0.2366      0.1451      0.1014       0.095       0.399       0.703                                                                          
        15.0        0.21      0.2889      0.1451      0.1038       0.097       0.409       0.704                                                                          
        18.0        0.25      0.3386      0.1451      0.1063       0.100       0.418       0.704                                                                          
        21.0        0.29      0.3857      0.1450      0.1088       0.102       0.428       0.703                                                                          
        24.0        0.33      0.4303      0.1447      0.1112       0.104       0.438       0.702                                                                          
        27.0        0.37      0.4726      0.1443      0.1136       0.106       0.447       0.699                                                                          
        29.9        0.41      0.5127      0.1434      0.1156       0.108       0.455       0.695                                                                          
        32.9        0.45      0.5509      0.1419      0.1172       0.110       0.461       0.688                                                                          
        35.9        0.50      0.5871      0.1398      0.1181       0.111       0.465       0.678                                                                          
        38.9        0.54      0.6206      0.1369      0.1185       0.111       0.467       0.664                                                                          
        41.9        0.58      0.6510      0.1330      0.1183       0.111       0.465       0.645                                                                          
        44.9        0.62      0.6779      0.1281      0.1171       0.110       0.461       0.621                                                                          
        47.9        0.66      0.7018      0.1218      0.1148       0.108       0.452       0.591                                                                          
        50.9        0.70      0.7233      0.1141      0.1109       0.104       0.436       0.553                                                                          
        53.9        0.74      0.7427      0.1061      0.1063       0.100       0.418       0.514                                                                          
        56.9        0.79      0.7561      0.0977      0.1015       0.095       0.399       0.474                                                                          
        59.9        0.83      0.7651      0.0891      0.0962       0.090       0.379       0.432                                                                          
        62.9        0.87      0.7709      0.0802      0.0903       0.085       0.355       0.389                                                                          
        65.9        0.91      0.7731      0.0710      0.0835       0.078       0.329       0.344                                                                          
        68.9        0.95      0.7715      0.0615      0.0758       0.071       0.298       0.298                                                                          
        71.9        0.99      0.7654      0.0518      0.0671       0.063       0.264       0.251                                                                          
        74.9        1.03      0.7524      0.0419      0.0575       0.054       0.226       0.203                                                                          
        77.9        1.07      0.7248      0.0317      0.0470       0.044       0.185       0.154                                                                          
        80.9        1.12      0.6610      0.0214      0.0362       0.034       0.142       0.104                                                                          
        83.9        1.16      0.5045      0.0108      0.0247       0.023       0.097       0.052                                                                          
        86.8        1.20      0.0000      0.0000      0.0132       0.012       0.052       0.000                                                                          
