         9x4.5R-RH                (9x45R-RH.dat)                                                                                                                          
         v2020-0506                                                                                                                                                       
         Simulation Date: 09/24/2020                                                                                                                                      
                                                                                                                                                                          
         POLARS WERE GENERATED USING:  TAIR (DEFAULT, BATCH)                                                                                                              
                                                                                                                                                                          
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                    
                                                                                                                                                                          
         DEFINITIONS:                                                                                                                                                     
         J=V/nD (advance ratio)                                                                                                                                           
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                          
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                           
         Pe=Ct*J/Cp (efficiency)                                                                                                                                          
         V  (model speed in MPH)                                                                                                                                          
         Mach (at prop tip)                                                                                                                                               
         Reyn (at 75% of span)                                                                                                                                            
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       1000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
         3.4        0.05      0.1195      0.0650      0.0270       0.066       0.518       0.870      49.001       0.058       3.869       8.050        0.29      76150.  
         4.5        0.07      0.1579      0.0642      0.0269       0.066       0.516       0.859      48.848       0.058       3.823       7.980        0.29      76163.  
         5.6        0.08      0.1955      0.0633      0.0268       0.065       0.514       0.847      48.613       0.058       3.768       7.904        0.29      76180.  
         6.8        0.10      0.2322      0.0623      0.0266       0.065       0.510       0.833      48.297       0.058       3.704       7.822        0.29      76201.  
         7.9        0.12      0.2678      0.0610      0.0264       0.064       0.506       0.816      47.890       0.057       3.631       7.731        0.29      76225.  
         9.0        0.13      0.3021      0.0596      0.0261       0.064       0.501       0.797      47.377       0.057       3.546       7.632        0.29      76253.  
        10.2        0.15      0.3349      0.0580      0.0258       0.063       0.494       0.775      46.766       0.056       3.449       7.521        0.29      76285.  
        11.3        0.17      0.3661      0.0561      0.0254       0.062       0.486       0.751      46.017       0.055       3.339       7.398        0.29      76321.  
        12.4        0.18      0.3954      0.0541      0.0249       0.061       0.477       0.723      45.156       0.054       3.217       7.264        0.29      76360.  
        13.5        0.20      0.4227      0.0518      0.0244       0.059       0.467       0.693      44.175       0.053       3.084       7.119        0.29      76403.  
        14.7        0.22      0.4477      0.0494      0.0237       0.058       0.455       0.660      43.033       0.051       2.937       6.960        0.29      76450.  
        15.8        0.23      0.4704      0.0467      0.0230       0.056       0.441       0.625      41.765       0.050       2.781       6.791        0.29      76500.  
        16.9        0.25      0.4910      0.0441      0.0223       0.054       0.427       0.590      40.427       0.048       2.623       6.615        0.29      76555.  
        18.1        0.26      0.5091      0.0413      0.0215       0.052       0.412       0.553      39.007       0.047       2.460       6.430        0.29      76612.  
        19.2        0.28      0.5248      0.0385      0.0207       0.050       0.396       0.515      37.477       0.045       2.293       6.239        0.29      76674.  
        20.3        0.30      0.5380      0.0357      0.0198       0.048       0.379       0.477      35.828       0.043       2.122       6.041        0.29      76739.  
        21.4        0.31      0.5484      0.0327      0.0188       0.046       0.360       0.438      34.053       0.041       1.948       5.833        0.29      76808.  
        22.6        0.33      0.5555      0.0297      0.0177       0.043       0.340       0.398      32.151       0.038       1.770       5.613        0.29      76881.  
        23.7        0.35      0.5587      0.0267      0.0166       0.040       0.318       0.357      30.112       0.036       1.588       5.377        0.29      76957.  
        24.8        0.36      0.5570      0.0236      0.0154       0.037       0.295       0.315      27.935       0.033       1.402       5.116        0.29      77037.  
        26.0        0.38      0.5487      0.0204      0.0141       0.034       0.271       0.272      25.623       0.031       1.212       4.822        0.29      77121.  
        27.1        0.40      0.5305      0.0171      0.0128       0.031       0.245       0.229      23.216       0.028       1.017       4.467        0.29      77208.  
        28.2        0.41      0.4963      0.0138      0.0115       0.028       0.220       0.184      20.830       0.025       0.820       4.012        0.29      77298.  
        29.3        0.43      0.4399      0.0104      0.0102       0.025       0.195       0.139      18.469       0.022       0.619       3.419        0.29      77393.  
        30.5        0.45      0.3530      0.0070      0.0088       0.021       0.169       0.093      16.031       0.019       0.415       2.642        0.29      77491.  
        31.6        0.46      0.2163      0.0035      0.0075       0.018       0.143       0.047      13.568       0.016       0.208       1.561        0.29      77592.  
        32.7        0.48     -0.0053     -0.0001      0.0062       0.015       0.118      -0.001      11.167       0.013      -0.004      -0.037        0.29      77697.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       9000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.0666      0.0266       0.092       0.645       1.127      68.726       0.073       5.013       7.438        0.32      85650.  
         1.3        0.02      0.0412      0.0661      0.0266       0.092       0.645       1.119      68.726       0.073       4.976       7.383        0.32      85652.  
         2.5        0.03      0.0817      0.0655      0.0266       0.092       0.645       1.109      68.663       0.073       4.932       7.325        0.32      85658.  
         3.8        0.05      0.1215      0.0648      0.0265       0.092       0.643       1.097      68.513       0.073       4.880       7.263        0.32      85669.  
         5.1        0.07      0.1605      0.0640      0.0265       0.092       0.641       1.084      68.305       0.072       4.821       7.198        0.32      85684.  
         6.4        0.08      0.1987      0.0631      0.0263       0.091       0.638       1.068      67.925       0.072       4.748       7.128        0.32      85703.  
         7.6        0.10      0.2360      0.0620      0.0261       0.090       0.633       1.049      67.449       0.072       4.666       7.054        0.32      85726.  
         8.9        0.12      0.2722      0.0607      0.0259       0.090       0.628       1.028      66.844       0.071       4.571       6.973        0.32      85753.  
        10.2        0.13      0.3071      0.0593      0.0256       0.089       0.621       1.004      66.129       0.070       4.465       6.885        0.32      85785.  
        11.4        0.15      0.3405      0.0577      0.0253       0.088       0.613       0.977      65.286       0.069       4.344       6.785        0.32      85821.  
        12.7        0.17      0.3721      0.0559      0.0249       0.086       0.604       0.946      64.300       0.068       4.209       6.674        0.32      85861.  
        14.0        0.18      0.4020      0.0539      0.0244       0.085       0.593       0.912      63.113       0.067       4.056       6.554        0.32      85906.  
        15.3        0.20      0.4298      0.0517      0.0239       0.083       0.580       0.875      61.764       0.066       3.891       6.423        0.32      85954.  
        16.5        0.22      0.4573      0.0492      0.0232       0.080       0.563       0.834      59.936       0.064       3.708       6.309        0.32      86007.  
        17.8        0.23      0.4806      0.0467      0.0225       0.078       0.547       0.790      58.196       0.062       3.514       6.157        0.32      86064.  
        19.1        0.25      0.5017      0.0440      0.0218       0.076       0.529       0.745      56.341       0.060       3.314       5.998        0.32      86125.  
        20.3        0.27      0.5203      0.0413      0.0211       0.073       0.511       0.699      54.370       0.058       3.110       5.832        0.32      86191.  
        21.6        0.28      0.5366      0.0385      0.0202       0.070       0.491       0.652      52.242       0.055       2.900       5.661        0.32      86260.  
        22.9        0.30      0.5504      0.0357      0.0193       0.067       0.469       0.604      49.944       0.053       2.686       5.484        0.32      86334.  
        24.2        0.32      0.5614      0.0328      0.0184       0.064       0.446       0.555      47.471       0.050       2.467       5.299        0.32      86412.  
        25.4        0.33      0.5692      0.0298      0.0174       0.060       0.421       0.504      44.818       0.048       2.243       5.105        0.32      86494.  
        26.7        0.35      0.5732      0.0268      0.0163       0.056       0.394       0.453      41.967       0.045       2.015       4.895        0.32      86580.  
        28.0        0.36      0.5723      0.0237      0.0151       0.052       0.366       0.400      38.922       0.041       1.781       4.666        0.32      86670.  
        29.3        0.38      0.5652      0.0205      0.0138       0.048       0.335       0.347      35.682       0.038       1.542       4.407        0.32      86764.  
        30.5        0.40      0.5481      0.0172      0.0125       0.043       0.303       0.292      32.308       0.034       1.298       4.096        0.32      86862.  
        31.8        0.41      0.5146      0.0139      0.0112       0.039       0.272       0.236      28.958       0.031       1.048       3.692        0.32      86965.  
        33.1        0.43      0.4585      0.0105      0.0099       0.034       0.240       0.178      25.561       0.027       0.793       3.163        0.32      87071.  
        34.3        0.45      0.3708      0.0071      0.0086       0.030       0.207       0.120      22.082       0.023       0.533       2.463        0.32      87182.  
        35.6        0.46      0.2285      0.0035      0.0072       0.025       0.174       0.060      18.576       0.020       0.267       1.464        0.32      87296.  
        36.9        0.48     -0.0061     -0.0001      0.0059       0.020       0.143      -0.001      15.190       0.016      -0.006      -0.038        0.33      87415.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      10000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.0667      0.0265       0.126       0.793       1.393      93.833       0.090       6.197       6.735        0.36      95166.  
         1.4        0.02      0.0414      0.0662      0.0265       0.126       0.794       1.385      93.933       0.090       6.159       6.686        0.36      95169.  
         2.8        0.03      0.0822      0.0657      0.0265       0.126       0.794       1.374      93.918       0.090       6.109       6.633        0.36      95176.  
         4.2        0.05      0.1222      0.0650      0.0265       0.126       0.792       1.359      93.726       0.089       6.044       6.576        0.36      95187.  
         5.7        0.07      0.1615      0.0642      0.0264       0.125       0.789       1.341      93.361       0.089       5.964       6.514        0.36      95204.  
         7.1        0.08      0.1998      0.0631      0.0262       0.124       0.784       1.319      92.802       0.089       5.868       6.448        0.36      95225.  
         8.5        0.10      0.2371      0.0620      0.0260       0.124       0.779       1.296      92.148       0.088       5.764       6.379        0.36      95251.  
         9.9        0.12      0.2734      0.0607      0.0258       0.122       0.772       1.269      91.286       0.087       5.643       6.303        0.36      95282.  
        11.3        0.13      0.3084      0.0593      0.0255       0.121       0.763       1.239      90.313       0.086       5.511       6.223        0.36      95317.  
        12.7        0.15      0.3420      0.0577      0.0252       0.120       0.754       1.206      89.168       0.085       5.363       6.133        0.36      95357.  
        14.1        0.17      0.3739      0.0559      0.0248       0.118       0.742       1.168      87.836       0.084       5.197       6.034        0.36      95402.  
        15.5        0.18      0.4038      0.0539      0.0244       0.116       0.729       1.127      86.290       0.082       5.014       5.925        0.36      95451.  
        17.0        0.20      0.4317      0.0518      0.0239       0.113       0.714       1.082      84.494       0.081       4.811       5.807        0.36      95505.  
        18.4        0.22      0.4573      0.0493      0.0233       0.110       0.696       1.031      82.370       0.079       4.586       5.678        0.36      95564.  
        19.8        0.23      0.4806      0.0468      0.0226       0.107       0.676       0.977      80.002       0.076       4.347       5.541        0.36      95627.  
        21.2        0.25      0.5018      0.0441      0.0219       0.104       0.655       0.922      77.469       0.074       4.102       5.399        0.36      95695.  
        22.6        0.27      0.5205      0.0414      0.0211       0.100       0.632       0.866      74.784       0.071       3.850       5.250        0.36      95768.  
        24.0        0.28      0.5369      0.0386      0.0203       0.096       0.608       0.808      71.882       0.069       3.593       5.097        0.36      95845.  
        25.4        0.30      0.5508      0.0358      0.0194       0.092       0.581       0.749      68.748       0.066       3.330       4.939        0.36      95927.  
        26.9        0.32      0.5620      0.0329      0.0185       0.088       0.553       0.688      65.374       0.062       3.060       4.774        0.36      96013.  
        28.3        0.33      0.5700      0.0300      0.0174       0.083       0.522       0.626      61.750       0.059       2.785       4.600        0.36      96104.  
        29.7        0.35      0.5742      0.0269      0.0163       0.078       0.489       0.563      57.864       0.055       2.504       4.413        0.36      96200.  
        31.1        0.36      0.5738      0.0238      0.0152       0.072       0.454       0.498      53.709       0.051       2.217       4.209        0.36      96300.  
        32.5        0.38      0.5671      0.0207      0.0139       0.066       0.417       0.432      49.285       0.047       1.923       3.980        0.36      96405.  
        33.9        0.40      0.5508      0.0175      0.0126       0.060       0.378       0.365      44.688       0.043       1.623       3.704        0.36      96514.  
        35.3        0.41      0.5174      0.0141      0.0113       0.054       0.339       0.295      40.067       0.038       1.312       3.340        0.36      96628.  
        36.7        0.43      0.4613      0.0107      0.0100       0.047       0.298       0.223      35.315       0.034       0.992       2.864        0.36      96746.  
        38.2        0.45      0.3729      0.0072      0.0086       0.041       0.257       0.149      30.416       0.029       0.665       2.229        0.36      96869.  
        39.6        0.46      0.2299      0.0036      0.0072       0.034       0.216       0.075      25.542       0.024       0.332       1.325        0.36      96996.  
        41.0        0.48     -0.0062     -0.0001      0.0059       0.028       0.176      -0.002      20.847       0.020      -0.007      -0.035        0.36      97128.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      11000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.0667      0.0265       0.168       0.962       1.687     125.161       0.109       7.502       6.112        0.39     104683.  
         1.6        0.02      0.0414      0.0663      0.0266       0.168       0.963       1.676     125.294       0.109       7.456       6.068        0.39     104685.  
         3.1        0.03      0.0821      0.0657      0.0266       0.168       0.963       1.663     125.279       0.109       7.396       6.020        0.39     104693.  
         4.7        0.05      0.1221      0.0650      0.0265       0.168       0.961       1.645     125.010       0.109       7.316       5.968        0.39     104706.  
         6.2        0.07      0.1613      0.0642      0.0264       0.167       0.957       1.623     124.510       0.108       7.219       5.912        0.39     104724.  
         7.8        0.08      0.1996      0.0632      0.0263       0.166       0.951       1.598     123.814       0.107       7.106       5.852        0.39     104748.  
         9.3        0.10      0.2369      0.0620      0.0261       0.165       0.944       1.569     122.895       0.107       6.977       5.789        0.39     104776.  
        10.9        0.12      0.2731      0.0607      0.0258       0.163       0.936       1.536     121.755       0.106       6.831       5.721        0.39     104810.  
        12.4        0.13      0.3082      0.0593      0.0255       0.161       0.925       1.499     120.402       0.105       6.669       5.648        0.39     104849.  
        14.0        0.15      0.3417      0.0577      0.0252       0.159       0.913       1.459     118.861       0.103       6.490       5.568        0.39     104893.  
        15.6        0.17      0.3736      0.0559      0.0248       0.157       0.900       1.414     117.098       0.102       6.291       5.478        0.39     104942.  
        17.1        0.18      0.4036      0.0540      0.0244       0.154       0.884       1.365     115.061       0.100       6.070       5.380        0.39     104997.  
        18.7        0.20      0.4315      0.0518      0.0239       0.151       0.866       1.310     112.689       0.098       5.827       5.273        0.39     105056.  
        20.2        0.22      0.4572      0.0494      0.0233       0.147       0.844       1.249     109.894       0.095       5.557       5.156        0.39     105121.  
        21.8        0.23      0.4805      0.0468      0.0226       0.143       0.820       1.184     106.748       0.093       5.268       5.033        0.39     105190.  
        23.3        0.25      0.5017      0.0442      0.0219       0.139       0.794       1.118     103.380       0.090       4.972       4.904        0.39     105265.  
        24.9        0.27      0.5204      0.0415      0.0212       0.134       0.767       1.049      99.808       0.087       4.668       4.769        0.39     105345.  
        26.4        0.28      0.5369      0.0387      0.0204       0.129       0.737       0.980      95.957       0.083       4.358       4.631        0.39     105430.  
        28.0        0.30      0.5509      0.0359      0.0195       0.123       0.705       0.908      91.791       0.080       4.040       4.488        0.39     105521.  
        29.6        0.32      0.5622      0.0330      0.0185       0.117       0.671       0.835      87.293       0.076       3.714       4.339        0.39     105616.  
        31.1        0.33      0.5704      0.0301      0.0175       0.111       0.634       0.760      82.469       0.072       3.382       4.182        0.39     105716.  
        32.7        0.35      0.5749      0.0270      0.0164       0.104       0.594       0.684      77.299       0.067       3.043       4.014        0.40     105821.  
        34.2        0.37      0.5747      0.0240      0.0152       0.096       0.551       0.606      71.772       0.062       2.696       3.830        0.40     105932.  
        35.8        0.38      0.5683      0.0208      0.0140       0.088       0.506       0.526      65.879       0.057       2.341       3.623        0.40     106047.  
        37.3        0.40      0.5540      0.0176      0.0127       0.080       0.458       0.445      59.647       0.052       1.980       3.385        0.40     106168.  
        38.9        0.41      0.5204      0.0142      0.0113       0.072       0.411       0.360      53.490       0.046       1.601       3.052        0.40     106293.  
        40.4        0.43      0.4642      0.0108      0.0100       0.063       0.362       0.272      47.133       0.041       1.210       2.618        0.40     106423.  
        42.0        0.45      0.3752      0.0072      0.0086       0.054       0.312       0.182      40.597       0.035       0.811       2.038        0.40     106558.  
        43.6        0.46      0.2314      0.0036      0.0072       0.046       0.262       0.091      34.073       0.030       0.405       1.212        0.40     106699.  
        45.1        0.48     -0.0064     -0.0001      0.0059       0.037       0.213      -0.002      27.762       0.024      -0.009      -0.032        0.40     106844.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      12000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.0666      0.0268       0.220       1.155       2.005     163.961       0.130       8.917       5.546        0.43     114200.  
         1.7        0.02      0.0410      0.0662      0.0268       0.220       1.156       1.994     164.164       0.131       8.868       5.509        0.43     114202.  
         3.4        0.03      0.0814      0.0658      0.0268       0.220       1.157       1.980     164.240       0.131       8.809       5.469        0.43     114211.  
         5.1        0.05      0.1211      0.0652      0.0268       0.220       1.156       1.963     164.107       0.131       8.733       5.426        0.43     114225.  
         6.8        0.07      0.1595      0.0644      0.0268       0.220       1.156       1.939     164.197       0.131       8.627       5.357        0.43     114245.  
         8.5        0.08      0.1983      0.0636      0.0266       0.218       1.147       1.913     162.838       0.130       8.509       5.329        0.43     114270.  
        10.2        0.10      0.2354      0.0624      0.0264       0.217       1.138       1.878     161.606       0.129       8.355       5.272        0.43     114301.  
        11.9        0.12      0.2709      0.0611      0.0262       0.215       1.130       1.839     160.390       0.128       8.181       5.202        0.43     114338.  
        13.6        0.13      0.3071      0.0596      0.0258       0.212       1.111       1.794     157.756       0.126       7.981       5.159        0.43     114381.  
        15.3        0.15      0.3405      0.0580      0.0254       0.209       1.096       1.745     155.659       0.124       7.762       5.085        0.43     114429.  
        17.0        0.17      0.3724      0.0562      0.0250       0.206       1.080       1.691     153.295       0.122       7.523       5.004        0.43     114482.  
        18.7        0.18      0.4024      0.0542      0.0246       0.202       1.061       1.632     150.583       0.120       7.260       4.916        0.43     114542.  
        20.4        0.20      0.4296      0.0521      0.0242       0.198       1.041       1.568     147.821       0.118       6.974       4.811        0.43     114607.  
        22.1        0.22      0.4562      0.0497      0.0235       0.193       1.013       1.495     143.760       0.114       6.648       4.716        0.43     114677.  
        23.8        0.23      0.4797      0.0471      0.0228       0.187       0.983       1.417     139.551       0.111       6.302       4.605        0.43     114753.  
        25.5        0.25      0.5011      0.0444      0.0221       0.181       0.952       1.337     135.098       0.108       5.948       4.490        0.43     114835.  
        27.2        0.27      0.5201      0.0417      0.0213       0.175       0.918       1.256     130.358       0.104       5.585       4.369        0.43     114922.  
        28.9        0.28      0.5370      0.0389      0.0205       0.168       0.882       1.172     125.229       0.100       5.213       4.245        0.43     115015.  
        30.6        0.30      0.5514      0.0361      0.0196       0.161       0.843       1.086     119.707       0.095       4.832       4.116        0.43     115114.  
        32.2        0.32      0.5621      0.0332      0.0186       0.153       0.803       1.000     114.039       0.091       4.446       3.976        0.43     115218.  
        33.9        0.33      0.5709      0.0302      0.0176       0.144       0.758       0.910     107.626       0.086       4.049       3.836        0.43     115327.  
        35.6        0.35      0.5754      0.0272      0.0165       0.135       0.711       0.819     100.909       0.080       3.644       3.682        0.43     115442.  
        37.3        0.37      0.5764      0.0241      0.0153       0.125       0.658       0.725      93.457       0.074       3.227       3.521        0.43     115562.  
        39.0        0.38      0.5707      0.0209      0.0140       0.115       0.604       0.630      85.718       0.068       2.803       3.334        0.43     115688.  
        40.7        0.40      0.5550      0.0177      0.0127       0.104       0.548       0.533      77.743       0.062       2.369       3.108        0.43     115820.  
        42.4        0.41      0.5214      0.0143      0.0114       0.093       0.491       0.431      69.712       0.055       1.916       2.803        0.43     115956.  
        44.1        0.43      0.4653      0.0108      0.0100       0.082       0.433       0.326      61.409       0.049       1.448       2.405        0.43     116099.  
        45.8        0.45      0.3762      0.0072      0.0086       0.071       0.372       0.218      52.842       0.042       0.970       1.872        0.43     116246.  
        47.5        0.46      0.2322      0.0036      0.0072       0.059       0.312       0.109      44.328       0.035       0.485       1.115        0.43     116399.  
        49.2        0.48     -0.0067     -0.0001      0.0059       0.048       0.254      -0.002      36.076       0.029      -0.011      -0.031        0.43     116557.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      13000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.0667      0.0270       0.281       1.365       2.355     209.890       0.154      10.477       5.090        0.46     123716.  
         1.8        0.02      0.0408      0.0663      0.0270       0.282       1.367       2.343     210.206       0.154      10.421       5.055        0.46     123719.  
         3.7        0.03      0.0809      0.0659      0.0270       0.282       1.367       2.327     210.338       0.154      10.352       5.018        0.46     123728.  
         5.5        0.05      0.1204      0.0653      0.0270       0.282       1.367       2.307     210.186       0.154      10.263       4.979        0.46     123744.  
         7.4        0.07      0.1592      0.0646      0.0269       0.281       1.363       2.282     209.644       0.154      10.150       4.937        0.46     123765.  
         9.2        0.08      0.1972      0.0637      0.0268       0.280       1.357       2.251     208.718       0.153      10.011       4.891        0.46     123793.  
        11.0        0.10      0.2341      0.0626      0.0266       0.278       1.347       2.210     207.135       0.152       9.831       4.840        0.46     123827.  
        12.9        0.12      0.2701      0.0612      0.0263       0.275       1.333       2.163     205.034       0.151       9.621       4.785        0.46     123866.  
        14.7        0.13      0.3047      0.0597      0.0260       0.272       1.317       2.110     202.607       0.149       9.385       4.724        0.46     123912.  
        16.6        0.15      0.3381      0.0581      0.0257       0.268       1.299       2.052     199.730       0.147       9.125       4.659        0.46     123965.  
        18.4        0.17      0.3698      0.0563      0.0253       0.264       1.278       1.988     196.567       0.144       8.842       4.587        0.46     124023.  
        20.2        0.18      0.3996      0.0543      0.0248       0.259       1.256       1.919     193.132       0.142       8.534       4.506        0.46     124087.  
        22.1        0.20      0.4276      0.0522      0.0243       0.254       1.229       1.842     189.095       0.139       8.195       4.419        0.47     124157.  
        23.9        0.22      0.4535      0.0498      0.0237       0.247       1.198       1.758     184.265       0.135       7.818       4.327        0.47     124234.  
        25.7        0.23      0.4771      0.0472      0.0230       0.240       1.163       1.667     178.842       0.131       7.413       4.227        0.47     124316.  
        27.6        0.25      0.4986      0.0445      0.0222       0.232       1.125       1.573     173.074       0.127       6.997       4.122        0.47     124405.  
        29.4        0.27      0.5177      0.0418      0.0215       0.224       1.086       1.477     166.970       0.123       6.570       4.013        0.47     124500.  
        31.3        0.28      0.5347      0.0390      0.0206       0.215       1.042       1.379     160.329       0.118       6.133       3.901        0.47     124600.  
        33.1        0.30      0.5494      0.0362      0.0197       0.205       0.996       1.278     153.159       0.112       5.685       3.785        0.47     124707.  
        34.9        0.32      0.5614      0.0333      0.0187       0.195       0.946       1.176     145.506       0.107       5.229       3.664        0.47     124819.  
        36.8        0.33      0.5703      0.0303      0.0176       0.184       0.893       1.071     137.344       0.101       4.764       3.537        0.47     124938.  
        38.6        0.35      0.5756      0.0273      0.0165       0.172       0.836       0.964     128.561       0.094       4.286       3.399        0.47     125063.  
        40.5        0.37      0.5763      0.0242      0.0153       0.160       0.775       0.854     119.261       0.088       3.800       3.249        0.47     125193.  
        42.3        0.38      0.5709      0.0210      0.0141       0.147       0.711       0.743     109.407       0.080       3.303       3.079        0.47     125330.  
        44.1        0.40      0.5556      0.0178      0.0127       0.133       0.645       0.628      99.133       0.073       2.791       2.871        0.47     125472.  
        46.0        0.41      0.5221      0.0144      0.0114       0.119       0.578       0.508      88.893       0.065       2.258       2.590        0.47     125620.  
        47.8        0.43      0.4658      0.0108      0.0101       0.105       0.509       0.383      78.228       0.057       1.705       2.222        0.47     125774.  
        49.7        0.45      0.3766      0.0073      0.0086       0.090       0.438       0.257      67.297       0.049       1.142       1.730        0.47     125934.  
        51.5        0.46      0.2325      0.0036      0.0073       0.076       0.367       0.128      56.439       0.041       0.570       1.030        0.47     126100.  
        53.3        0.48     -0.0065     -0.0001      0.0059       0.062       0.299      -0.003      45.949       0.034      -0.013      -0.028        0.47     126272.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      14000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.0669      0.0269       0.351       1.581       2.740     261.817       0.179      12.187       4.746        0.50     133233.  
         2.0        0.02      0.0409      0.0666      0.0270       0.352       1.586       2.728     262.788       0.179      12.135       4.709        0.50     133236.  
         4.0        0.03      0.0812      0.0662      0.0271       0.353       1.588       2.713     263.092       0.179      12.065       4.676        0.50     133246.  
         5.9        0.05      0.1207      0.0657      0.0271       0.353       1.591       2.692     263.480       0.180      11.975       4.634        0.50     133263.  
         7.9        0.07      0.1596      0.0650      0.0270       0.353       1.587       2.663     262.879       0.179      11.846       4.595        0.50     133286.  
         9.9        0.08      0.1976      0.0641      0.0269       0.351       1.579       2.625     261.621       0.178      11.676       4.551        0.50     133315.  
        11.9        0.10      0.2345      0.0629      0.0267       0.348       1.567       2.576     259.629       0.177      11.458       4.500        0.50     133352.  
        13.9        0.12      0.2702      0.0615      0.0265       0.345       1.552       2.521     257.153       0.175      11.212       4.446        0.50     133395.  
        15.8        0.13      0.3036      0.0601      0.0263       0.343       1.542       2.462     255.503       0.174      10.950       4.370        0.50     133444.  
        17.8        0.15      0.3363      0.0585      0.0260       0.338       1.524       2.395     252.409       0.172      10.652       4.303        0.50     133500.  
        19.8        0.17      0.3698      0.0565      0.0254       0.331       1.489       2.316     246.703       0.168      10.304       4.259        0.50     133563.  
        21.8        0.18      0.3993      0.0546      0.0250       0.325       1.465       2.237     242.658       0.166       9.949       4.181        0.50     133632.  
        23.8        0.20      0.4277      0.0524      0.0244       0.318       1.432       2.147     237.253       0.162       9.550       4.105        0.50     133708.  
        25.7        0.22      0.4535      0.0500      0.0238       0.310       1.397       2.049     231.365       0.158       9.115       4.017        0.50     133790.  
        27.7        0.23      0.4768      0.0474      0.0231       0.301       1.357       1.943     224.748       0.153       8.644       3.922        0.50     133879.  
        29.7        0.25      0.4983      0.0448      0.0224       0.292       1.313       1.834     217.438       0.148       8.158       3.826        0.50     133975.  
        31.7        0.27      0.5172      0.0421      0.0216       0.281       1.267       1.723     209.879       0.143       7.662       3.723        0.50     134077.  
        33.7        0.28      0.5341      0.0393      0.0207       0.270       1.217       1.609     201.663       0.138       7.156       3.618        0.50     134185.  
        35.7        0.30      0.5487      0.0364      0.0198       0.258       1.164       1.492     192.730       0.131       6.635       3.510        0.50     134300.  
        37.6        0.32      0.5593      0.0335      0.0189       0.246       1.109       1.373     183.704       0.125       6.107       3.390        0.50     134421.  
        39.6        0.33      0.5684      0.0305      0.0178       0.233       1.047       1.251     173.376       0.118       5.564       3.273        0.50     134549.  
        41.6        0.35      0.5749      0.0275      0.0166       0.217       0.977       1.125     161.821       0.110       5.003       3.153        0.50     134683.  
        43.6        0.37      0.5765      0.0243      0.0154       0.201       0.905       0.997     149.863       0.102       4.435       3.018        0.50     134824.  
