         9x4.4SFR                 (9x44SFR.dat)                                                                                                                           
         v2020-0506                                                                                                                                                       
         Simulation Date: 09/24/2020                                                                                                                                      
                                                                                                                                                                          
         POLARS WERE GENERATED USING:  TAIR (DEFAULT, BATCH)                                                                                                              
                                                                                                                                                                          
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                    
                                                                                                                                                                          
         DEFINITIONS:                                                                                                                                                     
         J=V/nD (advance ratio)                                                                                                                                           
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                          
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                           
         Pe=Ct*J/Cp (efficiency)                                                                                                                                          
         V  (model speed in MPH)                                                                                                                                          
         Mach (at prop tip)                                                                                                                                               
         Reyn (at 75% of span)                                                                                                                                            
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       1000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
        10.5        0.18      0.3758      0.0470      0.0221       0.036       0.324       0.481      26.845       0.037       2.142       8.135        0.25      63982.  
        11.5        0.19      0.4018      0.0451      0.0216       0.035       0.317       0.461      26.254       0.036       2.053       7.973        0.25      64016.  
        12.5        0.21      0.4254      0.0429      0.0210       0.034       0.309       0.439      25.554       0.035       1.953       7.791        0.25      64053.  
        13.4        0.22      0.4469      0.0406      0.0204       0.033       0.299       0.416      24.801       0.034       1.849       7.600        0.25      64093.  
        14.4        0.24      0.4662      0.0382      0.0198       0.032       0.290       0.392      24.005       0.033       1.742       7.401        0.25      64136.  
        15.3        0.26      0.4832      0.0358      0.0191       0.031       0.280       0.367      23.159       0.032       1.633       7.191        0.25      64182.  
        16.3        0.27      0.4975      0.0334      0.0183       0.030       0.269       0.342      22.256       0.030       1.521       6.968        0.25      64230.  
        17.2        0.29      0.5087      0.0308      0.0175       0.029       0.257       0.316      21.293       0.029       1.405       6.730        0.25      64282.  
        18.2        0.31      0.5160      0.0282      0.0167       0.027       0.245       0.289      20.290       0.028       1.287       6.466        0.25      64336.  
        19.2        0.32      0.5193      0.0256      0.0158       0.026       0.232       0.262      19.222       0.026       1.165       6.182        0.25      64393.  
        20.1        0.34      0.5181      0.0229      0.0149       0.024       0.218       0.234      18.083       0.025       1.042       5.874        0.25      64454.  
        21.1        0.35      0.5112      0.0201      0.0139       0.023       0.204       0.206      16.875       0.023       0.916       5.533        0.25      64517.  
        22.0        0.37      0.4971      0.0173      0.0128       0.021       0.188       0.177      15.603       0.021       0.787       5.146        0.25      64582.  
        23.0        0.39      0.4731      0.0144      0.0118       0.019       0.172       0.148      14.284       0.019       0.658       4.694        0.25      64651.  
        23.9        0.40      0.4356      0.0116      0.0107       0.017       0.157       0.119      12.977       0.018       0.528       4.149        0.25      64723.  
        24.9        0.42      0.3803      0.0087      0.0096       0.016       0.141       0.090      11.666       0.016       0.398       3.482        0.25      64797.  
        25.9        0.43      0.2999      0.0059      0.0085       0.014       0.125       0.060      10.322       0.014       0.268       2.644        0.25      64875.  
        26.8        0.45      0.1814      0.0030      0.0073       0.012       0.108       0.030       8.913       0.012       0.135       1.543        0.25      64955.  
        27.8        0.47     -0.0003      0.0000      0.0061       0.010       0.090       0.000       7.440       0.010       0.000      -0.002        0.25      65038.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       8000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.0597      0.0238       0.058       0.456       0.798      43.167       0.052       3.550       8.386        0.29      72918.  
         1.1        0.02      0.0400      0.0591      0.0238       0.058       0.455       0.790      43.088       0.051       3.515       8.319        0.29      72920.  
         2.2        0.03      0.0794      0.0584      0.0237       0.058       0.454       0.782      42.978       0.051       3.476       8.248        0.29      72925.  
         3.3        0.05      0.1180      0.0577      0.0236       0.057       0.452       0.772      42.828       0.051       3.433       8.173        0.29      72934.  
         4.4        0.06      0.1558      0.0569      0.0235       0.057       0.450       0.761      42.632       0.051       3.383       8.093        0.29      72945.  
         5.5        0.08      0.1926      0.0559      0.0234       0.057       0.448       0.748      42.384       0.051       3.328       8.006        0.29      72961.  
         6.6        0.10      0.2285      0.0549      0.0232       0.056       0.445       0.734      42.080       0.050       3.265       7.913        0.29      72980.  
         7.7        0.11      0.2632      0.0537      0.0230       0.056       0.441       0.719      41.712       0.050       3.196       7.813        0.29      73002.  
         8.8        0.13      0.2967      0.0524      0.0228       0.055       0.436       0.701      41.274       0.049       3.119       7.706        0.29      73027.  
         9.9        0.14      0.3288      0.0510      0.0225       0.055       0.431       0.682      40.755       0.049       3.034       7.591        0.29      73056.  
        11.0        0.16      0.3595      0.0494      0.0221       0.054       0.424       0.661      40.153       0.048       2.941       7.470        0.29      73088.  
        12.1        0.18      0.3886      0.0477      0.0218       0.053       0.417       0.639      39.458       0.047       2.840       7.340        0.29      73124.  
        13.2        0.19      0.4159      0.0459      0.0213       0.052       0.408       0.614      38.641       0.046       2.729       7.201        0.29      73163.  
        14.3        0.21      0.4411      0.0438      0.0208       0.051       0.398       0.586      37.687       0.045       2.606       7.051        0.29      73205.  
        15.4        0.23      0.4639      0.0415      0.0202       0.049       0.386       0.555      36.553       0.044       2.468       6.886        0.29      73251.  
        16.5        0.24      0.4846      0.0391      0.0195       0.047       0.373       0.523      35.327       0.042       2.326       6.713        0.29      73300.  
        17.6        0.26      0.5029      0.0366      0.0188       0.046       0.359       0.490      34.022       0.041       2.179       6.531        0.29      73353.  
        18.7        0.27      0.5185      0.0341      0.0180       0.044       0.345       0.456      32.635       0.039       2.028       6.338        0.29      73409.  
        19.8        0.29      0.5309      0.0315      0.0172       0.042       0.329       0.421      31.167       0.037       1.873       6.129        0.29      73468.  
        20.9        0.31      0.5393      0.0288      0.0164       0.040       0.313       0.386      29.653       0.035       1.715       5.898        0.29      73530.  
        22.0        0.32      0.5439      0.0261      0.0155       0.038       0.296       0.349      28.027       0.033       1.553       5.652        0.29      73596.  
        23.1        0.34      0.5441      0.0233      0.0145       0.035       0.278       0.312      26.292       0.031       1.388       5.384        0.29      73665.  
        24.1        0.35      0.5385      0.0205      0.0135       0.033       0.258       0.274      24.453       0.029       1.220       5.086        0.29      73737.  
        25.2        0.37      0.5254      0.0176      0.0124       0.030       0.238       0.236      22.514       0.027       1.048       4.747        0.29      73813.  
        26.3        0.39      0.5019      0.0147      0.0113       0.027       0.216       0.196      20.486       0.024       0.873       4.345        0.29      73892.  
        27.4        0.40      0.4645      0.0118      0.0102       0.025       0.195       0.157      18.494       0.022       0.700       3.861        0.29      73974.  
        28.5        0.42      0.4080      0.0089      0.0091       0.022       0.174       0.118      16.478       0.020       0.527       3.261        0.29      74060.  
        29.6        0.43      0.3260      0.0060      0.0079       0.019       0.152       0.080      14.415       0.017       0.355       2.509        0.29      74149.  
        30.7        0.45      0.2003      0.0030      0.0068       0.016       0.129       0.040      12.249       0.015       0.179       1.486        0.29      74241.  
        31.8        0.47     -0.0005      0.0000      0.0055       0.013       0.106       0.000       9.986       0.012       0.000      -0.004        0.29      74336.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       9000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.0597      0.0235       0.081       0.570       1.011      60.691       0.064       4.496       7.554        0.32      82033.  
         1.2        0.02      0.0406      0.0591      0.0235       0.081       0.569       1.001      60.597       0.064       4.452       7.492        0.32      82035.  
         2.5        0.03      0.0806      0.0585      0.0234       0.081       0.568       0.990      60.450       0.064       4.403       7.427        0.32      82041.  
         3.7        0.05      0.1197      0.0577      0.0233       0.081       0.566       0.977      60.246       0.064       4.347       7.358        0.32      82050.  
         4.9        0.06      0.1581      0.0569      0.0232       0.080       0.563       0.964      59.984       0.064       4.286       7.286        0.32      82064.  
         6.2        0.08      0.1955      0.0560      0.0231       0.080       0.560       0.948      59.660       0.063       4.217       7.208        0.32      82081.  
         7.4        0.10      0.2320      0.0550      0.0230       0.079       0.557       0.931      59.268       0.063       4.142       7.127        0.32      82102.  
         8.7        0.11      0.2673      0.0539      0.0228       0.079       0.552       0.913      58.798       0.062       4.059       7.039        0.32      82127.  
         9.9        0.13      0.3014      0.0527      0.0225       0.078       0.547       0.892      58.220       0.062       3.965       6.945        0.32      82156.  
        11.1        0.15      0.3342      0.0513      0.0223       0.077       0.540       0.868      57.522       0.061       3.861       6.845        0.32      82189.  
        12.4        0.16      0.3656      0.0498      0.0220       0.076       0.533       0.843      56.710       0.060       3.748       6.739        0.32      82225.  
        13.6        0.18      0.3954      0.0481      0.0216       0.075       0.524       0.815      55.781       0.059       3.625       6.627        0.32      82265.  
        14.8        0.19      0.4235      0.0463      0.0212       0.073       0.513       0.784      54.675       0.058       3.489       6.506        0.32      82309.  
        16.1        0.21      0.4496      0.0443      0.0207       0.072       0.501       0.750      53.365       0.057       3.337       6.376        0.32      82357.  
        17.3        0.23      0.4732      0.0420      0.0201       0.069       0.487       0.712      51.826       0.055       3.166       6.230        0.32      82409.  
        18.6        0.24      0.4942      0.0395      0.0194       0.067       0.469       0.669      49.981       0.053       2.977       6.074        0.32      82464.  
        19.8        0.26      0.5129      0.0370      0.0186       0.064       0.451       0.626      48.035       0.051       2.784       5.910        0.32      82524.  
        21.0        0.27      0.5291      0.0343      0.0178       0.062       0.431       0.581      45.941       0.049       2.585       5.737        0.32      82587.  
        22.3        0.29      0.5422      0.0317      0.0170       0.059       0.412       0.537      43.854       0.047       2.388       5.552        0.32      82654.  
        23.5        0.31      0.5514      0.0291      0.0162       0.056       0.392       0.492      41.717       0.044       2.189       5.350        0.32      82724.  
        24.7        0.32      0.5570      0.0263      0.0153       0.053       0.370       0.446      39.388       0.042       1.983       5.134        0.32      82798.  
        26.0        0.34      0.5632      0.0236      0.0142       0.049       0.344       0.399      36.629       0.039       1.776       4.944        0.32      82877.  
        27.2        0.35      0.5590      0.0208      0.0132       0.046       0.320       0.351      34.031       0.036       1.563       4.684        0.32      82958.  
        28.5        0.37      0.5473      0.0179      0.0121       0.042       0.294       0.302      31.262       0.033       1.345       4.386        0.32      83044.  
        29.7        0.39      0.5253      0.0149      0.0110       0.038       0.266       0.252      28.378       0.030       1.123       4.034        0.32      83133.  
        30.9        0.40      0.4885      0.0119      0.0099       0.034       0.239       0.202      25.467       0.027       0.900       3.602        0.32      83226.  
        32.2        0.42      0.4319      0.0090      0.0087       0.030       0.212       0.152      22.526       0.024       0.676       3.062        0.32      83323.  
        33.4        0.44      0.3460      0.0060      0.0076       0.026       0.183       0.102      19.515       0.021       0.452       2.362        0.32      83423.  
        34.6        0.45      0.2180      0.0031      0.0063       0.022       0.154       0.052      16.377       0.017       0.230       1.435        0.32      83527.  
        35.9        0.47     -0.0008      0.0000      0.0051       0.018       0.123       0.000      13.066       0.014      -0.001      -0.005        0.32      83634.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      10000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.0597      0.0234       0.111       0.700       1.248      82.848       0.079       5.553       6.834        0.36      91148.  
         1.4        0.02      0.0409      0.0592      0.0234       0.111       0.699       1.237      82.748       0.079       5.501       6.779        0.36      91150.  
         2.8        0.03      0.0811      0.0586      0.0233       0.111       0.698       1.224      82.576       0.079       5.444       6.722        0.36      91156.  
         4.1        0.05      0.1205      0.0579      0.0232       0.110       0.696       1.209      82.331       0.079       5.379       6.662        0.36      91167.  
         5.5        0.06      0.1591      0.0571      0.0231       0.110       0.693       1.193      81.997       0.078       5.305       6.597        0.36      91182.  
         6.9        0.08      0.1968      0.0562      0.0230       0.109       0.689       1.174      81.566       0.078       5.222       6.529        0.36      91201.  
         8.3        0.10      0.2335      0.0552      0.0229       0.109       0.685       1.153      81.023       0.077       5.129       6.455        0.36      91225.  
         9.6        0.11      0.2691      0.0541      0.0227       0.108       0.679       1.130      80.371       0.077       5.026       6.377        0.36      91252.  
        11.0        0.13      0.3036      0.0528      0.0225       0.107       0.673       1.104      79.589       0.076       4.912       6.294        0.36      91285.  
        12.4        0.15      0.3367      0.0515      0.0222       0.105       0.665       1.076      78.670       0.075       4.787       6.205        0.36      91321.  
        13.8        0.16      0.3685      0.0500      0.0219       0.104       0.656       1.046      77.603       0.074       4.651       6.112        0.36      91361.  
        15.1        0.18      0.3988      0.0484      0.0216       0.102       0.645       1.012      76.363       0.073       4.503       6.013        0.36      91406.  
        16.5        0.19      0.4275      0.0467      0.0211       0.100       0.633       0.976      74.910       0.072       4.340       5.908        0.36      91455.  
        17.9        0.21      0.4543      0.0447      0.0207       0.098       0.619       0.935      73.183       0.070       4.159       5.796        0.36      91508.  
        19.3        0.23      0.4787      0.0425      0.0201       0.095       0.601       0.889      71.083       0.068       3.953       5.671        0.36      91566.  
        20.6        0.24      0.5004      0.0400      0.0194       0.092       0.580       0.836      68.570       0.065       3.720       5.533        0.36      91627.  
        22.0        0.26      0.5198      0.0375      0.0186       0.088       0.557       0.783      65.898       0.063       3.482       5.389        0.36      91693.  
        23.4        0.27      0.5368      0.0349      0.0178       0.085       0.533       0.729      63.107       0.060       3.241       5.237        0.36      91763.  
        24.8        0.29      0.5508      0.0322      0.0170       0.081       0.508       0.673      60.159       0.057       2.994       5.075        0.36      91838.  
        26.1        0.31      0.5611      0.0295      0.0161       0.077       0.483       0.617      57.153       0.055       2.745       4.898        0.36      91916.  
        27.5        0.32      0.5679      0.0268      0.0152       0.072       0.456       0.560      53.944       0.052       2.491       4.709        0.36      91999.  
        28.9        0.34      0.5697      0.0239      0.0142       0.068       0.426       0.500      50.418       0.048       2.224       4.499        0.36      92086.  
        30.3        0.35      0.5663      0.0211      0.0132       0.063       0.395       0.440      46.760       0.045       1.958       4.269        0.36      92177.  
        31.6        0.37      0.5556      0.0181      0.0121       0.058       0.363       0.379      42.900       0.041       1.686       4.007        0.36      92272.  
        33.0        0.39      0.5347      0.0152      0.0110       0.052       0.329       0.317      38.882       0.037       1.409       3.695        0.36      92371.  
        34.4        0.40      0.4991      0.0122      0.0098       0.047       0.294       0.254      34.821       0.033       1.131       3.311        0.36      92474.  
        35.8        0.42      0.4434      0.0092      0.0087       0.041       0.260       0.192      30.720       0.029       0.852       2.829        0.36      92581.  
        37.1        0.44      0.3584      0.0062      0.0075       0.036       0.224       0.129      26.539       0.025       0.573       2.202        0.36      92693.  
        38.5        0.45      0.2244      0.0031      0.0062       0.030       0.187       0.065      22.136       0.021       0.289       1.329        0.36      92808.  
        39.9        0.47     -0.0010      0.0000      0.0049       0.024       0.148       0.000      17.528       0.017      -0.001      -0.006        0.36      92928.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      11000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.0599      0.0235       0.149       0.852       1.515     110.899       0.096       6.737       6.194        0.39     100263.  
         1.5        0.02      0.0408      0.0593      0.0235       0.149       0.851       1.501     110.770       0.096       6.674       6.144        0.39     100265.  
         3.0        0.03      0.0808      0.0587      0.0235       0.148       0.850       1.485     110.565       0.096       6.606       6.092        0.39     100272.  
         4.5        0.05      0.1202      0.0580      0.0234       0.148       0.847       1.467     110.236       0.096       6.526       6.037        0.39     100284.  
         6.1        0.06      0.1587      0.0572      0.0233       0.147       0.844       1.447     109.797       0.095       6.437       5.978        0.39     100300.  
         7.6        0.08      0.1963      0.0563      0.0232       0.146       0.839       1.425     109.233       0.095       6.337       5.916        0.39     100321.  
         9.1        0.10      0.2329      0.0554      0.0230       0.146       0.834       1.400     108.551       0.094       6.227       5.849        0.39     100347.  
        10.6        0.11      0.2684      0.0543      0.0228       0.144       0.828       1.372     107.717       0.094       6.104       5.779        0.39     100378.  
        12.1        0.13      0.3027      0.0531      0.0226       0.143       0.820       1.342     106.742       0.093       5.970       5.703        0.39     100413.  
        13.6        0.15      0.3358      0.0517      0.0224       0.142       0.811       1.309     105.545       0.092       5.821       5.624        0.39     100453.  
        15.1        0.16      0.3676      0.0503      0.0221       0.140       0.800       1.272     104.145       0.090       5.658       5.540        0.39     100498.  
        16.6        0.18      0.3979      0.0487      0.0217       0.137       0.788       1.232     102.506       0.089       5.480       5.451        0.39     100547.  
        18.2        0.19      0.4266      0.0470      0.0213       0.135       0.773       1.189     100.623       0.087       5.287       5.358        0.39     100601.  
        19.7        0.21      0.4535      0.0451      0.0209       0.132       0.756       1.141      98.408       0.085       5.074       5.258        0.39     100660.  
        21.2        0.23      0.4783      0.0430      0.0203       0.128       0.735       1.086      95.706       0.083       4.832       5.148        0.39     100723.  
        22.7        0.24      0.5001      0.0405      0.0196       0.124       0.710       1.023      92.363       0.080       4.552       5.025        0.39     100791.  
        24.2        0.26      0.5198      0.0379      0.0188       0.119       0.682       0.958      88.773       0.077       4.262       4.896        0.39     100863.  
        25.7        0.27      0.5369      0.0353      0.0180       0.114       0.653       0.892      84.955       0.074       3.966       4.760        0.39     100940.  
        27.2        0.29      0.5535      0.0326      0.0171       0.108       0.620       0.824      80.677       0.070       3.667       4.634        0.39     101022.  
        28.8        0.31      0.5642      0.0299      0.0162       0.103       0.588       0.756      76.584       0.066       3.361       4.475        0.39     101109.  
        30.3        0.32      0.5713      0.0271      0.0153       0.097       0.555       0.685      72.211       0.063       3.049       4.305        0.39     101200.  
        31.8        0.34      0.5741      0.0243      0.0143       0.091       0.519       0.614      67.559       0.059       2.730       4.120        0.39     101295.  
        33.3        0.36      0.5713      0.0214      0.0133       0.084       0.481       0.540      62.633       0.054       2.404       3.914        0.40     101395.  
        34.8        0.37      0.5614      0.0184      0.0122       0.077       0.441       0.466      57.435       0.050       2.072       3.678        0.40     101500.  
        36.3        0.39      0.5410      0.0154      0.0110       0.070       0.400       0.390      52.039       0.045       1.734       3.397        0.40     101609.  
        37.8        0.40      0.5058      0.0124      0.0099       0.062       0.358       0.313      46.559       0.040       1.392       3.049        0.40     101723.  
        39.3        0.42      0.4503      0.0093      0.0087       0.055       0.315       0.236      41.008       0.036       1.050       2.610        0.40     101841.  
        40.9        0.44      0.3649      0.0063      0.0075       0.047       0.271       0.159      35.333       0.031       0.706       2.037        0.40     101964.  
        42.4        0.45      0.2294      0.0032      0.0062       0.039       0.226       0.080      29.363       0.025       0.356       1.235        0.40     102091.  
        43.9        0.47     -0.0011      0.0000      0.0049       0.031       0.178       0.000      23.129       0.020      -0.001      -0.006        0.40     102223.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      12000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.0601      0.0235       0.193       1.015       1.808     144.111       0.115       8.044       5.692        0.43     109377.  
         1.7        0.02      0.0409      0.0596      0.0235       0.193       1.014       1.793     144.013       0.115       7.973       5.646        0.43     109380.  
         3.3        0.03      0.0810      0.0589      0.0235       0.193       1.013       1.774     143.827       0.114       7.891       5.595        0.43     109388.  
         5.0        0.05      0.1204      0.0582      0.0234       0.192       1.010       1.753     143.434       0.114       7.797       5.543        0.43     109400.  
         6.6        0.06      0.1590      0.0575      0.0233       0.192       1.007       1.729     142.906       0.114       7.691       5.488        0.43     109418.  
         8.3        0.08      0.1966      0.0566      0.0232       0.191       1.002       1.703     142.203       0.113       7.573       5.431        0.43     109442.  
         9.9        0.10      0.2333      0.0556      0.0231       0.189       0.995       1.673     141.287       0.112       7.440       5.370        0.43     109470.  
        11.6        0.11      0.2689      0.0545      0.0229       0.188       0.988       1.640     140.251       0.112       7.296       5.304        0.43     109503.  
        13.2        0.13      0.3033      0.0533      0.0227       0.186       0.979       1.604     138.973       0.111       7.135       5.235        0.43     109542.  
        14.9        0.15      0.3364      0.0519      0.0224       0.184       0.967       1.563     137.340       0.109       6.953       5.162        0.43     109585.  
        16.5        0.16      0.3682      0.0505      0.0222       0.182       0.955       1.521     135.635       0.108       6.764       5.085        0.43     109634.  
        18.2        0.18      0.3986      0.0490      0.0218       0.179       0.941       1.474     133.627       0.106       6.557       5.004        0.43     109688.  
        19.8        0.19      0.4274      0.0473      0.0214       0.176       0.924       1.423     131.225       0.104       6.330       4.919        0.43     109747.  
        21.5        0.21      0.4545      0.0454      0.0210       0.172       0.904       1.366     128.371       0.102       6.078       4.828        0.43     109811.  
        23.1        0.23      0.4795      0.0433      0.0204       0.168       0.880       1.303     124.962       0.099       5.797       4.730        0.43     109880.  
        24.8        0.24      0.5018      0.0408      0.0197       0.162       0.850       1.229     120.691       0.096       5.468       4.620        0.43     109954.  
        26.4        0.26      0.5217      0.0383      0.0190       0.156       0.817       1.152     116.013       0.092       5.123       4.503        0.43     110033.  
        28.1        0.27      0.5392      0.0356      0.0181       0.149       0.782       1.072     111.022       0.088       4.769       4.380        0.43     110117.  
        29.7        0.29      0.5537      0.0329      0.0173       0.142       0.745       0.991     105.840       0.084       4.409       4.248        0.43     110207.  
        31.4        0.31      0.5648      0.0302      0.0164       0.135       0.707       0.909     100.444       0.080       4.044       4.105        0.43     110301.  
        33.0        0.32      0.5724      0.0274      0.0155       0.127       0.667       0.825      94.685       0.075       3.670       3.953        0.43     110400.  
        34.7        0.34      0.5756      0.0246      0.0145       0.119       0.624       0.739      88.575       0.070       3.288       3.786        0.43     110504.  
        36.3        0.36      0.5734      0.0217      0.0134       0.110       0.578       0.652      82.116       0.065       2.899       3.599        0.43     110614.  
        38.0        0.37      0.5639      0.0187      0.0123       0.101       0.530       0.562      75.304       0.060       2.501       3.386        0.43     110728.  
        39.6        0.39      0.5440      0.0156      0.0111       0.092       0.481       0.471      68.241       0.054       2.095       3.130        0.43     110847.  
        41.3        0.40      0.5091      0.0126      0.0100       0.082       0.430       0.378      61.033       0.049       1.683       2.813        0.43     110971.  
        42.9        0.42      0.4538      0.0095      0.0088       0.072       0.378       0.285      53.715       0.043       1.270       2.411        0.43     111100.  
        44.6        0.44      0.3683      0.0064      0.0076       0.062       0.326       0.192      46.215       0.037       0.854       1.884        0.43     111234.  
        46.2        0.45      0.2320      0.0032      0.0063       0.051       0.270       0.097      38.330       0.031       0.430       1.144        0.43     111373.  
        47.9        0.47     -0.0012      0.0000      0.0049       0.040       0.212       0.000      30.100       0.024      -0.002      -0.006        0.43     111517.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      13000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.0602      0.0238       0.249       1.207       2.127     185.597       0.136       9.461       5.198        0.46     118492.  
         1.8        0.02      0.0405      0.0597      0.0238       0.249       1.206       2.110     185.556       0.136       9.384       5.157        0.46     118495.  
         3.6        0.03      0.0802      0.0592      0.0238       0.249       1.205       2.090     185.349       0.136       9.294       5.113        0.46     118503.  
         5.4        0.05      0.1193      0.0585      0.0238       0.248       1.202       2.066     184.913       0.136       9.189       5.067        0.46     118517.  
         7.2        0.06      0.1575      0.0577      0.0237       0.247       1.198       2.039     184.273       0.135       9.068       5.018        0.46     118537.  
         8.9        0.08      0.1948      0.0568      0.0236       0.246       1.192       2.008     183.379       0.135       8.931       4.966        0.46     118562.  
        10.7        0.10      0.2312      0.0559      0.0234       0.244       1.185       1.973     182.207       0.134       8.775       4.911        0.46     118592.  
        12.5        0.11      0.2665      0.0547      0.0232       0.242       1.175       1.934     180.714       0.133       8.600       4.853        0.46     118629.  
        14.3        0.13      0.3007      0.0535      0.0230       0.240       1.164       1.891     178.989       0.131       8.410       4.791        0.46     118670.  
        16.1        0.15      0.3337      0.0522      0.0227       0.237       1.151       1.844     176.994       0.130       8.202       4.726        0.46     118717.  
        17.9        0.16      0.3654      0.0508      0.0224       0.234       1.136       1.794     174.690       0.128       7.978       4.657        0.46     118770.  
        19.7        0.18      0.3957      0.0492      0.0221       0.231       1.118       1.739     171.984       0.126       7.734       4.585        0.46     118829.  
        21.5        0.19      0.4246      0.0475      0.0217       0.226       1.098       1.679     168.849       0.124       7.468       4.510        0.46     118892.  
        23.3        0.21      0.4518      0.0457      0.0212       0.222       1.074       1.613     165.176       0.121       7.175       4.430        0.47     118962.  
        25.1        0.23      0.4771      0.0436      0.0207       0.216       1.046       1.540     160.842       0.118       6.851       4.344        0.47     119037.  
        26.8        0.24      0.4998      0.0412      0.0200       0.209       1.011       1.456     155.505       0.114       6.477       4.247        0.47     119117.  
        28.6        0.26      0.5200      0.0386      0.0192       0.200       0.972       1.365     149.443       0.110       6.070       4.142        0.47     119203.  
        30.4        0.27      0.5378      0.0360      0.0184       0.192       0.930       1.271     142.992       0.105       5.654       4.032        0.47     119294.  
        32.2        0.29      0.5526      0.0333      0.0175       0.183       0.886       1.176     136.306       0.100       5.230       3.913        0.47     119391.  
        34.0        0.31      0.5642      0.0305      0.0166       0.173       0.840       1.079     129.257       0.095       4.798       3.785        0.47     119493.  
        35.8        0.32      0.5724      0.0277      0.0156       0.163       0.792       0.979     121.756       0.089       4.356       3.648        0.47     119601.  
        37.6        0.34      0.5763      0.0248      0.0146       0.153       0.740       0.878     113.812       0.084       3.904       3.498        0.47     119714.  
        39.4        0.36      0.5747      0.0219      0.0135       0.141       0.685       0.774     105.435       0.077       3.443       3.330        0.47     119832.  
        41.2        0.37      0.5660      0.0189      0.0124       0.130       0.628       0.668      96.618       0.071       2.972       3.136        0.47     119956.  
        43.0        0.39      0.5465      0.0159      0.0112       0.117       0.569       0.560      87.528       0.064       2.491       2.902        0.47     120085.  
        44.7        0.40      0.5119      0.0127      0.0101       0.105       0.509       0.450      78.251       0.057       2.003       2.610        0.47     120220.  
        46.5        0.42      0.4567      0.0096      0.0088       0.092       0.447       0.340      68.813       0.051       1.511       2.239        0.47     120360.  
        48.3        0.44      0.3711      0.0065      0.0076       0.079       0.384       0.228      59.133       0.043       1.016       1.752        0.47     120505.  
        50.1        0.45      0.2341      0.0033      0.0063       0.066       0.318       0.115      48.962       0.036       0.512       1.066        0.47     120655.  
        51.9        0.47     -0.0013      0.0000      0.0049       0.051       0.249       0.000      38.347       0.028      -0.002      -0.006        0.47     120811.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      14000                                                                                                                                            
                                                                                                                                                                          
